"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"10a353ae-59c5-4eb5-a430-4f310e17c290","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil"
"09961241-9785-428d-af94-a905941a5ee2","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage"
"dc2aec0e-58a5-4c78-b1fc-967eabb3fb7c","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater"
"4f49ebcd-04e8-47ca-84f0-26037017b032","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes"
"e4e80314-b341-42a2-a28f-d4995e38c6dd","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes","Manholes 1."
"7e0fd337-82e0-4d4d-8576-7db31e76b0c1","Child Concrete Supplier Specifics(c3485c44-34f9-4070-aa11-dadc6383371c) -- Concrete Supplier Specifics(880526b8-cfaf-468e-ad25-3d1d9ad0cfd6): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B02","Structure / Roof","Basement","Insitu Concrete Columns","Concrete Pour"
"a9762ac9-0b6c-46ae-9899-81819ff39300","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground"
"7f1566ce-df66-470a-94b3-593f5adf94e2","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Structural Steel Components"
"cb947033-8696-4fc2-be7e-ec8d4aea04f4","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring"
"f222e032-6622-5fa5-b766-58790a7f65a0","","checklist-sectioned","not-started","b143ca6044949857c2a5a5483aa7ba87701e2f36b7a75ba13d130337e0480e96","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring","Precast Beams"
"d4462359-da40-53fb-9c71-7e4e71d36895","","checklist-sectioned","not-started","3127108af2990eba50d10597f36b504a002693774a999253cd6f402e05a251b6","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring","Rib & Infill"
"cf316bf7-dcb3-5f82-aef8-c6c640c7e887","","checklist-flat","not-started","9e02b74a268ba1b93d6e9814b27f0a1c749db3831c23560c730e6c59fab6c68f","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring","Flat Slabs"
"2b95c687-f380-58d0-a459-6f5dad4af605","","checklist-flat","not-started","c4cb4b354403655fb4afa2d3c432c3a5834ea43bd13cd75b2495fc3c0ab13513","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring","Shell Beams"
"02a9a47e-9ce3-59f6-a35a-b8cdfeb83a62","","checklist-flat","not-started","226cce732ead5979f32cc28889f4ec8e04a0abcfeb420ca459f9c9e86a77a8d0","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Flooring","Rebates"
"37b6f09e-a03f-4e26-9e87-5393d62a8b00","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Concrete Slab Pour(s)"
"18ed6d71-8a4c-4d4c-b34c-d177134d3d80","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Concrete Slab Pour(s)","Concrete Pour"
"bc81f5cf-7947-419a-8e8c-adab462cde86","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"df1de4f3-a2ab-4684-b185-e258d3fb2fdb","","checklist-flat","not-started","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels"
"a56736c8-1646-480c-9a4d-ddbb5e47ae40","","checklist-flat","not-started","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Brackets"
"65db3af4-6c22-42ec-a642-feb4fc21b0c7","","checklist-flat","not-started","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Panels"
"4ea90f62-dd7f-4452-a8ce-c3ceacfa6617","","checklist-flat","not-started","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Edge Beams"
"c601c425-7fc4-4e01-85cb-909211eb6035","","checklist-sectioned","not-started","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"43596845-9877-41d3-9adc-c10384c47c5c","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Insitu Stitch Joints"
"d350ff1c-4649-430b-a420-4ed41831fcdf","Child Concrete Supplier Specifics(2d74a010-fe3b-4253-bc4a-888649fe5d6e) -- Concrete Supplier Specifics(f6d3fc5f-ff9c-4cc4-a6c4-dd938fea4f55): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Insitu Stitch Joints","Concrete Pour"
"b4769cc3-dead-42a1-b648-bc8646ff6ff6","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 0 - Ground","Insitu Concrete Columns"
"5bf59548-e7d7-4909-ab3f-39768b283961","Child Concrete Supplier Specifics(b7b40392-5708-4bb0-9a28-a6f10c4e3a58) -- Concrete Supplier Specifics(c6e079fc-4d22-4aa6-b996-773308d14f15): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B02","Structure / Roof","Level 0 - Ground","Insitu Concrete Columns","Concrete Pour"
"5e1d1d18-03e5-4dd4-8131-73f515f3229c","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1"
"0cda4215-3502-46eb-8eea-87c399d1abf0","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1","Structural Steel Components"
"a7b8ee53-1504-4e9d-920f-59d50bc9fc1d","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1","Precast Flooring"
"ea474727-5cf1-5faf-9dda-56e0ec2fce84","","checklist-sectioned","not-started","b143ca6044949857c2a5a5483aa7ba87701e2f36b7a75ba13d130337e0480e96","checklist","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Flooring","Precast Beams"
"68aaefc2-fb3a-4ffd-99e0-e0e86a61bc23","","checklist-sectioned","not-started","1cce1b7a8c4a0e4b4978398767a9332c201d4c98c02503c8e753bcd4a84878f7","checklist","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Flooring","Rib & Infill"
"1cdbac76-0d4b-51c5-8b3f-839428b2138d","","checklist-flat","not-started","9e02b74a268ba1b93d6e9814b27f0a1c749db3831c23560c730e6c59fab6c68f","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Flooring","Flat Slabs"
"17eececa-cc93-5f1e-a8fd-187a138dc92c","","checklist-flat","not-started","c4cb4b354403655fb4afa2d3c432c3a5834ea43bd13cd75b2495fc3c0ab13513","checklist-flat","TRUE","TRUE","B02","Structure / Roof","Level 1","Precast Flooring","Shell Beams"
"6be5b0d2-f39f-5b14-a020-4cb6d5a97908","","checklist-flat","not-started","226cce732ead5979f32cc28889f4ec8e04a0abcfeb420ca459f9c9e86a77a8d0","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Flooring","Rebates"
"6c350354-b5b4-478b-ba95-e57e39be34bd","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1","Concrete Slab Pour(s)"
"02011077-b661-4c73-bbd3-f7347f9d5b63","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B02","Structure / Roof","Level 1","Concrete Slab Pour(s)","Concrete Pour"
"5e395f2e-a366-49c7-99bd-b114d8df93c8","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"f88b4db5-abdf-47b3-b6bd-d8a7fa2750d6","","checklist-flat","not-started","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels"
"088433a9-4bb7-49af-bb7d-33e77c27afb7","","checklist-flat","not-started","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast brackets"
"259841e9-a0d4-482f-ba44-53a2da1fc8e4","","checklist-flat","not-started","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Panels"
"13e5663b-bf21-4c04-880c-e19ad362672b","","checklist-flat","not-started","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast edge beams"
"6335a4ff-c416-48a0-985e-a4adfbb3970a","","checklist-sectioned","not-started","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B02","Structure / Roof","Level 1","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"e502e36e-f151-45ec-8c53-3eda8391c63c","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 1","Insitu Stitch Joints"
"5736d288-f802-4ce2-902a-2cd801cf7d29","Child Concrete Supplier Specifics(360d1bd1-39dc-4cc0-bb97-b70ffe7999c2) -- Concrete Supplier Specifics(7d894bff-c1cb-4dc5-bd25-82048f84391c): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B02","Structure / Roof","Level 1","Insitu Stitch Joints","Concrete Pour"
"fe9926be-84e2-498f-a8a6-4c39f8bc9121","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2"
"c6718113-7a4e-4f94-a028-25d1a75848c0","","checklist-sectioned","not-started","54ad24903752a90d34df233da9e44a9ad51c631b97d3073fa4abbf311919223b","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2","Structural Steel Components"
"b369513f-be56-49dd-9db4-3db4c227dde7","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2","Precast Flooring"
"b09cc025-53a6-580a-be63-392c8ea3f57c","","checklist-sectioned","not-started","b143ca6044949857c2a5a5483aa7ba87701e2f36b7a75ba13d130337e0480e96","checklist","FALSE","FALSE","B02","Structure / Roof","Level 2","Precast Flooring","Precast Beams"
"dce519ef-191f-499e-be7c-521a5af1e37a","","checklist-sectioned","not-started","1cce1b7a8c4a0e4b4978398767a9332c201d4c98c02503c8e753bcd4a84878f7","checklist","FALSE","FALSE","B02","Structure / Roof","Level 2","Precast Flooring","Rib & Infill"
"5e8edbb2-61ef-52a3-89ef-c42f2fab047e","","checklist-flat","not-started","9e02b74a268ba1b93d6e9814b27f0a1c749db3831c23560c730e6c59fab6c68f","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 2","Precast Flooring","Flat Slabs"
"9a2e94d5-83d4-578b-b7a8-460579ba520d","","checklist-flat","not-started","c4cb4b354403655fb4afa2d3c432c3a5834ea43bd13cd75b2495fc3c0ab13513","checklist-flat","TRUE","TRUE","B02","Structure / Roof","Level 2","Precast Flooring","Shell Beams"
"5a143419-00db-5a55-aeb7-39a16ccf89ec","","checklist-flat","not-started","226cce732ead5979f32cc28889f4ec8e04a0abcfeb420ca459f9c9e86a77a8d0","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Level 2","Precast Flooring","Rebates"
"24d9dbea-c508-450e-8789-c1674cc20495","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2","Concrete Slab Pour(s)"
"a71804b7-29d4-4f2f-9b58-96d202953fbc","","checklist-sectioned","not-started","8045e0eeb01f6e9f7410c532166ce37f2dcc28805a17738ced10b4f161f75bdc","checklist","FALSE","FALSE","B02","Structure / Roof","Level 2","Concrete Slab Pour(s)","Concrete Pour"
"ee48fb7b-a2b6-4b72-be51-332c8de5f6d7","","checklist-sectioned","not-started","4b70046e7fabf0b5a65393a430820cac2ec32728852e9b81039f5fa20d07f5e8","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"6c0b7174-bffd-4bfa-b2ba-2a6d43843849","","folder-progress","not-started","","checklist","TRUE","FALSE","B02","Structure / Roof","Level 2","Insitu Stitch Joints"
"bd6b821f-d093-4025-8dee-07c36774f266","Child Concrete Supplier Specifics(0ebadd9c-4a5e-40b8-9035-2cb607fcc75b) -- Concrete Supplier Specifics(2356286e-8ce5-4657-8c22-c45e53b4b060): DataPoint Test blocks booked(2ce1df99-0242-4a05-a083-83663bb86ae6) is missing 'button' values","checklist-sectioned","not-started","d023426a457d10cd2a6aa6fa4510f669f84a706bdb76ae06a981701dc984d989","checklist","FALSE","FALSE","B02","Structure / Roof","Level 2","Insitu Stitch Joints","Concrete Pour"
"4c828af3-c82a-4417-aa8f-043e510c1af3","","checklist-sectioned","not-started","b19878f46a4d093caed5313fb2ebaf8ab7adfc926e22d2f1ab32d8487853424f","checklist","TRUE","FALSE","B02","Structure / Roof","Level 3 - Roof"
"9291e9a4-bc4a-41e8-80c5-815d91e39a06","","checklist-flat","not-started","e12aefd8dd70a0af398449e992af5dc9d6721acf54e2839577de74653c768eb2","checklist-flat","FALSE","FALSE","B02","Structure / Roof","Mill Certificates"
"896fd764-c284-40cc-839e-825fad48af0f","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","B03"
"0e419e36-3abb-498b-a6fa-342b1ce64bec","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Foundation"
"e174bfba-da3c-4b11-a823-c834574ca807","","checklist-flat","pass","8bde2c0adfc1ed391a5fd9ca5092aeaaae1b0b458965138a8429a5ecce28889f","checklist-flat","FALSE","FALSE","B03","Foundation","Piling"
"d87827fa-73dd-4462-bdb9-9e50cd601116","","checklist-flat","pass","adcb63369f5d7e2bd492afb59b77186261242b58411a65c0a87f42cfdf999efd","checklist-flat","FALSE","FALSE","B03","Foundation","Hardfill Preparation"
"c804c8be-e0c0-4b92-8928-6efc847f042e","","checklist-sectioned","pass","271fe590afd5c4ec931cc6b4996b00637c7b3c102ff71c1154fb4db4317271e7","checklist","FALSE","FALSE","B03","Foundation","Blockwork"
"90674823-9588-4f39-a221-ccde7b79cb09","","checklist-flat","pass","adcb63369f5d7e2bd492afb59b77186261242b58411a65c0a87f42cfdf999efd","checklist-flat","FALSE","FALSE","B03","Foundation","Hardfill / Blinding final preparation"
"1d988fde-8524-4781-8e1f-18d096ccbde3","","checklist-flat","pass","984d2785309ec5231cb2a31b6097b9c8a03909e1aa2049ef6709cc4359907bca","checklist-flat","FALSE","FALSE","B03","Foundation","Waterproofing"
"69f30d16-31ff-4535-9cb4-9aaa873dbce1","","checklist-flat","pass","ecc41129594f66cd8ea3ddc6d8c4bfca2bfc28a62bc311f2a04fcec391b6d69d","checklist-flat","FALSE","FALSE","B03","Foundation","Underground Services Install"
"a87ad8f9-1856-42b4-8f13-8015c7c61726","","checklist-flat","pass","8749770115955f289c9d34532d4aa7b3c7e59dc70eac6d8eec21cc5a1776be02","checklist-flat","FALSE","FALSE","B03","Foundation","Backfill"
"e85c1e5f-c6a5-48b5-b487-f62fde531b61","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Foundation","Lift Pit"
"910bbb28-7b6a-4776-bf53-1255e2a88426","","checklist-sectioned","pass","bf4f41959e2d0c890907537d1a75d3da34e4826c6c9feaafaab421356b37208f","checklist","FALSE","FALSE","B03","Foundation","Lift Pit","Concrete Pour - 14-02-2020"
"c0abc751-6d87-45ef-8178-817cb8cfaccf","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Structure / Roof"
"d313969a-14f4-40e2-9e83-79f628186d0a","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Structure / Roof","Basement"
"00d06558-4203-46d3-b790-be121813530a","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Structure / Roof","Basement","Concrete Slab Pour(s)"
"3305bc25-0fc0-4c71-b01b-0cc201507332","","checklist-sectioned","pass","bf4f41959e2d0c890907537d1a75d3da34e4826c6c9feaafaab421356b37208f","checklist","FALSE","FALSE","B03","Structure / Roof","Basement","Concrete Slab Pour(s)","Concrete Pour - Basement Area B - Grids 201-210 & BF-BK - 07/03/2020"
"3fff1f48-7e50-4cf0-a34b-84478d67564f","","checklist-sectioned","pass","bf4f41959e2d0c890907537d1a75d3da34e4826c6c9feaafaab421356b37208f","checklist","FALSE","FALSE","B03","Structure / Roof","Basement","Concrete Slab Pour(s)","Concrete Pour - Basement Area A - Grids 201-210 & BA-BF - 14/03/2020"
"41a1dbd8-e53d-4ddb-beee-47898238c346","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)"
"13d931b0-5cd7-4f57-a134-cf5b2915dd78","","checklist-flat","pass","0b8b9d6b30f02b1f6e69299d99f0bf62b800ad5f490beedb701ffcc0a835330d","checklist-flat","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels - Area B - Gridlines 201-210 & BF-BK"
"684d6b67-13d2-565d-ba22-225eaf9ae20d","","checklist-flat","pass","47ec563de424ec941d958011a7b0edc2da7d941acd476418a0caab86410d008d","checklist-flat","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Panels - Area A - Gridlines 201-210 & BF-BA"
"cbcb4d19-5d3f-408c-954b-6d544ad80ede","","checklist-flat","pass","186af7613ed031677b0093c261520031dfc66d5a36f464c5cf2d6020929bb102","checklist-flat","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Wall Brackets"
"79ca88da-6f4c-4f98-a29a-12603833a8c4","","checklist-flat","not-applicable","b60dad1c3d6035a7a83d42eea9413d7382a7ec38062ba50dac94f497c036b80c","checklist-flat","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Spandrell Install"
"94afcd7a-6d12-4c1f-a589-a42139beaca2","","checklist-flat","not-applicable","32054d014df66f84e223faeee9cebbb597d39c33e26d34f1d74efaef20f148c3","checklist-flat","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Precast Edge Beams"
"4909c582-9819-448a-863b-286654d0bf85","","checklist-sectioned","pass","0f3a51a06f24aca7ce126127e5ff9a07d7e19e5006847cde26de7719cc740434","checklist","FALSE","FALSE","B03","Structure / Roof","Basement","Precast Components (walls/ stairs/ brackets/ spandrell/ edge beams)","Stair Install"
"d1d6674e-11ec-4946-b5f7-c6e8de37d5f1","","folder-progress","pass","","checklist","TRUE","FALSE","B03","Structure / Roof","Basement","Insitu Stitch Joints"
"3af2558e-8de1-4e6e-b062-8a21ed8b5b0d","","checklist-sectioned","pass","2a799de25d05cf783f9099c5a5fd9f52f7b49aafb384178a6ce839fdc41eeee5","checklist","FALSE","FALSE","B03","Structure / Roof","Basement","Insitu Stitch Joints","Concrete Pour - Area B - Grid lines BK-BF - 13/05/2020"
"80323474-c6b5-4e45-ae96-b5671a171d2c","","checklist-sectioned","pass","2a799de25d05cf783f9099c5a5fd9f52f7b49aafb384178a6ce839fdc41eeee5","checklist","FALSE","FALSE","B03","Structure / Roof","Basement","Insitu Stitch Joints","Concrete Pour - Area A & B - Grid lines BF-BA - 20/05/2020"
