"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"7639d3b9-0730-40b5-b311-64f82ca167af","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Equipment (02.A.225)","Pre Grid Sign off"
"a05df9b1-5a0d-4b11-ad70-cfbebce57868","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Equipment (02.A.225)","Pre Ceiling Sign off"
"c4a0b26e-a4a8-421e-a19b-12bc8844ebbc","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.226)"
"8f665b12-9886-40f9-a694-b6968f25ffd2","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.226)","Pre Sheet Sign off"
"77a082cf-6f95-4370-9113-10528fb0e023","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.226)","Pre Grid Sign off"
"40f74b46-b2a6-4e78-8066-cdb35cea7f52","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.226)","Pre Ceiling Sign off"
"e69aa288-5f38-4009-b081-3e61948b303f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Clean (02.A.227)"
"c0456256-b452-4d99-ad49-0cbd7185bc0e","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Clean (02.A.227)","Pre Sheet Sign off"
"34832518-4eb7-4641-837f-df43efab7b78","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Clean (02.A.227)","Pre Grid Sign off"
"9f4afbfe-d206-4d38-9976-e6e939e6a4e0","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - Clean (02.A.227)","Pre Ceiling Sign off"
"7fe046af-7c4c-4b2c-8b78-589cae97d5c6","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Dirty Utility - Sub (02.A.228)"
"2a33d84e-f2fb-4139-805c-ca6a8eb5d343","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Dirty Utility - Sub (02.A.228)","Pre Sheet Sign off"
"68ef6918-56a3-445e-b54c-62ac50bf58d3","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Dirty Utility - Sub (02.A.228)","Pre Grid Sign off"
"891d455d-805f-4aa1-9c15-a6507499032b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Dirty Utility - Sub (02.A.228)","Pre Ceiling Sign off"
"71e228cc-b2f7-4ec3-9874-96bcab88c93f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Toilet - Patient, Ambulant (02.A.229)"
"18d5a3c1-a293-49f2-b524-2e42140958df","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Toilet - Patient, Ambulant (02.A.229)","Pre Sheet Sign off"
"370ca724-3957-476f-8b59-75ec640f67fd","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Toilet - Patient, Ambulant (02.A.229)","Pre Grid Sign off"
"37680cb3-db1a-4a2c-80e3-779e312439fa","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Toilet - Patient, Ambulant (02.A.229)","Pre Ceiling Sign off"
"562eac15-0d15-4463-a4b4-4959747df8e2","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.230)"
"610683a2-d342-4aaf-90b9-ea928e1a3964","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.230)","Pre Sheet Sign off"
"f4acf460-2e1f-4935-bbbe-12341dde2566","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.230)","Pre Grid Sign off"
"0e48054e-73e2-4fb5-8e2b-fa06446fb665","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.230)","Pre Ceiling Sign off"
"3cf464ce-e25c-4e15-b2a1-8ba2cedeac7d","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.231)"
"e796433f-0219-4b20-83fb-24b597372292","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.231)","Pre Sheet Sign off"
"4381c3f6-818a-4bd4-b9c9-620d05647258","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.231)","Pre Grid Sign off"
"254628f3-a9d8-4ab9-af2b-9fd72be40bba","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Treatment Room (02.A.231)","Pre Ceiling Sign off"
"6220e264-d669-49f4-b71a-419d77efa204","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Beverage, Open Plan (02.A.232)"
"d8241479-ded8-49e4-bb9d-6231e5cb1f1f","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Beverage, Open Plan (02.A.232)","Pre Sheet Sign off"
"18f6eddf-1c60-4bef-868d-5dac010c0436","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Beverage, Open Plan (02.A.232)","Pre Grid Sign off"
"6c9a8e83-fbf8-44bf-80c9-cf49cf4c7e1d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Beverage, Open Plan (02.A.232)","Pre Ceiling Sign off"
"5d31c25d-6bf8-4b29-b7d3-041823e6cc74","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Medication Room (02.A.233)"
"c15fe4a8-68f6-4612-a8f7-2b7c21173a18","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Medication Room (02.A.233)","Pre Sheet Sign off"
"99acf0c5-7fda-46b1-8e0a-282a0ede4633","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Medication Room (02.A.233)","Pre Grid Sign off"
"c0960c17-22f1-4095-8309-4ae1af368b92","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Medication Room (02.A.233)","Pre Ceiling Sign off"
"020facea-6975-41ce-96a3-b4506e1334f9","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.234)"
"14ea14d6-f08d-4e96-aac2-c1acf8c0f0bc","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.234)","Pre Sheet Sign off"
"3f5d9411-3780-401b-b9bc-31cc6740d3bb","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.234)","Pre Grid Sign off"
"d198d1f6-c294-4d46-a59b-001aebdb54f4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","STORE - General (02.A.234)","Pre Ceiling Sign off"
"3a819b00-34e3-4203-9f20-ff8a4ac2a03a","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.340)"
"7666d2db-18a1-4db0-b240-a090aff808bd","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.340)","Pre Sheet Sign off"
"554e35e5-0db9-4bec-965b-dc9e43ad8297","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.340)","Pre Grid Sign off"
"cef9f3f7-2251-470d-9c0a-74e85c6a87ed","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.340)","Pre Ceiling Sign off"
"b56c19d9-d81b-40f1-b8d9-dce24453c259","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.341)"
"58d8f8b5-ae82-4614-8a8a-0ddc3858d5ff","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.341)","Pre Sheet Sign off"
"d5738983-50ee-47a3-b166-19feed1e95ba","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.341)","Pre Grid Sign off"
"5c06bf4f-92be-4f38-b998-c8622e1f49f6","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.341)","Pre Ceiling Sign off"
"dd55c2b7-7646-4b00-99b7-9df7cd784109","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.342)"
"91c9a2ca-5617-41e0-9320-4ee38e9b7d84","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.342)","Pre Sheet Sign off"
"468b8345-cedf-412f-bfab-17450a83b8a7","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.342)","Pre Grid Sign off"
"06b51a54-2e7e-4cad-bc6c-bdc50acd8955","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.342)","Pre Ceiling Sign off"
"deb9a3cf-e5f1-4f4c-8a6c-60be6024231c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.343)"
"e83d3066-34f5-43bb-a4a8-abec482509ee","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.343)","Pre Sheet Sign off"
"d70df2cd-1a99-400f-a6e6-71074428341f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.343)","Pre Grid Sign off"
"bbb8acf7-e986-42ed-8f63-b96861040c48","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.343)","Pre Ceiling Sign off"
"cecea5e9-bb8c-49d2-935f-8131d524e681","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.344)"
"1f0a0ac6-bb97-4384-ac05-2c53ba827c40","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.344)","Pre Sheet Sign off"
"de4c8883-c630-4dfe-955d-81ebd1da54a2","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.344)","Pre Grid Sign off"
"86b24e89-7673-4a43-bdbe-c7826dee11eb","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.344)","Pre Ceiling Sign off"
"8b086158-64be-4c3e-95a7-7f2d74073aec","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.345)"
"d181710f-f4f7-4e6f-be5f-2c70335d9875","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.345)","Pre Sheet Sign off"
"e53b6a27-2a2e-4ae5-8100-6162d6e37673","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.345)","Pre Grid Sign off"
"1b4f0b40-9804-40d0-b386-6decb1bd5ba6","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (Shell) (02.A.345)","Pre Ceiling Sign off"
"4348e934-5cb9-431b-a47a-a7ba94fbe751","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Mobile Equipment (02.A.346)"
"c2788fa7-0518-4058-9188-559f8dfa1374","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Mobile Equipment (02.A.346)","Pre Sheet Sign off"
"2410d08a-f497-4c35-b975-eee871c290b4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Mobile Equipment (02.A.346)","Pre Grid Sign off"
"5a8d9db3-4fbd-405c-bc96-a7f987d1d230","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Bay - Mobile Equipment (02.A.346)","Pre Ceiling Sign off"
"c04bc650-49ff-497d-af01-ded8722d835a","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (02.A.350)"
"53a697a6-5cc4-4c75-815b-f7e96fd14e1d","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (02.A.350)","Pre Sheet Sign off"
"9f1e4e3b-6ca6-4a5f-9d0a-8f8165531474","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (02.A.350)","Pre Grid Sign off"
"c2f40e52-9d36-48ac-ba4d-2dffbb487153","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Patient Bay - Treatment (02.A.350)","Pre Ceiling Sign off"
"10803b87-9c36-489e-ae57-6589f7a62b95","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.351)"
"861a7d02-2816-422d-8c43-0e61a58cc45f","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.351)","Pre Sheet Sign off"
"111ce52d-68fe-490f-9b07-52fd19ff8f3d","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.351)","Pre Grid Sign off"
"9f54f9df-56de-4156-9ae1-244d6c0d83cf","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.351)","Pre Ceiling Sign off"
"6daeed89-bb9d-4fe2-8a52-3f94d1c7a0f7","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.352)"
"4f74443c-b7c0-4a74-919f-ccbd7d40f6a6","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.352)","Pre Sheet Sign off"
"cb543c56-0baf-40d9-84fb-11a40f91cb27","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.352)","Pre Grid Sign off"
"06df4432-706c-445e-9d57-e1983a2ccfe0","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.352)","Pre Ceiling Sign off"
"5a01a512-eadd-48e8-a41f-ff08fe71e4be","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.354)"
"2b9717ca-874c-4078-834e-87253eb56184","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.354)","Pre Sheet Sign off"
"88d8269e-9af4-497d-b093-c2f49ae517e7","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.354)","Pre Grid Sign off"
"bd407b82-bef7-47b1-bdb7-d311636e1869","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.354)","Pre Ceiling Sign off"
"25a75706-92cc-4a48-9004-6338ce16e3fd","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.355)"
"3c0b9b7e-d2d6-4f51-a2b7-3c5a56a65f00","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.355)","Pre Sheet Sign off"
"c8238e4f-be09-453c-a499-bd41862b399e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.355)","Pre Grid Sign off"
"f4749e2c-bdf5-4197-bac7-496a33ddcc4a","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.355)","Pre Ceiling Sign off"
"d59edace-9ac8-445d-a19b-730905592c66","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.356)"
"caa615e0-1f58-4f5e-ab68-76f739c7c20e","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.356)","Pre Sheet Sign off"
"6b036e30-d9fa-44b6-930c-df009284b01b","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.356)","Pre Grid Sign off"
"cd5063a8-270a-439c-b745-a1e51c088d66","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Consult Room (02.A.356)","Pre Ceiling Sign off"
"1a1d0b1e-e2a2-4349-8c3c-f0b4a1d0d86f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Circulation (02.A.357)"
"2c6e8f1d-ac5b-4b05-8644-e677255199d9","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Circulation (02.A.357)","Pre Sheet Sign off"
"ea3623f0-6556-48d8-9860-9be76fa01e9e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Circulation (02.A.357)","Pre Grid Sign off"
"ef77a895-a7cc-42fa-bf9c-09845799f1ee","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Circulation (02.A.357)","Pre Ceiling Sign off"
"34965644-8540-428f-b4a6-03d2aeb7f641","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Level 2","Area G","Travel (02.A.371)"
"2b47fbab-e5ce-4871-a3fb-304c55f58fe4","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Travel (02.A.371)","Pre Sheet Sign off"
"ebbacee3-0ce5-4cd3-a164-7ee076c1e643","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Level 2","Area G","Travel (02.A.371)","Pre Grid Sign off"
