"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"14562b8e-e7e4-486c-8d2c-b7efa16730bd","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01"
"1a99604a-8f65-4c98-a2f3-1102830f0a84","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Basement"
"f5be140f-f4dc-41fd-83f9-5085b6be93bf","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Bike Store"
"863ad967-ad49-400d-b687-27f9e93c8286","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Store"
"8fd87b92-d32e-4019-a43f-83d5f817af62","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","MSB"
"720ef1bc-ca0f-45e9-9fa1-bf4e7a4b3798","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Rubbish Store"
"389aabf9-97a2-4147-b156-6f715f3c2f92","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Generator Room"
"33632080-d606-4f09-87a9-0948989672a1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gardners"
"776a8533-663d-4d77-9d2e-85dbc6d238b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Commerc ial  Laundry"
"9a72301a-9b3d-448a-a700-5482f22ebb96","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Linen"
"62a9220d-ca41-4f4d-9012-418659d802a2","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Kitchen"
"81aacbdc-a3ff-4cb4-9f64-774a1775ec5a","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Pantry"
"b5cff65b-77a9-46c0-a804-8609cd665cb6","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Dishwashing"
"5e4083d2-d8d1-473f-9c39-789892f8e09c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Resident Workshop"
"b1fcea22-31f2-4865-a1fd-17f780c35890","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Buggy Store"
"97792628-bd66-458e-a442-5b9ceb2d8f9c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Staff Corridoor"
"ca76deb5-76df-4ba5-a3f9-2e72c4d22ad5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Public Corridoor"
"0f552404-239f-40c3-b7eb-14a6243a4087","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","SPK CV"
"a1603e1f-af39-4ab8-beec-a8f65919e1bd","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Domestic Hot Water Plant"
"4f1b94d2-763f-4d8f-9510-e2e8792c66e1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Locker Store"
"a950add1-6994-4f52-88e1-dc95c8a0b7b1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Change Rooms"
"b33e572a-2f49-4cfa-9219-755f425f2402","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gym"
"4c9ee913-d758-4090-9bd5-97580b39a7b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Plant Room"
"8375e8e6-518d-4fbd-ab2f-054d9c7c5ec4","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Fire Break Tank & Pump Room"
"40b2ae20-b27b-49ce-9155-85119a5b4083","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 2"
"0e92e138-aa7f-4a53-a165-0a6ba69c722c","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 5"
"2d63e610-0edc-45d8-b48a-cf4d59d67f34","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Lift Lobby 1"
"07c1c33e-c80f-4c87-a2b0-aebc176b7088","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level"
"f67dce23-7c1e-4d21-bf67-51edbdfb8333","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)"
"31155e17-8959-4e13-a89e-7c886a809d40","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)","ALS - G26"
"d36fdb23-74d6-4dd2-a2cd-f3f7d9e99cd9","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 263","Fit Off"
"b2cd91cb-c364-46a9-8e38-767d2102a398","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 264"
"6ab88377-c35a-414f-84e0-f89c2cb1c3c1","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 264","Rough In"
"50104f62-2913-4666-8cd1-21c753d52575","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 264","Installation"
"ffa07ff8-7c7f-40e9-92ca-f3831c40283c","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 264","Fit Off"
"450372d5-e0ac-4809-ba90-db08d6db792b","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 265"
"9dc51316-ead4-4685-a24a-49d662038cb1","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 265","Rough In"
"3b4b6c6a-3db7-46ec-984e-313732cb51bb","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 265","Installation"
"ad106737-06c4-43f4-a06a-b87deb652d7a","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 265","Fit Off"
"316b86d3-4659-4589-b597-bdab06c17566","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 266"
"0c695448-c172-4808-9853-e272dde49c09","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 266","Rough In"
"fc9390fe-0fc3-477b-913f-f098720aa33a","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 266","Installation"
"390da1d8-3bdb-46ca-a1b0-2ddc830a33d5","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 266","Fit Off"
"011d87a7-3337-4c44-8f1c-00b721b75665","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 267"
"78a5d7c7-3a37-4099-bf6c-f5e46c4b467f","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 267","Rough In"
"b1ecb80d-39de-44de-be12-ca0dd138dab7","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 267","Installation"
"9b9a2d6c-2af3-4e78-864e-89fa0a583f09","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 267","Fit Off"
"d02f073d-c580-48fa-b042-1ca4903dc141","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 268"
"73f64a80-88ed-44ca-a9c4-bb732d82e849","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 268","Rough In"
"bdd5a206-3122-4ace-b39e-ad348d53439f","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 268","Installation"
"9fec68f6-b92c-4694-853e-bc7d143b4587","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Serviced Apartments (ALS 241 - ALS 268)","ALS - 268","Fit Off"
"a32dfe7f-1f6e-4697-b3ef-fa3fdd29ea4d","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)"
"66e6ad68-a789-43fb-822a-ac2ebfcbb6ae","","folder-normal","not-started","","step","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 201"
"0191c1f9-0cd0-4041-951d-13cb0370accd","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 201","Rough In"
"f22b30cd-a272-4a88-9ebd-315828c0cd4b","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 201","Installation"
"cdb56260-0448-4517-ba46-df751c81be6d","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 201","Fit Off"
"deef5eca-5b99-4e3c-9ec2-6f78f6180558","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 202"
"a3b5579d-a18c-41ac-a10d-55fc16c1b6a1","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 202","Rough In"
"8cf11292-055d-4616-ac83-0afa08ad4ccb","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 202","Installation"
"2c50beb6-676c-4f5c-a69a-20a37e18a936","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 202","Fit Off"
"0a1faba3-0585-4985-9fc9-c01d7c7b8472","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 203"
"ac7ddc8c-d917-44e1-a16b-a30c1d3b19e9","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 203","Rough In"
"439947ee-2095-4362-ba20-701d4ce78d3d","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 203","Installation"
"4a4ac540-b2ea-43ba-ba19-a3fec3207ae4","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - AC - 203","Fit Off"
"d8ad3663-235e-4fbb-bd54-794fa863b7c8","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 204"
"150c0a35-498e-4c81-a7de-27eacb6307b1","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 204","Rough In"
"7cd2cebc-b480-463a-b93f-8f467dcf3566","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 204","Installation"
"45f10fd9-734c-4d13-bd08-17f9e2acc36a","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 204","Fit Off"
"72e3a5ea-09e6-42ad-baaa-50c2905b6b41","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 205"
"6ed84a38-89fb-46bd-af8d-f2b1a33ae1a3","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 205","Rough In"
"348a8f6e-1e43-4851-879d-7ba3551a9fcb","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 205","Installation"
"4847b00e-531d-439b-a995-78c3210a5448","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 205","Fit Off"
"b7b8880e-55d4-426f-a52a-1268745f7f6e","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 206"
"dfb919de-89f0-4d5d-801c-fb4b4c640a8e","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 206","Rough In"
"48a20e11-a034-44db-9992-9659cfeebab7","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 206","Installation"
"6c1782a8-87fc-4f15-bf64-910bd007f301","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 206","Fit Off"
"f953c80e-9253-4504-bc52-87a8efe4f02d","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 207"
"c26de255-5f1a-413b-a512-883b187a7b99","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 207","Rough In"
"d5c9b95b-a5f4-4c79-b330-ec766d3d0d82","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 207","Installation"
"92af9f18-a405-4b11-af36-5322b1a08d21","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 207","Fit Off"
"662ded40-6b21-4566-863b-464ff940f101","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 208"
"6ae4e510-01a1-493f-815b-9c788a0feedc","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 208","Rough In"
"653a4eb4-5f13-42c7-9512-b27eb2a2a5aa","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 208","Installation"
"9d8dfae1-8a48-4268-8638-6c7aa7c4aa88","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 208","Fit Off"
"3179e6a3-a169-42a0-83e2-55ae3c9e4731","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 209"
"dd760582-14b2-4f11-bfe0-a583be285cbe","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 209","Rough In"
"a74f348e-c467-46d7-b2c7-d8e4312ca74d","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 209","Installation"
"815d5b56-de2b-4696-8ea5-b8582b505f0c","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 209","Fit Off"
"b9dd436b-d78b-4108-88d5-3d4ce178c876","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 210"
"6d69b216-6fed-48a3-9ff7-8d0e6631fd67","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 210","Rough In"
"c21f720e-5784-46d8-9c89-2d28c246f1af","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 210","Installation"
"f664a55b-5a77-4e5e-b337-b732e71d509f","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 210","Fit Off"
"1c995c2d-dc36-4790-9695-abf363895f70","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 211"
"ca540817-496e-4c30-93a2-5cfbbb88505e","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 211","Rough In"
"8d5c72be-4ee3-4dfe-99e0-1d9998b11a58","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 211","Installation"
"034aa792-51f5-4824-ad85-a3ce3b819f3b","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 211","Fit Off"
"597a3ebd-3076-455d-a937-a27a8a7ac6cb","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 212"
"8f791cc1-986b-46db-9e04-839a5d9d545d","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 212","Rough In"
"a551bf02-1d82-4ea9-8216-753bac6dd81f","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 212","Installation"
"cf8044e8-373a-4462-a01f-ac00ee449217","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 212","Fit Off"
"0eb6ba77-8272-4f7e-a5c6-193e8fdece3c","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 213"
"01ec9860-d6bf-4cb8-8855-307498c91e01","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 213","Rough In"
"6de2ae30-d542-413d-9752-08fa53bbc539","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 213","Installation"
"8e4d050d-b3b4-463a-80fa-07f3710d2bd1","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 213","Fit Off"
"9de46dcb-e2e5-42f1-bdcc-cd8a9d32b450","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 214"
"0dcdd9fe-1147-44ca-9567-112b1f2e016b","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 214","Rough In"
"2a0d103b-9316-40d1-bcf3-e579f47658c9","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 214","Installation"
"1d3f9e44-4476-4798-bdb3-3f3de905e570","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 214","Fit Off"
"b7b03147-8c10-4295-8103-af1ffb80ffed","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 215"
"4ebbc6dc-6601-4dda-9427-02f91bc32506","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 215","Rough In"
"127b0b16-2eb3-4c2c-8862-b31b8e4dcc90","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 215","Installation"
"8ab2942f-926c-4370-aa37-3a8771600f9c","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 215","Fit Off"
"aa8fd247-fefd-4386-80e1-50112debd2d5","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 216"
"6b1538b0-8c41-42ff-8c1b-2394ab4bdbdc","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 216","Rough In"
"6122cd52-e920-43f7-9ffa-1912c5913117","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 216","Installation"
"fdbd43f0-d17c-4d8a-beae-9edc5fda4846","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 216","Fit Off"
"79d39b75-97d2-471d-83b8-0884821b9983","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 217"
"68f766fb-23b1-4ad8-a67d-55ac65f6a9cf","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 217","Rough In"
"14dfe587-e1a0-4d10-a1f9-2248414fb50f","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 217","Installation"
"66248ba3-f8a2-4ded-83ae-9297b6dadac8","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 217","Fit Off"
"7e2b335e-ea8b-4940-b427-5095b6b637df","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 218"
"fbe83fc6-5232-4d0e-a37e-8931a956b477","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 218","Rough In"
"ff403412-72bb-4578-af07-38168b59f34d","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 218","Installation"
"83eddd59-be4c-4899-97b9-4630498527f4","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 218","Fit Off"
"4727815a-36a2-404f-8686-cb5d0a5c5a0e","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 219"
"ba025854-d6d5-417d-a6a0-5bca1878e0d1","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 219","Rough In"
"921b5153-edbe-4609-8019-5332194e344b","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 219","Installation"
"43237ecb-2210-48ea-8edc-de399393367c","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 219","Fit Off"
"5e607ccc-3123-472d-957c-52aa83bb4b23","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 220"
"8e5e1e79-6c9b-401b-8411-5ffc3b036603","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 220","Rough In"
"362bc512-96e5-458e-86e2-29d1e8119637","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 220","Installation"
"67f2c9a5-8d0f-4e4a-8635-92f86e532794","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 220","Fit Off"
"9ac928de-37da-47b4-8e49-a7e401425abd","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 221"
"277cbf15-eef5-47e7-98e2-e3bb3b31c3d3","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 221","Rough In"
"92ff572a-2d06-4332-8d76-1c5a09dabff5","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 221","Installation"
"c22e7c99-fcfd-4535-a2a2-603973e3f13b","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 221","Fit Off"
"7ecb0b39-ecb0-4aac-bf35-04136a034253","","folder-normal","not-started","","step","TRUE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 222"
"e79efa8a-2602-4719-aadc-125975e55242","","checklist-flat","not-started","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 2","Care Rooms (Care  AC 201 - Care 240)","Care - 222","Rough In"
