"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a2b7b887-6070-4f39-b40b-fa28f49d5dd4","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"9f173bbc-495a-5d21-bfdc-e3f21897ce77","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Site Information Recorded"
"5698bc66-f11e-4a4f-818f-3f9ffacaa913","","folder-normal","not-started","","step","TRUE","FALSE","Job Pre-Commencement Checks"
"08bd6363-dcdf-4519-b6fc-3780fdbea85a","","checklist-flat","not-started","SYS - PT - H&S","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","H&S Pre-Commencement"
"87f6fe66-0c24-55c1-903b-df41b85511c1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","All Pre-Commencment Health & Safety documentation completed & attached"
"22abb56e-9813-5998-90eb-82e767944585","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","Request Signoff"
"ce689311-77cd-4317-8fd4-6d44d4df8c06","","checklist-flat","not-started","SYS - PT - Quality","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","Quality Pre-Commencement"
"204e094a-7765-51cd-8527-9d96b1a92858","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","All Pre-Commencment QC/QA checks completed & Conqa setup"
"ff866cc6-17f6-5f19-b053-2d73c5339be6","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","Request Signoff"
"ed7faaa3-bfdd-4312-b4db-5742c2fb39ef","","folder-normal","fail","","step","FALSE","FALSE","On Site QA"
"db2eb78c-47c7-4923-9736-e57e46c0a96a","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01"
"20a358c8-3862-445e-828d-9187aa5078c8","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep"
"433d8835-1da1-49b7-8840-36a1d7ac8bed","","folder-normal","fail","","step","TRUE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist"
"d602f93f-32ab-40e2-86e7-e22aaa13a06e","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1"
"cf626e9e-af4f-5668-95db-ca520fa079dd","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1","Preparation"
"fdce1f75-a02c-531d-be3c-bd043227f21c","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 22.09.23 K-Braces fx9500 U/S Level 1","Application"
"537f2dd4-6610-5dc5-aa4d-7f058ab76a29","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 22.09.23 K-Braces fx9500 U/S Level 1","Application","Ambient Conditions"
"2fe40c57-95f0-5708-bc4e-8d46423d6370","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 22.09.23 K-Braces fx9500 U/S Level 1","Application","Coat"
"a32deffd-38ab-4fa9-b48d-a592d31fedcf","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well"
"434bb699-3997-537f-93be-ed3038e8a58b","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Preparation"
"78c2d074-a950-5311-b9ed-70e30f63f399","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Preparation","Hold Point Inspections"
"47fc9515-c9e7-5703-94de-4f862bda5c1f","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Preparation","Surface Conditions"
"ad4ae8bb-7671-55a6-bec3-e2b169d0dc7b","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Preparation","Ambient Conditions"
"cdb95811-52e4-5fac-9860-ad876c4848e2","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Preparation","Surface Preparation"
"a3a7bc91-dbee-5eda-8af6-c71fe69080db","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Application"
"cf810353-7712-5c26-884e-eba1e42a007c","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Application","Ambient Conditions"
"89d1c143-cbdb-5509-a736-d5f01da3b890","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 05/10/23 spraying fx9500 to internals & containment as well","Application","Coat"
"ada6c65e-80d8-4235-80c0-73bf2273fc54","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 "
"13ca9a50-f566-5091-a8cb-6034c3c3a07c","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Preparation"
"d8453fd7-1a2c-5199-aaa7-8eed04b7adc1","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Preparation","Hold Point Inspections"
"43bb8be8-13f8-5118-9e33-e66782413a70","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Preparation","Surface Conditions"
"fbcb05ac-9d49-5c96-98e1-1582dd2096ca","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Preparation","Ambient Conditions"
"0d8bfcb2-5211-53fe-be0f-f450d4282573","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Preparation","Surface Preparation"
"d1cd3a2b-a1cd-5ca5-9d4f-a9fa0debe33d","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Application"
"96fec91b-c20a-599f-85f0-623a443550fa","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Application","Ambient Conditions"
"f1de9c61-60a6-51bd-b5b1-261c2ecfd5a8","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 09.10.23 striping the bolts using Phoenix 170-120 ","Application","Coat"
"42e35a2d-dde5-4dcb-a8ba-0beee99efe20","","checklist-sectioned","work-in-progress","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area"
"2d9c2abe-927c-5b07-aebf-f49dcf05bf48","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Preparation"
"93e872ba-55cf-527c-905b-f222e72244a4","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Preparation","Hold Point Inspections"
"0ab91bbf-c072-5914-8653-756b7963cb41","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Preparation","Surface Conditions"
"e0f2287c-a2ce-565c-b85f-742292569b82","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Preparation","Ambient Conditions"
"1573150b-6046-5ba7-bde0-4229fb5d5298","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Preparation","Surface Preparation"
"73a9eb10-0aca-5ed5-bdd4-3d37d68e5056","","checkpoint-group","work-in-progress","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Application"
"1ac86a78-e203-54d4-b333-00e8d3fe318a","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Application","Ambient Conditions"
"fae743b8-7d96-5f55-afd8-520159b3ba38","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 28.09.23 spray 170-120 to k brace area","Application","Coat"
"aa32af13-b55d-4799-935c-61ec0ebaacce","","checklist-sectioned","work-in-progress","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area"
"7a3ebc8a-b19c-5b53-8d9e-1ec399ea2c43","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Preparation"
"f5bf7d93-55d0-5120-8813-ec4a85702a8a","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Preparation","Hold Point Inspections"
"70af8790-3166-5895-bf24-be77fab1e6ca","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Preparation","Surface Conditions"
"85e0b532-c143-5829-90b9-8b05dcc1eea6","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Preparation","Ambient Conditions"
"2bc46a89-32fe-5dfd-8914-e32694ee0533","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Preparation","Surface Preparation"
"e769e345-69b8-56e8-8ad3-0b3f2a5d58ea","","checkpoint-group","work-in-progress","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Application"
"8571f7cf-f57e-5049-96e6-08fb14e24a6f","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Application","Ambient Conditions"
"9b168ae0-eb1e-553c-9022-57aeed3cfbca","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 03.09.23 spray fx 9500 to k brace area","Application","Coat"
"c529dfe2-0edb-4206-84c4-a5a5eeff64ae","","checklist-sectioned","work-in-progress","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals"
"f1a4c0cb-9c21-5b31-95e7-c6f3d36bb70a","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Preparation"
"6d7d82fa-2d2a-59d3-a41b-ad6002f200ab","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Preparation","Hold Point Inspections"
"2e50a760-dd50-5fbf-9058-fc13c26abbd2","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Preparation","Surface Conditions"
"76d2cffb-fcec-5da5-9a79-0232a5e16da4","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Preparation","Ambient Conditions"
"890f7361-8697-522f-82a3-c9d01c47e3c5","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Preparation","Surface Preparation"
"fc04f9b9-f130-5cac-9c46-f2c0d3463455","","checkpoint-group","work-in-progress","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Application"
"99d42f3d-c39e-5d4a-a00f-75207da753db","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Application","Ambient Conditions"
"526464df-828d-59c7-bc4f-99b4a529614a","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","Daily QC Checklist","Daily Checklist: 06.10.23 spray 170-120 to internals","Application","Coat"
"4f6b6eeb-6cfb-4568-8f27-3a23ddf41fc7","","folder-normal","work-in-progress","","step","TRUE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report"
"ce962946-652a-4c80-9c99-9f49951c92ae","","checklist-flat","not-started","3. Add QC/QA Inspection Report","checklist-flat","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area"
"61efe42a-14b3-5d55-9634-82356ff950d9","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Inspection Info"
"5adedcc3-1c0d-5136-8b9e-1153b9d59e7e","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Documentation Review"
"dc5db119-a216-5164-833b-8ef333a8625e","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Site Inspection Review"
"1bcb52dd-7360-5570-acfd-c291f1fabced","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Notes & Recommendations"
"64ae8d6a-1268-51ae-bc01-124b81db0175","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Handover Accepted By Client"
"ba4c597c-cb13-5c20-960b-e6103c3d651d","","holdpoint","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: primer to liftshaft area","Request Signature"
"01333eba-3551-435f-9375-c94471b7bf7c","","checklist-flat","work-in-progress","3. Add QC/QA Inspection Report","checklist-flat","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: fx9500 to liftshaft area"
"d215e145-edb4-5e4a-b65e-c781ecf4bad6","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: fx9500 to liftshaft area","Inspection Info"
"a893b5fb-8c1c-5d7a-b816-30eead7786b6","","checkpoint-status","not-started","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: fx9500 to liftshaft area","Documentation Review"
"4db4cf7b-362d-54db-abcd-17b90c258b0e","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","FX9500 and phoenix 170-120","QC Inspection Report","QA Inspection Report: fx9500 to liftshaft area","Site Inspection Review"
