"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fee11faa-f657-498d-bbce-fe3daebdfbca","","fail","","folder","TRUE","FALSE","Site QA"
"8b3e1123-c892-45bb-b849-daafb8ec4f49","","pass","","folder","TRUE","FALSE","Site QA","Basement "
"e1411e92-9d9a-557e-a7a0-dd96bec35885","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Drainage "
"50d11548-9dce-5ae0-8cd1-05888ec9716b","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Stormwater "
"2360c92d-a97f-58b1-878c-74a5a60645cc","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement ","Sewer Stacks / Storm water stacks"
"d705c98c-0f51-418e-a955-ab84a023d8e2","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement ","Commissioning"
"95cd7b53-adfe-432d-b5c5-ecdcedd30898","","pass","","folder","TRUE","FALSE","Site QA","Lower Basement"
"d57df22a-a4d2-5f43-9de1-37953bfc19f9","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Drainage "
"0dfc56c8-deb1-593e-952c-d63cbfc0db54","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Stormwater "
"156f9b1a-cd20-5679-9a22-0bd50d0e701c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Lower Basement","Sewer Stacks / Storm water stacks"
"63f0d304-b1ff-41d9-8987-816b00d421ca","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Lower Basement","Commissioning"
"1ee666c7-a011-4c0b-87f2-45cda7e834c6","","fail","","folder","TRUE","FALSE","Site QA","Block A"
"1ee1f6b0-97a1-43d7-9c98-5b40e96b7f2b","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground"
"8ec1d1bb-7d5a-5ee6-a48c-b8f0c854fee8","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Drainage "
"93b9a074-1a13-50d9-9eba-393c83d8c028","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Stormwater "
"45621a69-1416-5d4a-b6f0-20fbc421cd3c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Sewer Stacks / Storm water stacks"
"018a0853-0e64-4f2f-8359-d66caf77956f","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Commissioning"
"7f3efae2-b1f0-5419-b03d-31831f3afb8d","","pass","Meter Cupboard / Copper Riser","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Corridor"
"96c695ff-13b0-47fc-99ac-ae69611a9411","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground","ALG.03"
"442c7f38-6757-40da-944f-433015dc286b","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.36","Commissioning"
"0053f75d-fb6f-4f8d-a3f9-292bc9eeb7ae","","pass","","folder","TRUE","FALSE","Site QA","Block C","Level 4","C4.37"
"d6076e0c-4a9a-583d-84da-2c45dd7ce944","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.37","Plumbing Rough-In"
"e5b0fee3-73ae-5992-94f8-a7755e60659f","","not-applicable","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.37","Fit Off"
"ba15274a-70ac-4acc-988a-21d542502c59","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.37","Commissioning"
"f5be4a1b-ceea-4933-b736-e67e77c404f2","","pass","","folder","TRUE","FALSE","Site QA","Block C","Level 4","C4.38"
"468e0a20-7f39-5ce7-82ba-d4d16c89a18b","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.38","Plumbing Rough-In"
"89a68935-58c1-5b36-9a40-d6eb0620f79f","","not-applicable","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.38","Fit Off"
"1078a751-91a5-4124-80a2-da08d07aeb87","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.38","Commissioning"
"a1878bc0-1a4a-4802-ab10-1ce521188f3f","","pass","","folder","TRUE","FALSE","Site QA","Block C","Level 4","C4.39"
"042bb574-a80c-50c7-91c7-2e3838f92b6d","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.39","Plumbing Rough-In"
"8b35e5c6-f87c-5145-86c7-22b37f74deea","","not-applicable","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.39","Fit Off"
"f6952bb9-a9c9-423c-b2da-40f558569af3","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.39","Commissioning"
"d33b6216-0ae8-405c-860d-d0de643d4d82","","not-applicable","","folder","TRUE","FALSE","Site QA","Block C","Level 4","C4.40"
"6281ac2d-b69f-51f4-a772-7dffc44d6cc4","","not-applicable","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.40","Plumbing Rough-In"
"96042d16-af95-5045-81c3-76709869f78a","","not-applicable","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.40","Fit Off"
"ed094cdc-f8b5-4ea7-9515-0da600fbdaaa","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.40","Commissioning"
"ffb4a705-ace3-4065-8743-7601e0fbd0b1","","not-applicable","","folder","TRUE","FALSE","Site QA","Block C","Level 4","C4.41"
"db7ac7b0-1704-583e-bd2e-ec138663caa3","","not-applicable","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.41","Plumbing Rough-In"
"ee4336d0-789e-5fb1-a035-4a23c3d06368","","not-applicable","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.41","Fit Off"
"d6940a9e-e7bd-40b2-a3a3-8a086aa02970","","not-applicable","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Level 4","C4.41","Commissioning"
"8a31f1c3-97a7-4182-8d02-d18dc98f1c3b","","pass","","folder","TRUE","FALSE","Site QA","Block C","Level 5 - Rooftop"
"a6ac4f2f-28b0-4ad7-a51a-c47ccfe9f5ac","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.27 - Rooftop Stack"
"ddf0254b-15e1-4e2a-a417-83e54ea8c981","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.28 - Rooftop Stack"
"b7483aa9-53a9-4c1f-a799-7e7b04fa2e27","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.29 - Rooftop Stack"
"a6b09b3e-dafb-4f22-a820-9f96c485d0b0","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.30 - Rooftop Stack"
"5de61028-82e7-487a-997f-bcbc45eb4ee8","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.31 - Rooftop Stack"
"54812104-78fd-495a-922a-d6a79775650f","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.32  - Rooftop Stack"
"7577ddff-35f4-4662-b136-faba08ac7da3","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.33  - Rooftop Stack"
"8de6ada3-b74b-4ed8-83b6-4de082e39fe1","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.34  - Rooftop Stack"
"f4711c97-26de-4180-a67b-25154e68b682","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.35  - Rooftop Stack"
"c407c18d-ba89-4080-9bc3-52ef3069d5bb","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.36  - Rooftop Stack"
"416ca334-83eb-4608-8359-355ed126ce1f","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.37  - Rooftop Stack"
"786ba2f0-0c8c-41dd-82b5-e39ed2fc8259","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.38  - Rooftop Stack"
"543bc4e3-002e-48c8-88a6-6dc6fa136695","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.39  - Rooftop Stack"
"9be38310-91dc-4a72-96a7-69f5fb4d70ed","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.40  - Rooftop Stack"
"a2bc499c-281a-481e-9e00-6a38d3f24cd2","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Level 5 - Rooftop","C4.41  - Rooftop Stack"
"a34128f6-23de-4c22-8b29-70cd7683c283","","work-in-progress","","folder","TRUE","FALSE","Fire Penetrations"
"253c2150-e44e-41e2-920a-edb3d9e9ba46","","pass","","folder","TRUE","FALSE","Fire Penetrations","Basement "
"18db9e23-7dd1-4ceb-bc59-0873a729a107","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"52c286a7-0b42-4652-9627-e51561875fb5","","pass","","folder","TRUE","FALSE","Fire Penetrations","Basement ","Building C Basement "
"7bc9ed85-7ce1-41c0-9506-42b38f3e302a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Building C Basement ","Passive Fire Penetration"
"bab85ca1-b649-4c7d-b5a4-88be6f869829","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Building C Basement ","Passive Fire Penetration"
"bd2557fd-ddd3-4b59-b723-d971c37d99fe","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Building C Basement ","Passive Fire Penetration"
"08fc4b17-6114-4231-8b76-b1bbb2c66084","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"9d4f0107-d6ea-4adc-811b-53a0da3acdad","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"a9021272-9f1a-4f8d-8e94-0b5affa41ca0","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"c840a2f7-86ed-438b-910a-5b58133388ce","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"1bee4ef7-9a95-447d-8be3-be340169af8c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"eacfdda9-f267-4464-9919-f0f8c0fefd9d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"6e851235-ad88-42ff-adf7-fdf4e5369a9e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Basement ","Passive Fire Penetration"
"6deb8465-c5ca-4f07-9138-77cb7ca28b2e","","pass","","folder","TRUE","FALSE","Fire Penetrations","Lower Basement"
"09a202c3-f566-4fea-afd3-8dd776e98fe3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Lower Basement","Building C Fire Penetrations "
"020474cd-a88c-457f-9a0e-51fbfcad7f86","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Lower Basement","Building C Fire Penetrations ","Passive Fire Penetration"
"6e2cd2db-3a8e-4ad2-b467-66624d131b85","","pass","","folder","TRUE","FALSE","Fire Penetrations","Lower Basement","Copper Fire Penetrations "
"4bd6878f-7a92-4221-9512-806f196d8740","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Lower Basement","Copper Fire Penetrations ","Passive Fire Penetration"
"6c960946-469c-46e8-afbe-56d3fe3a3250","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Lower Basement","Copper Fire Penetrations ","Passive Fire Penetration"
"a6ff4dd7-c861-4f65-93c3-a8446e705d0b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Lower Basement","Passive Fire Penetration"
"baae1c2a-72e8-4020-875b-022e6cf93bcb","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A"
"e1d31e39-d99c-46c6-9cc6-3da40c9e4d10","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground"
"81e90fe2-3308-430d-a20b-ba41553c7d12","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground","Copper Riser"
"2608b40d-d3ed-469c-b0cf-d2345e6be989","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","Copper Riser","Passive Fire Penetration"
"e2b30a50-3696-4ca3-84ec-34c62f256c97","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground","Lobby"
"c04658c7-36e5-4d02-bdf6-dcc754a4083b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","Lobby","Passive Fire Penetration"
"b685a335-e848-4640-a18a-08d007629c24","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.03"
"2b737a89-6b4f-4188-80db-90003fbd7963","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.03","Passive Fire Penetration"
"d5809948-84b8-416a-af20-4ca789cf9d2e","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.04"
"e6a3526b-85bc-4ff8-8f16-dbf6ef7ccfef","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.04","Passive Fire Penetration"
"d411d056-ac71-4196-b4f4-ac3bd29d739f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.04","Passive Fire Penetration"
"c6044348-7eb4-44cc-9a6f-54c49c4e668c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.05"
"c2e634e1-500d-4215-98f7-4c2e0bd518a1","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Lower Ground","ALG.05","Passive Fire Penetration"
"4a42a478-60ca-4fe6-b14e-53720c5a4636","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor"
"c156ee62-80b0-4e58-815f-bfd1e919e5cd","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","Copper Riser"
"d382a6b3-a1d3-4f95-9c76-c1f95bb62439","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","Copper Riser","Passive Fire Penetration"
"313fc5c2-9196-453f-8708-074a4a2aece1","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.01"
"f612dedd-9e8e-494a-98af-e3c77c3b1628","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.01","Passive Fire Penetration"
"3b84fbeb-bdfc-43cd-b363-facd4565e1d1","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.02"
"25f6bddd-a60a-4532-8e84-9c4e50632eb5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.02","Passive Fire Penetration"
"93fd0efe-159f-4049-893d-f1c1114d206a","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.03"
"5eb5ce2e-3a53-4a9d-b8d6-402e6f8b1761","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.03","Passive Fire Penetration"
"72120702-0c8d-44a2-9a74-f9a02c890aa7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.04"
"fd2cdbc8-a1bf-44fb-8e46-9bc1d79d42de","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.04","Passive Fire Penetration"
"c38d6e92-4331-451f-9c7e-3fdb4c81b285","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.05"
"fd423f22-e268-430b-9dc5-c4c7ee18316d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.05","Passive Fire Penetration"
"6bb53e94-5f75-4c32-be4e-2e1fcb52e43c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.06"
"4c1ff23d-5a61-4b3e-b9aa-f2480688a15f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.06","Passive Fire Penetration"
"aa5465fd-1137-4c85-9ffb-4f36badd1f8b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.07"
"ee7d96c9-55a4-471d-b30f-da421c1c08ec","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.07","Passive Fire Penetration"
"c1c395a4-a5e5-442a-bb44-a167e8120c26","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.08"
"4d06214c-87c0-4b7c-988d-49da01fc4166","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.08","Passive Fire Penetration"
"b46bb2d6-d456-4240-a9b9-1156b52e8829","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.09"
"7733f23c-530a-4d81-ae02-7a718e40b8b8","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.09","Passive Fire Penetration"
"7abc614f-46a6-4fb8-b747-646f00be2f97","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.10"
"047a0a07-9731-42f6-be45-3e1a0c062ae1","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.10","Passive Fire Penetration"
"ca0d0c8f-9cc1-4b1f-afeb-a8ac0b7411f3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.11"
"b2ac1fe7-deee-42cc-8398-c5f8160e320b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.11","Passive Fire Penetration"
"82cf68da-07e9-482d-b883-f12c6f8c5c4a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.11","Passive Fire Penetration"
"08c84a3b-5412-415f-ad45-40c7de522a67","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.11","Passive Fire Penetration"
"46cb9416-ac22-484f-90e7-38356f18711b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.12"
"22c6093d-01a8-4b45-a63f-3c0176859586","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.12","Passive Fire Penetration"
"50f97cfd-a809-40fe-9885-31bd3e9c94fe","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.13"
"e1462830-cf04-41c0-bf64-759184a5e6fa","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.13","Passive Fire Penetration"
"f1770469-cefe-46af-ad60-4093fe9bf6e4","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.14"
"37294c60-9c72-44c5-8c87-daa321f380d4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Ground Floor","AG.14","Passive Fire Penetration"
"1ff24963-2eda-486f-96a9-7ed4a309e03a","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1"
"83ab0a7e-6a92-471f-b260-64e50d279faa","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","Copper Riser"
"7ca690e1-b59e-43e8-8310-f4a0c7daca20","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","Copper Riser","Passive Fire Penetration"
"d33a6f47-e1f8-49b6-b0e6-f0e6df9c9092","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.01"
"ed9d114c-d3f5-400c-bb42-5828a68c4a13","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.01","Passive Fire Penetration"
"8932bdd9-262b-4b28-b8fb-6326ab48e66d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.02"
"4c02aef0-b3bf-4e3d-8b5e-15f4f06bf856","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.02","Passive Fire Penetration"
"18bf8e4f-bf24-4e64-ad1e-772d2f1ec592","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.03"
"7cfafdba-cdd4-4a07-8322-040dff38d1c7","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.03","Passive Fire Penetration"
"9b34d4fb-4c2e-4916-9a8c-dbcca669ccf1","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.04"
"7328296d-94ef-4b41-9749-7e021a4c63ca","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.04","Passive Fire Penetration"
"c8afee73-73bb-40ec-b201-aa6cf522cf47","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.05"
"fa15b828-5966-4456-888f-8edc448279bd","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.05","Passive Fire Penetration"
"ea053e45-8df7-4718-b39d-bc4bbd571c63","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.06"
"052d240b-5c3c-485f-8cda-b2483f31a47c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.06","Passive Fire Penetration"
"abb0a850-6530-477b-8978-b67ac08fda08","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.07"
"b150276b-8b8a-4ca9-b5e7-e9c60a1d3298","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.07","Passive Fire Penetration"
"35841366-de84-4635-847e-e8814ded6c31","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.08"
"7d4a66d8-754c-4f82-8935-94da71ff0d7f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.08","Passive Fire Penetration"
"99c4e3d6-fced-4c02-b5a2-3484287a0db3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.09"
"cd6a0a7a-5b1f-4dda-8451-2bdfaf4872b4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.09","Passive Fire Penetration"
"884abe6a-a15f-4bc4-ab32-a1bb4c74a3c3","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.10"
"506a0585-b525-4855-8075-a2d74f9b19ac","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.10","Passive Fire Penetration"
"b6e041b1-ba34-4bfb-a652-ff6a3dbfabce","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.11"
"14ba5e58-c3d2-427a-bc41-5d614ad7f8b3","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.11","Passive Fire Penetration"
"4a136621-b3bc-4545-899f-f5b1eb8420bd","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.12"
"3c97a7c5-5c9b-4dc8-9f52-44ef92607b58","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.12","Passive Fire Penetration"
"06ac98fc-6846-4b0f-958e-a7f908e364c7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.13"
"c6ebf839-9442-4ec1-a74e-5e4cdca38796","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.13","Passive Fire Penetration"
"cc0d4563-f4d7-406b-9ae6-5088b45ab97b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 1","A1.14"
"09baecac-c6b4-47bb-8de3-b19f2237de93","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 1","A1.14","Passive Fire Penetration"
"ef5e8932-7c60-4088-ac0d-cac69b69fc01","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 2"
"328652b6-1824-4a55-bee7-32d384392eae","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 2","Copper Riser"
"04a67980-bc76-4876-8b1f-8754ac8df724","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 2","Copper Riser","Passive Fire Penetration"
"b0b90d6b-c133-4370-b994-70909699dea0","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 2","A2.01"
"d5e0b930-260d-41f1-9fc1-b7e3f2281469","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 2","A2.01","Passive Fire Penetration"
"caa71ee2-d4f4-43a2-be3d-1d884ffdbb79","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 2","A2.02"
"69a11d6a-2e45-4e29-8b50-e2a77ad23267","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 2","A2.02","Passive Fire Penetration"
"3667fe13-f4fd-4df1-8274-677c787d6696","","pass","","folder","TRUE","FALSE","Fire Penetrations","Block A","Level 2","A2.03"
"4525507b-1118-48a7-bbe7-0f5275a58c12","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Block A","Level 2","A2.03","Passive Fire Penetration"
