"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5bd822eb-73dc-427f-a305-05ddaa91b3d0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01"
"dc902f98-0eca-46d5-86fd-315440124e08","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2"
"79585953-e2e9-432f-9c20-6d24813a7832","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2","Area A"
"45a93894-a0ea-4356-80a1-85995ef1934e","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level 2","Area A","ALS Corridor- Grid lines"
"72314bcc-951e-4769-8f29-013805f12d1e","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Sluice","Stopping"
"6819bb81-14cd-4e56-8086-12d0b956ff86","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Sluice","Painting"
"cd043f93-35a1-4be0-884e-d930bc71cd0d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Comms Room"
"927ed631-53e7-4813-b2e0-a41ac9eca1dd","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Comms Room","Internal Lining - Ceilings"
"35edb050-ce8a-4e59-9475-e1e6e49d4c8c","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Comms Room","Internal Lining - Walls"
"cc4401e2-4db6-41bf-9f80-c993f13621ea","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Comms Room","Stopping"
"4131a209-96fd-44da-a567-73c0806c7cf1","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Comms Room","Painting"
"0004ba46-8cf8-40f0-b28a-88c5368a1c6b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Cleaner area"
"b80b5602-876a-47ba-84c1-0246436a4505","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Cleaner area","Internal Lining - Ceilings"
"96d5363f-6e17-4467-9e32-a98ad8861202","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Cleaner area","Internal Lining - Walls"
"e25ab125-9967-4e19-b103-2e522a9e8f5a","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Cleaner area","Stopping"
"cfdc458f-ca75-461e-9e62-fdceee804b6f","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Cleaner area","Painting"
"6450cd90-731b-4552-bc15-4822f1e0dd2f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lifts 3 & 4"
"5c38a2eb-af29-4de7-a799-50b5842348c5","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lifts 3 & 4","Internal Lining - Ceilings"
"803d213e-c974-4a92-a59f-d366347e9f71","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lifts 3 & 4","Internal Lining - Walls"
"4a35dbd4-f1e8-4038-b4ce-31a08738da11","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lifts 3 & 4","Stopping"
"73ae4c53-1021-4894-a26a-cbe1656d6c0e","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lifts 3 & 4","Painting"
"ff167a11-e3fb-4d54-8d65-6226f24c07d7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","WC & Acc WC"
"1de7be73-43be-4ef2-8c05-fc135fa65fae","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","WC & Acc WC","Internal Lining - Ceilings"
"5fcf2112-3a8d-41ba-ab25-aa55b95757e1","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","WC & Acc WC","Internal Lining - Walls"
"cf46f4ea-ba8e-4344-bc6c-e7d2362c4581","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","WC & Acc WC","Stopping"
"ef53752d-6d72-497d-a74f-0b8a2004bf48","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","WC & Acc WC","Painting"
"35491f4a-e735-4a66-9eab-1f868e12b4f7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Locker Room"
"a3d7998e-b46c-4505-8d66-4d37f239ccc2","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Locker Room","Internal Lining - Ceilings"
"4efdb8d0-f92f-47ed-b464-86069917ef89","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Locker Room","Internal Lining - Walls"
"9651c8c1-1fcd-4a38-b7dd-f51a4904f38f","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Locker Room","Stopping"
"0948134c-8254-4b7d-a685-18b914f12f4d","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Locker Room","Painting"
"f66619da-3b38-47b9-9a75-1b08741c619a","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room"
"42340d9e-9b66-4459-8a36-b584a1fcf0dd","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room","Internal Lining - Ceilings"
"ba5d2f3a-3968-44be-8abb-dd81f788e53e","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room","Internal Lining - Walls"
"c4e7b10c-9afc-4b40-8f03-0a635260259b","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room","Stopping"
"00929287-0a95-4eb0-a413-845a3526afcb","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room","Painting"
"9b8267c8-37e7-4e45-afab-965c6fdb4591","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room Store & Riser"
"06b46473-e357-4648-8f62-1c9701f4bd59","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room Store & Riser","Internal Lining - Ceilings"
"5f56c887-015a-411d-843b-db1014a8d153","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room Store & Riser","Internal Lining - Walls"
"bd52d8ea-f604-4867-b298-f9228531ef4e","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room Store & Riser","Stopping"
"81ef653a-8061-40c7-9e8d-014004b78bd6","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Staff Room Store & Riser","Painting"
"a4240aa5-91c9-43ff-8449-7ea5209a3ae2","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Stair 4"
"fef717e3-eea6-4853-845d-aff834a3336d","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Stair 4","Internal Lining - Ceilings"
"77e84e35-b846-43c5-808c-3cbb2ac3b2b7","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Stair 4","Internal Lining - Walls"
"acda2f05-7698-483c-bbdd-34a368b5087a","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Stair 4","Stopping"
"753954cb-b4e0-4ed8-8436-b31864c4e7ff","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Stair 4","Painting"
"2ac1a107-6fe5-4625-84fd-f35f7750e96f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lounge"
"57010628-50fe-490a-b224-52356dd1c6e6","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lounge","Internal Lining - Ceilings"
"d5ac836f-5260-4956-8081-179ee1462c12","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lounge","Internal Lining - Walls"
"f9e05234-1d95-4bc4-ba9b-67d39e25592b","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lounge","Stopping"
"8cbcbd53-e1de-4bf7-aa38-6d6be98205ca","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Lounge","Painting"
"479fb155-f29b-4321-bfb6-acf9f1dd7dc5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G09"
"691c56f5-ab5c-44f0-8841-f841c63dc7b8","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G09","Internal Lining - Ceilings"
"8de13074-45dc-42d8-8f6d-26ab037a5258","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G09","Internal Lining - Walls"
"c0d26d0b-e0ab-462a-9d07-c3d32451f427","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G09","Stopping"
"360b63b5-2c1d-4aec-b221-19225205f1a4","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G09","Painting"
"4c9aeb62-3f25-4c65-85a4-91ffe8491e48","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G10"
"4243045f-a19d-4679-9667-1f94a2b1fba7","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G10","Internal Lining - Ceilings"
"68822b35-ad7f-41b7-9921-e327dd11d06c","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G10","Internal Lining - Walls"
"1f0a5c72-2807-415c-92e6-3ec956833849","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G10","Stopping"
"c652c04f-040d-442d-8fe6-fdb20db5de2e","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G10","Painting"
"87153a1a-a7de-4a41-b431-ad433d6c0153","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G11"
"6b2be101-fdbd-4440-8126-8318237d9928","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G11","Internal Lining - Ceilings"
"ff798d58-b8a6-4561-8d08-81fea652be61","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G11","Internal Lining - Walls"
"80c0bbdf-051d-4d5e-b0fe-586dc034061b","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G11","Stopping"
"07a61d39-d5c5-4b3a-a61f-36a72714e770","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G11","Painting"
"01dc2592-1ff4-4ab8-bde9-3acb5a8be8ec","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G12"
"1a05db2f-7f66-4557-9e45-83cb97c3c91a","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G12","Internal Lining - Ceilings"
"d9973cd3-dafc-4a62-9b79-beac95cd3d12","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G12","Internal Lining - Walls"
"2ad9f937-aef7-4733-a4d1-0860182ddb77","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G12","Stopping"
"adbd8a59-9a3b-4404-b214-9a2817a3abf0","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G12","Painting"
"bfc446dc-4b6e-4328-9181-86f933e4bd1a","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G13"
"5e25feb7-4f67-4e80-9343-bbfc5a6acfc6","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G13","Internal Lining - Ceilings"
"b5dda4db-1cee-42a9-8457-7bb02af317d7","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G13","Internal Lining - Walls"
"957f3062-6efc-4326-ada5-0f44def51769","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G13","Stopping"
"8cd54527-ebbc-47ab-8001-e40af23493f8","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G13","Painting"
"89ba2075-6f4a-4540-a57b-5d67453b767f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G14"
"f4e4d70c-9daa-43ea-8602-a1b67600a04c","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G14","Internal Lining - Ceilings"
"93392818-f2f4-4d0d-a259-3773faac52c2","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G14","Internal Lining - Walls"
"ae01e0e8-0f69-4486-bfc6-eedcb3e09932","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G14","Stopping"
"6f407399-ff1d-468e-ab6e-69d93312edbc","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G14","Painting"
"2b700e25-5a00-4e0b-b813-6312ce701dba","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G15"
"4082a590-d890-475c-8c50-290e077078bb","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G15","Internal Lining - Ceilings"
"5436f3f5-c34a-4e98-ba4b-9b6dccde2905","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G15","Internal Lining - Walls"
"4fd5c4c9-d1ac-4748-bcea-63d76ba56d57","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G15","Stopping"
"35193635-2a50-46e9-843e-1f18622005e4","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G15","Painting"
"7d92c755-a76d-4147-a9b0-8b0f59fd893f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G16"
"f2eb89f5-982f-4311-8160-919203743eb6","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G16","Internal Lining - Ceilings"
"c77cafe8-3b84-4f88-b5e7-0b1a6059e1ad","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G16","Internal Lining - Walls"
"3fc9602e-f970-492d-a55a-a3f4eca1f121","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G16","Stopping"
"2d755f67-ef47-44cc-8acd-b6b0b97881a3","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G16","Painting"
"d76defb4-7610-4324-8f19-27458d403046","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G17"
"14e264b5-091a-4987-9c57-4b6c819c0267","","checklist-sectioned","not-started","POST - S - Internal Lining - Ceilings","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G17","Internal Lining - Ceilings"
"c79819c3-bd4b-4e0b-897f-19777d3055fb","","checklist-sectioned","not-started","POST - S - Internal Lining - Walls","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G17","Internal Lining - Walls"
"500011d0-c011-4f80-85f8-ec3aa82f6572","","checklist-sectioned","not-started","POST - S - Stopping","checklist","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G17","Stopping"
"aa7a58fd-cbee-405e-8734-5129e37beb48","","checklist-flat","not-started","POST - S - Painting","checklist-flat","FALSE","FALSE","Stage 1 - B01","B01 - Level G","Area D","Apartment - Care G17","Painting"
