"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","fail","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","fail","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","pass","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","fail","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"dd6e7b4a-04b6-4571-a964-cdf246149024","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.222)","Pre Grid Sign off"
"cda1fc9d-c415-40ae-a39d-c0fc11bd0fa6","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.222)","Pre Ceiling Sign off"
"03341a48-09f0-4d93-b5a8-b75c6a5275e3","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.223)"
"7b143ee0-c6ec-4e43-8c98-b6a2a0e3594d","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.223)","Pre Sheet Sign off"
"537a4b6d-d98a-4cf0-8b0d-ebbcd8ac66c2","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.223)","Pre Grid Sign off"
"fe79a56f-9c08-4c62-b0b6-beac0af419fd","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.223)","Pre Ceiling Sign off"
"0aef8cdd-6ba7-4082-8534-a96f501128c7","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CT SCAN (LG.B.225)"
"ee68ed81-0908-404d-8b73-99243b6e728d","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CT SCAN (LG.B.225)","Pre Sheet Sign off"
"caf387b8-26a2-4b5b-bf7e-5ea063de348b","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CT SCAN (LG.B.225)","Pre Grid Sign off"
"3b5ac345-f218-4c15-852c-65a1de601b96","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CT SCAN (LG.B.225)","Pre Ceiling Sign off"
"dc83b34e-f9aa-4cc3-b914-e94323f72a52","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.226)"
"1d933d35-3d5a-4027-be52-a6719face3dc","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.226)","Pre Sheet Sign off"
"638d62b0-257e-4528-aede-b058a50f7af3","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.226)","Pre Grid Sign off"
"ced505fa-b9eb-4c0c-8f29-a67688c26f9f","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.226)","Pre Ceiling Sign off"
"d9bca223-3990-4a93-abef-06074e71a6d3","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.237)"
"c50e89f4-3bd1-47ed-9e32-6a9345666239","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.237)","Pre Sheet Sign off"
"c50266e9-e83d-4b81-8466-11040024cb22","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.237)","Pre Grid Sign off"
"f63e403b-013e-43b4-9dee-3648c0d1fa39","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.237)","Pre Ceiling Sign off"
"c9cfa5e1-198e-4843-a370-5d17ff630a5f","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.296)"
"dc16b0fd-05be-4617-961d-6abfd025bcd6","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.296)","Pre Sheet Sign off"
"8b360b20-8e7b-46fa-a1e4-9175ac2418c0","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.296)","Pre Grid Sign off"
"4c939829-d64f-4077-aa26-44ca17c8d4bd","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.296)","Pre Ceiling Sign off"
"b2118989-25dc-4768-a753-1803ace737ea","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","DU (LG.B.298)"
"cb3cbad4-67ce-4af8-8928-5242ba40b88b","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","DU (LG.B.298)","Pre Sheet Sign off"
"b317970e-fb21-4892-b314-605ea6620e4e","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","DU (LG.B.298)","Pre Grid Sign off"
"4fe32a8a-a081-4df8-8569-7d08141fe70a","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","DU (LG.B.298)","Pre Ceiling Sign off"
"a7251c96-14e2-47cf-8f25-64b0fd0b85b0","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BBEV (LG.B.299)"
"b078ac14-269a-48a8-b001-8f307f0393db","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BBEV (LG.B.299)","Pre Sheet Sign off"
"be3e55b1-af81-4e33-bb8a-57bfdd093bdf","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BBEV (LG.B.299)","Pre Grid Sign off"
"ae58ef03-e432-4b50-892c-cbeb22660e26","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BBEV (LG.B.299)","Pre Ceiling Sign off"
"caa4b715-5927-43e0-9196-e6f9f89d7d69","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCST (LG.B.300)"
"5939dbb3-d41a-4c61-8928-629d2b6edb13","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCST (LG.B.300)","Pre Sheet Sign off"
"8fee2e37-0d97-4dab-af25-1a004887faa5","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCST (LG.B.300)","Pre Grid Sign off"
"4626a109-25c9-4765-97a8-8ec180f9a52f","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCST (LG.B.300)","Pre Ceiling Sign off"
"4b575258-e323-4394-a96a-3509265f36e4","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST CLEAN (LG.B.302)"
"c6283d3c-70f1-4c5a-969a-d1e0d5561e4a","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST CLEAN (LG.B.302)","Pre Sheet Sign off"
"d1f501c9-f221-4242-a795-301c4127e2a7","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST CLEAN (LG.B.302)","Pre Grid Sign off"
"42cdf22c-5b78-46f7-bde8-3ff7b3929b82","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST CLEAN (LG.B.302)","Pre Ceiling Sign off"
"23f8479a-ec21-4c42-a6b1-b070a96050c1","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","MEDS (LG.B.303)"
"c1298429-1933-4708-ba15-71582e576526","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","MEDS (LG.B.303)","Pre Sheet Sign off"
"a2811f0d-5ff6-4e98-8cf7-0a65b41a9544","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","MEDS (LG.B.303)","Pre Grid Sign off"
"c9afd4ce-1bf8-4257-a50c-0ae6318167a1","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","MEDS (LG.B.303)","Pre Ceiling Sign off"
"d2a94968-0e1b-49ed-a859-f9904824365d","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.304)"
"cfcac705-30b6-45ba-83fe-547e9db89803","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.304)","Pre Sheet Sign off"
"ddc8d294-6282-441b-8de0-7fc8ef415fef","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.304)","Pre Grid Sign off"
"777b0e26-dd4f-45da-9807-82edb4fab298","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.304)","Pre Ceiling Sign off"
"faf6ea07-5cab-48f3-b556-fd18efe6dfd6","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.305)"
"d9bb241d-f0e5-4078-a4b8-d77d475b88b2","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.305)","Pre Sheet Sign off"
"67011f20-8295-49de-8bd8-0c2c628a0b1f","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.305)","Pre Grid Sign off"
"eec91b08-5101-4627-87e5-0d53da4075c9","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.305)","Pre Ceiling Sign off"
"32e43bec-24d8-4fb6-b851-6d10b108e12a","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.306)"
"8ea0b76f-123f-4073-8202-45fdc6e1b393","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.306)","Pre Sheet Sign off"
"abfb389c-fce1-483a-b5d2-11b4af4a5737","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.306)","Pre Grid Sign off"
"bf6a65eb-310b-41f3-a262-f7b425ae82c5","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.306)","Pre Ceiling Sign off"
"d8b78bb8-b4b8-4371-8a77-5a65779d5e31","","folder-normal","work-in-progress","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BPT (LG.B.308)"
"2a7249d0-d4da-4bba-b2bf-2feddc427eea","","checklist-sectioned","work-in-progress","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BPT (LG.B.308)","Pre Sheet Sign off"
"e5af40a8-cdac-48a2-b23c-beb109ea69ca","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BPT (LG.B.308)","Pre Grid Sign off"
"c02d0c62-016f-41eb-86e8-6d8ed0285c21","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BPT (LG.B.308)","Pre Ceiling Sign off"
"366e15fa-c6eb-4e6b-8fb8-dfc36acdea3a","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BLIN (LG.B.309)"
"0ca844b9-11a6-48d8-af65-fb032911ac6f","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BLIN (LG.B.309)","Pre Sheet Sign off"
"965f61d4-291b-4b95-b86a-00bd12d018bb","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BLIN (LG.B.309)","Pre Grid Sign off"
"11c01414-9702-4a3b-afba-c2a532a99ab7","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BLIN (LG.B.309)","Pre Ceiling Sign off"
"d75527f6-359c-49bc-9a83-59ba1af4a833","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)"
"8d9a92aa-1ac1-439f-b845-d40631d9037f","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Sheet Sign off"
"a2dc7560-29eb-4936-a738-07b04f8b9482","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Grid Sign off"
"1f98f3bd-f629-4be6-9c3b-cc0e56c53c88","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Ceiling Sign off"
"b81edd19-8dc7-4f84-abdf-b1fdec98d2a0","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)"
"5ee4c888-d954-45d1-ac17-6d9c98f4836a","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Sheet Sign off"
"62def9c1-0fca-4804-86cd-a645461d9106","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Grid Sign off"
"e2270f88-1c13-4822-b32d-fad8ec22905d","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Ceiling Sign off"
"1b30289c-fc90-4cc6-bc1a-4d4c3ca0786b","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)"
"b4a4a8ba-be14-45fd-bbb2-2f5886993ab6","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Sheet Sign off"
"817cd3af-941f-460e-acff-2daa8be5ceaf","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Grid Sign off"
"9f798650-69bf-45ce-8b07-0fe8340c925e","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Ceiling Sign off"
"ecea1538-f841-4379-a690-5c06f06fb0c4","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)"
"f2c570d0-0df6-4143-b917-3f73ad75c1c2","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Sheet Sign off"
"70f98202-2f85-4f08-9275-32adee742339","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Grid Sign off"
"6b3269ad-8d32-468f-ae28-60e452142f18","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Ceiling Sign off"
"d732d158-4c3c-4306-9de9-926eb06b46be","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)"
"bc944a97-4058-44c2-b898-5e657b360ce7","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Sheet Sign off"
"42b6c095-8369-41b5-9e79-6f5e32262748","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Grid Sign off"
"ee156326-91b3-4a4f-ab49-263b2aa155d0","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Ceiling Sign off"
"ad6380b9-b002-4588-ba32-db8e45ab96be","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)"
"7152c3ab-595f-472f-a973-de3a3d9a7826","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Sheet Sign off"
"49acbaf7-948e-4877-a3f7-46a4c0a443f5","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Grid Sign off"
"fb9519b8-91b8-47d6-9bd2-bdf818bab9d6","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Ceiling Sign off"
"7826ad1b-0f64-4c5a-9cfb-747b6de45caa","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)"
"1375af96-1df1-462e-9cda-c6e0874118ed","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Sheet Sign off"
"78b73f5d-7ac5-4cd7-933f-ae6a1e64bde1","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Grid Sign off"
"54b29544-87dc-49f0-aa77-a84b871bda09","","checklist-sectioned","not-started","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Ceiling Sign off"
"9fa52dd9-e709-4169-ba18-92530d5aeb8a","","folder-normal","not-started","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)"
"bafd04e8-6d9b-4284-9348-bcfb72ada6dd","","checklist-sectioned","not-started","d5e18135643396fa473fe5432bcc718be44b53a476ddefa2042251e8f76d9c2c","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)","Pre Sheet Sign off"
"7cab90e3-e653-45a8-9c4d-a7eb5a4f52d6","","checklist-sectioned","not-started","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)","Pre Grid Sign off"
