"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"be9c86a8-3cf4-4931-babc-1e38e82cc4ed","","work-in-progress","","folder","FALSE","FALSE","Site QA"
"2d45ec2d-2326-4294-814d-4fd8af38ebdf","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark"
"81d63675-93ae-4509-97e1-33b226be90f8","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation"
"fa9b8eb6-dbbc-4324-96b6-bf3971f8c616","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1"
"60983bad-fba4-46da-a8e1-deaff899e04a","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1","Mechanical Installation Rough In & Fit Off ITPs"
"c35e05ae-c34b-4b7a-b2c4-f981c314234a","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 4","MGVB-B-04-01"
"5923b6d4-4f62-466c-860d-48cc6914c0a9","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 4","Riser A to MGVB"
"a4c8079d-71d3-4fc5-a55a-1be524dfcc8c","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 4","Riser B to MGVB"
"7c0b97e9-7ad5-412f-9e5d-ebbb64715af0","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 5"
"b0190181-1b66-4028-865e-647edceed57a","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 5","MGVB-B-05-01"
"dbdc521d-bde9-49c8-ae76-5e40148707ee","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 5","MGVB-B-05-02"
"824051c7-e88f-4fc5-bed9-9f44cde00608","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 5","Riser A to MGVB"
"9c884afb-8bda-4abc-a20f-db47baeb4941","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 5","Riser B to MGVB"
"06fcdfd0-25d2-4107-808b-b56a58f5919e","","work-in-progress","","folder","TRUE","FALSE","Medgas QA","Building B","Level 6"
"651c0f17-ddda-4290-a8c4-279800e7e101","","work-in-progress","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","MGVB-B-06-01"
"cc533a47-9ae9-41e9-8529-2e3c8a3e68fc","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","MGVB-B-06-02"
"7c425e77-cebc-4dd3-83e2-79796887d65b","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","MGVB-B-06-03"
"afa95d58-cf34-4292-b5e8-21e7dc5314c1","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","MGVB-B-06-04"
"7d64c3f5-0311-41a5-804d-4aaeb26ab13f","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6"," MGVB-B-06-05"
"8efafd3e-5bde-4554-a787-d135436f50d7","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","Riser A to MGVB"
"c640b31f-fc38-4682-8bc9-bc6e0ec23e4a","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 6","Riser B to MGVB"
"ebf75ee3-86d4-4cc6-8896-dc8e83706103","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 7"
"9e54e07a-9bf4-440f-8eb1-ae69f8b6618f","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-01"
"24d98176-28b0-45c8-ae7b-f32aa2499c85","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-02"
"e0df4f1f-a9be-43da-b1c9-995e6db50ffa","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-03"
"c284d907-c331-48d1-a26f-6e897e4035f9","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-04"
"96e8dd4a-cac0-4212-8a10-cd661957ba88","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-05"
"30514fe0-c06f-4610-b02a-4950875b781f","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","MGVB-B-07-06"
"4493f30f-5869-4051-ab68-d9d3ddcabdf6","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","Riser A to MGVB"
"b0d2cb7b-6421-473a-b9ec-0f99146a81be","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 7","Riser B to MGVB"
"6b0ac270-c1ca-4fb8-a78f-48b31e8f0219","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 8"
"fff7b9e2-2f28-4d78-aa39-db24905631d0","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","MGVB-B-08-01"
"7684d9f3-a432-4129-a7c6-9959cdba6665","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","MGVB-B-08-02"
"e112c029-b251-46c9-b002-09c596b6ac30","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","MGVB-B-08-03"
"f66d0e18-4439-4e0d-81cc-b63ac9660bef","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","MGVB-B-08-04"
"7900c45a-6ffb-4231-a8e6-59d6afd33682","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","Riser A to MGVB"
"8c7a6b71-66db-4311-9b52-907396856131","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 8","Riser B to MGVB"
"66529e09-eef6-472f-929a-8f38fc53b917","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 9"
"eee72f4b-812e-48ef-a35b-b98a8dc12fde","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","MGVB-B-09-01"
"6b713098-5a3a-4d95-b133-eb06f85c1789","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","MGVB-B-09-02"
"d3fc5517-b96a-4420-b10c-ba08f12624ea","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","MGVB-B-09-04"
"1e378664-cbfa-40b9-8c0c-7fcc25c136db","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","MGVB-B-09-03"
"4020acde-0c5b-41fe-a202-6646bf200aaf","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","Riser A to MGVB"
"08eef236-b8f6-4c4a-9fbf-b3d53253ac48","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 9","Riser B to MGVB"
"c297cda7-e717-4fe7-b85d-ab22de61e0a6","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 10"
"78854ed8-69ac-4eb0-8a0c-12cfbfe8636e","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","MGVB-B-10-01"
"465cb3ea-e45a-405a-ad86-f34e1a352bb0","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","MGVB-B-10-02"
"a75bb54c-c083-4635-8ddb-2a7c513a9f05","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","MGVB-B-10-03"
"944e0be0-32c0-4317-bfd2-7a5fcd30a33d","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","MGVB-B-10-04"
"9579dc43-fd1b-42ba-adce-6178578b3998","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","Riser A to MGVB"
"e96d3a69-8715-43ee-a154-d81bc723e46b","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 10","Riser B to MGVB"
"b60e78ad-46e0-45b0-9b1e-a79775a154f1","","work-in-progress","","folder","TRUE","FALSE","Medgas QA","Building B","RISER B1"
"3400fe91-f0ae-41f9-9c92-ce7190a6d7f5","","work-in-progress","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","RISER B1","Riser B1"
"d2619988-19a3-4a56-bb7d-14d77979c593","","work-in-progress","","folder","TRUE","FALSE","Medgas QA","Building B","RISER B2"
"831e3c14-061c-409f-8bbe-9d362529130f","","work-in-progress","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","RISER B2","Riser B2"
"a4386ff8-620a-4efe-a67d-2877ee5b066a","","pass","","folder","TRUE","FALSE","Medgas QA","Building E"
"6759321d-5889-47b0-b03f-b0d1a45d3c3a","","pass","","folder","TRUE","FALSE","Medgas QA","Building E","VU Building"
"256654d9-1edd-408d-9164-24e203c38e45","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","MGVB-E-04-01"
"35f632cf-97c8-4a07-8a2a-72bdc37c2bc3","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","MGVB-E-01-01"
"cee2aa61-ab31-45c4-a65f-249fe4165473","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","MGVB-E-04-02"
"d0034129-d4b4-461e-af45-51fdb4a75856","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","MGVB-E-03-01"
"559eceaa-aa6f-42a4-a16d-f64268dda906","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","Riser to MGVB"
"68c66a3e-322d-4d6e-822d-41d31866cce9","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building E","VU Building","Level 5 Plant room"
"050e7253-5100-4483-a575-8c7e46969307","","work-in-progress","","folder","TRUE","FALSE","Demo / Training"
"ff8b3742-6c17-4097-ac7c-737376df3d17","","work-in-progress","","folder","TRUE","FALSE","Demo / Training","Installation"
"cf8bb2ea-ee2e-4d8b-b48b-ecbe527c243c","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","Mechanical Installation Rough In & Fit Off"
"2ff53c26-0f3f-40a6-9003-5cf23e1a20f8","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","tIles X - Y"
"a8141986-4061-409e-8c7e-b85bae5025cf","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","Tile A - B"
"19e1814c-2322-4a54-9161-1205eb03acc5","","work-in-progress","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","Tile X - Y"
"28f4755e-94c5-45f2-ba8e-ca0ccaff77ce","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","dfgadfg"
"88bfcb8a-fae8-4ce8-9afb-4031edcd3839","","work-in-progress","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","Tile 50"
"23626164-0e44-42de-9567-a32d8eac465a","","work-in-progress","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Installation","CEP - S601 C1"
"7b056969-ad86-40e5-8879-7d0219b41846","","not-started","Subcontractors","checklist","FALSE","FALSE","Demo / Training","Installation","Mech Elec"
"5ca516c5-97a0-4571-99f5-a331c5ed420a","","not-started","","folder","TRUE","FALSE","Demo / Training","Building Number"
"c55698a8-93db-44e4-bc45-f8c4534c94d8","","not-started","","folder","TRUE","FALSE","Demo / Training","Building Number","Installation"
"482f64fa-9806-41fb-a894-566c4ed58eaa","","not-started","","folder","TRUE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3"
"69096894-588d-40d5-b1f3-ad0b35dd24f1","","not-started","","folder","TRUE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3","Mechanical Installation Rough In & Fit Off"
"6df706c5-4d95-43bf-99ba-8446d984d008","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3","Mechanical Installation Rough In & Fit Off","Tile - 2B101"
"2e54566f-2c84-4a71-b13f-41b17d018efa","","work-in-progress","31e0077cc960a762f1cef81f7ce084f9e95f7983e8b6f28251245dcc29fd3ead","checklist","FALSE","FALSE","Demo / Training","Test Checklist"
