"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cc24d03a-7054-405c-8551-e20ac26911e9","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0b619aa2-839a-5ece-a4b2-b8c5a2c656d1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"1ec2e818-c8c6-4c93-8d4a-88fb411d1ec7","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"dd848cf3-c684-469e-8059-041f52888754","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"fb0ea07b-9172-4c82-9b33-adeb2e1e4f8a","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-01"
"a674ea75-00b3-58fe-ad3e-d60b97ee9be6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-01","Precast Element Details"
"9dcbf552-bae9-5497-9ec8-670be4ecefea","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-23","Prepour Checks"
"4a92c43f-f3d6-5d90-af14-ffddcb1a9be0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Mould Cleaned & Oiled"
"b5b3f6df-1c55-5806-8c9a-8070c0b7c1c8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"c7fa4126-1427-5543-bb6a-57a4deb96b3c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Check covers on all sides, MF and TF"
"775ef467-ebad-596c-8634-bded76b26abe","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"748b726c-1821-51f3-b911-d71e98042172","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"263eb833-1cc9-5d89-b14b-5784b7e6be81","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"f49ed0ee-d168-5b47-8af6-3936031a70de","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Drossbach Locations and Length"
"9af93749-e274-512d-85c1-92ad2114cc7a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Lifters"
"5f0a30e5-ef6b-5481-a844-ff241896168a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Tie wire Trimmed"
"b47be1e2-89e0-55dc-a2df-f129a0051c53","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Panel fully clean"
"4fb4bade-c6c7-55c9-9ada-ea25a4720daf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","General Photos Attached"
"a943ea4e-728f-5ace-9218-f5f2940b38e7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"f0dbba92-0704-5269-a385-130700c19bdb","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-23","Demould Inspection"
"4c1e1501-0f6f-51ef-9c47-8e6996cae40a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Demould Inspection","Demould Inspection complete"
"f139e0c3-c9b0-53d2-8dc4-6b0b176a331c","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-23","Loading Out"
"5aff4e15-cfcf-5d4b-ac66-93c5d3417b5c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Loading Out","Photo take of Panel on Truck"
"131bed59-5330-5132-9458-81861d32067e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Loading Out","No remedial work required on site"
"64e82322-8a87-578f-ae67-60faf3f56bb9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation"
"4dcedeb9-508b-5c7e-bb5b-540cc73787b3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"ffc8b30b-ae2a-592c-8bad-641812518908","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation","Concrete Docket Attached"
"4a9bce94-9c30-5558-a949-7bc20be7e6cf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation","Upload Concrete test results"
"6c0f5c37-99b8-5f34-b533-8cb9e2fd2af3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"e67b552f-a462-5bd4-97ca-4a520bcd33e6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-23","Test Results, Certificates and Documentation","Upload Lift Designs"
"85c69789-95a8-4541-b3f1-c113164452f0","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-24"
"62e96ca1-64fd-5ac8-b330-eea24dc18124","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Precast Element Details"
"dda654e7-7b3e-5659-b301-bdd19e0c86c3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Precast Element Details","Concrete Details Complete"
"051ce871-4e73-593e-9d95-058c8e354d44","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Formwork Set Up Checks"
"c2baccb4-f605-5766-94ac-4e81d69403ed","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"d139be6b-27be-552b-9ac8-6feb6c8bb09a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","Edge Details & Rebates"
"11838acf-a4ed-51b3-8bcc-cbb63aa5f43d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"d65d1792-8711-5b29-89c4-fa369314bd28","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","MF roughening's"
"f322b01f-456c-5465-850e-28efb05496c1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"dcc35a68-92b1-5038-ab7d-705b01f14313","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Formwork Set Up Checks","Mould Face Clean"
"a39ecb8c-fe92-50eb-b537-97da447a0885","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Prepour Checks"
"2a220941-d9f5-58fe-8a32-0d03c21806cf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Mould Cleaned & Oiled"
"8ad1f174-ddc5-5170-9087-d38bf5ca3a53","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"e3ac6b30-b08c-5689-b4ae-fbc30f9b31df","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Check covers on all sides, MF and TF"
"68676d70-373f-50b0-9d56-e9cfa0e67b19","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"814b708e-c4a3-506e-b3d4-77ee977b87cd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"1ba4d5c2-5576-5000-b771-1ce78d78407a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"2184d827-64cc-5b96-a059-761f1444c652","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Drossbach Locations and Length"
"954f6269-e0fe-5e91-ab13-1b7e7a5a1f44","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Lifters"
"ab0eee9d-09f9-5480-a5e1-3d3a4a1efef7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Tie wire Trimmed"
"a07539e7-4383-572f-8dae-37f7cf2c445f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Panel fully clean"
"5b47f77a-53c0-56f6-b7cf-9b8c676fb4db","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","General Photos Attached"
"c976cf31-1684-59a5-9d36-85595587d408","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"4c6b961f-c091-58cf-be78-d049b2fe20e7","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Demould Inspection"
"8c210d31-167d-5269-b0fc-9126e5517115","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Demould Inspection","Demould Inspection complete"
"fa5467f6-daf0-518c-9e77-572230217e19","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Loading Out"
"55b15856-156f-58ba-ba96-7edfeeed3440","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Loading Out","Photo take of Panel on Truck"
"01d7c2d1-bc1d-5e40-98fd-4a5931fa5d21","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Loading Out","No remedial work required on site"
"bf61c69b-3c64-5cc3-904d-d8ff02019678","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation"
"9b0fc43d-ea50-5f56-9050-bd04c936678e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"e21a4428-24a5-5dc4-9d34-898d69a5e3aa","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation","Concrete Docket Attached"
"19bdbca7-b39d-5fef-a270-9a6a22e49746","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation","Upload Concrete test results"
"9f105484-8d76-5d70-ad95-96a4129c89d6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"8a54a4e8-eba3-5c5e-91f5-53a06c59cba0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-24","Test Results, Certificates and Documentation","Upload Lift Designs"
"fe81045b-1d7a-415f-a5b6-e19b9c3dd10b","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-25"
"eed48cdc-b8aa-5153-8442-969363540619","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Precast Element Details"
"dac7ca6c-f2c2-5fb3-836c-813013c31ab0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Precast Element Details","Concrete Details Complete"
"596e511d-1b4b-512c-8b57-09c82974d8cd","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Formwork Set Up Checks"
"b7eda5ab-d8d3-502a-b2ba-b410927498f2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"04ae7e65-a53f-5536-964c-d69f5dd4e756","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","Edge Details & Rebates"
"19471664-ca06-5fac-91dc-30f7330999d1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"48018ca2-b3fc-5d59-bc69-d1ba1607705b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","MF roughening's"
"aeb04229-e52c-5775-8864-9a1e57867623","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"6ba2e6b0-0b44-55fe-a202-432b238b4f53","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Formwork Set Up Checks","Mould Face Clean"
"4e4c6736-97af-5a33-931c-37ea69c7f34c","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Prepour Checks"
"16915d1c-b071-5e97-a1b2-edd27d69a2a4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Mould Cleaned & Oiled"
"4fc6b8a1-64e0-5ea6-8100-af2b1288ea33","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"1ae4004e-e6ca-53aa-80da-12e120434e66","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Check covers on all sides, MF and TF"
"e2e4e1fa-cd78-58e2-84e3-26c7189ffeb4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"d8210d13-4be5-5d06-aa0e-e39c7740cd06","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"98fd3081-eaf7-522e-91f8-58eed1348f4f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"72b09b91-d09c-528b-85b9-c1c7efe6cfe9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Drossbach Locations and Length"
"4e046bcd-2e9c-58b8-a2aa-255e584004c2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Lifters"
"e62c8fcb-6e1a-5ca7-9e0b-fbfa73d87a85","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Tie wire Trimmed"
"7d70a422-6ad5-547b-979b-9261ab6dccfa","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Panel fully clean"
"356d9a56-0b72-5318-985d-f24dfb86b208","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","General Photos Attached"
"2234e3bc-6743-59f8-b7a8-21428003111d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"2bba9b20-da99-52ab-ad1e-d872e6d86dec","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Demould Inspection"
"d650692a-cf79-5894-bf00-1ba464311391","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Demould Inspection","Demould Inspection complete"
"3dcc68a4-44d4-5834-9f78-78c5459ec1ad","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Loading Out"
"80cd68f1-608b-579b-b38a-919252f82b3b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Loading Out","Photo take of Panel on Truck"
"bf3ce140-a370-5a3c-89f8-95531436638a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Loading Out","No remedial work required on site"
"0305671a-ceec-5c00-86eb-012f6d1f5e6c","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation"
"5424a3ad-8f93-5c02-a660-8c0b235459bd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"4c88e331-4086-5424-9db6-6c6a33eaeda6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation","Concrete Docket Attached"
"59a77f29-55ff-5ac6-8399-eedc38632e6e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation","Upload Concrete test results"
"364b437b-9c58-54ad-a4f3-4ac571cf8e68","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"feff8486-bbd4-50bf-9a71-98d457465759","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-25","Test Results, Certificates and Documentation","Upload Lift Designs"
"3e50ed64-e710-49dc-9f17-a9a5ba1fcc36","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-26"
"4568ce68-84d7-5142-a636-06ffbc694daf","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-26","Precast Element Details"
"c2cfce0b-4dfc-5470-93f1-b96490010657","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Precast Element Details","Concrete Details Complete"
"e4860580-8c35-513f-b943-f89a97690623","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-26","Formwork Set Up Checks"
"04d8c0b5-d7b5-5a6a-9708-00ddf5617524","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"126cfc3f-0da8-503a-91d8-48ce8d73b37c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","Edge Details & Rebates"
"dc283c23-1cae-5bc9-a9ae-350375856654","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"b8cf5c27-85c0-5750-9c8c-331895546a66","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","MF roughening's"
"f08fec92-148d-5c92-8759-530fda16b01f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"4c326937-97b5-54a1-9565-30ce246a2583","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Formwork Set Up Checks","Mould Face Clean"
"0fced215-32f5-52ba-890b-987c91c06ca6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-26","Prepour Checks"
"0348c696-b519-5693-8a07-948fcb2f5787","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Prepour Checks","Mould Cleaned & Oiled"
"8020ebca-e9aa-5c39-a8f9-19a858025410","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"7de31fe5-a636-5624-aec9-64255e837cec","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-26","Prepour Checks","Check covers on all sides, MF and TF"
