"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"106dbc0d-4261-4905-a639-ed95d108e71f","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0784552a-f365-568c-b74f-6231deb6262b","","checkpoint-status","not-started","Job Details Checklist:3d098030-e418-4675-b5b1-7520caf5ee77","","TRUE","TRUE","Job Details","Project details entered below"
"fd50a08e-64ed-4367-95a0-c41039a4aa02","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture"
"8c92909c-7fcc-423f-9643-25b6fa49752e","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture","Panels"
"18c969d6-94db-4f71-a1a7-e0bdb3de2593","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Ground Floor"
"105e7f84-b059-47a3-b188-4e3737b504f0","","checklist-sectioned","work-in-progress","fd6110a285293145ff82c133ce5b7d10e8418059e447f725a231f08ab6602199","checklist","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1"
"39d5d10e-d898-50c9-b65f-6cf1aecc33a3","","checkpoint-group","pass","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1","Precast Element Details"
"d700eaf7-1312-55f6-ad7c-caf4eb486bcf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Formwork Set Up Checks","Edge Details & Rebates"
"90bc35f5-2769-5cf5-95df-b4e37bb71f5e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"a4898b9c-6b2c-5de5-97a8-1bd79447a4b6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Formwork Set Up Checks","MF roughening's"
"3cf6cdb0-b721-5f12-8e25-f21ec78f9905","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"833effee-2c25-57a8-b7df-104b139bc9be","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Formwork Set Up Checks","Mould Face Clean"
"fa0f0f29-8dfa-5a8e-93c8-da44d3365302","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks"
"a31315aa-fe60-5fdd-96c5-f9a6832c23ef","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Mould Cleaned & Oiled"
"acfb0603-b92d-5367-93e4-57e98eb3b34a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Check covers on all sides, MF and TF, openings"
"75fa02bb-c1c5-519b-bfb2-d8e9fbe93af0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"4e159fc0-d986-5c07-bbe9-64e194a3877f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"884245b8-cb56-5a1d-bf3d-737db14fe290","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Lifters"
"10f1b4b4-da1d-5b82-999b-012e5b04c72e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Tie wire Trimmed"
"653d189b-8a3e-5e17-9b18-24027755714f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Panel fully clean"
"75a2cbd2-7ee0-5ee6-86a4-196bdb1d3c40","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","General Photos Attached"
"97ab3f81-8cc8-52f6-bea7-a2093a278985","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Concrete Docket Attached"
"87311bdb-fe74-5f0a-801f-dc668395f283","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"7d5d8b69-7629-5d4f-aefa-235d4da55736","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-14","Post Pour"
"2fa13f88-1661-55b6-8af9-b3592a5478a1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Post Pour","Confirm formwork has not shifted during placing of concrete"
"486a1829-6a95-5c6d-862d-1697114ee609","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Post Pour","Face lifters placed in correct location"
"28f1fe5c-cbd2-5f8f-9290-9111d4d4f4c0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Post Pour","Roughening Lines Correct"
"a4310640-89f0-5d58-83bf-ff65febc887e","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-14","Demould Inspection"
"1868e2aa-6897-5edb-ae3b-7b8b334b87fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Demould Inspection","Demould Inspection complete"
"a7e94fa0-7f49-5d5c-b575-934690f9a9d5","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-14","Loading Out"
"776af794-6154-5532-82f2-c32131663b4d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Loading Out","Photo taken of Panel on Truck"
"d2f40278-12cb-5915-aa2c-42b150d88299","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Loading Out","No remedial work required on site"
"de024477-746d-53eb-92cb-bc9bdd3c876d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-14","Test Results, Certificates and Documentation"
"a056dc85-5c5a-50f4-97ee-abaffd041fac","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"91975acf-aa0e-5f4f-94c7-daab3afaf2f8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"bf6dbcca-388c-5e6f-a061-6732aa01340e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-14","Test Results, Certificates and Documentation","Upload Concrete test results"
"e99abd2e-6237-4120-98a4-e5f9ccd33d96","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15"
"529121f8-80e9-5948-809b-dd50cb114e00","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Precast Element Details"
"bcbcace8-19f8-5f78-baf5-c832fead9c95","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Precast Element Details","Concrete Details Complete"
"f68a4d5e-6fe1-50a1-8030-942df607c1ac","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks"
"ffad95fe-ecfd-5789-a828-d9f02075ffc4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"dbb8f03d-6a08-568a-9c8c-1bfa383a1633","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"7caaa0b2-f774-5b86-b1a5-c1a514fb48cf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"49f2b6d5-0400-54fe-9688-ad8d695bfde2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"9bbf54bb-2de9-593b-b8b9-72287b1e56ea","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"a8b05f55-ef4d-5e80-86fb-7670430cb6ab","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks"
"a3c29970-b3ed-56ea-80d9-845a2bce11fa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"60eda163-0eca-5de2-bca6-dd24a48e5416","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","Edge Details & Rebates"
"d44979a8-d9bb-57a4-83aa-be72c9152206","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"e26a2ecb-977f-5686-a191-e7016fcde2e0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","MF roughening's"
"71a63bf9-ba54-5107-a710-00b38f44bd85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"e55e3307-c5b1-594f-ba16-7ba399b572b9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Formwork Set Up Checks","Mould Face Clean"
"84e8a898-0bf3-5e76-b7c4-21dcf9fb91e3","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks"
"9002d76a-c89e-54c4-8dfa-56c2b0ce826c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Mould Cleaned & Oiled"
"a2a2385d-6b2f-53e8-bd74-d089b98d0cc1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Check covers on all sides, MF and TF, openings"
"87fdeeda-921d-5063-b06f-5e32c19709da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"9e56e07a-789e-531a-8c72-33935d65237c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"580c1d98-4101-593a-a795-627c718f87c5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Lifters"
"b2684dbe-f341-539b-9375-06e1e6f96585","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Tie wire Trimmed"
"56fe44d1-9023-50e4-adf7-b727a4ea6496","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Panel fully clean"
"06ad6749-8fb2-526b-9da4-b773729d3960","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","General Photos Attached"
"0a822059-0c82-5e63-a066-39e1ad8c0b85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Concrete Docket Attached"
"96822bba-f8e1-5099-bff9-bcd8d590cb73","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"6722a376-4736-53cd-b229-d76910b8284d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Post Pour"
"50184f9e-749c-58c2-a0c6-b516f3a8a01a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Post Pour","Confirm formwork has not shifted during placing of concrete"
"2cc62a11-6f2e-5e9f-a185-3d352a53bc8d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Post Pour","Face lifters placed in correct location"
"a06bb997-1bc1-53c9-ad9c-5c744b931261","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Post Pour","Roughening Lines Correct"
"23c91d38-f7ef-5f3a-85d0-0c563acf0e93","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Demould Inspection"
"c030f03c-75dc-5f2b-812c-8914b11989bb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Demould Inspection","Demould Inspection complete"
"34f24138-3f36-52c1-abc8-ba7b6242ce9e","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Loading Out"
"110230d3-0a6c-5446-beb9-c795c92d4057","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Loading Out","Photo taken of Panel on Truck"
"48bc3b97-3204-5cd3-a278-b4da5365314c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Loading Out","No remedial work required on site"
"f86c70d1-ac5c-53fb-9e84-f847c2b86b9a","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 1","RR1-15","Test Results, Certificates and Documentation"
"6ab61a51-e88e-517a-9e27-4f421664f8a7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"853f9045-6cad-585b-a1bf-ba2d0a685b24","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"746afd44-1b57-5df4-a08d-ffee1d79906f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 1","RR1-15","Test Results, Certificates and Documentation","Upload Concrete test results"
"d511b576-f5af-42ae-8443-6e781f671150","","folder-normal","not-started","","step","TRUE","FALSE","Precast Manufacture","Panels","Level 2"
"f22dabcd-3752-43a0-b9d9-9f86382f1413","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-1"
"2bc422ba-9319-5332-81d5-c25b939b9015","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-1","Precast Element Details"
"9d335875-5189-540f-84f5-a96cf5c26071","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Precast Element Details","Concrete Details Complete"
"02088299-3385-5023-9b40-70a8de1c91a6","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks"
"2f976257-d1f7-5370-b0ac-ba3c866bd9d1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"6072df03-e150-5461-8a98-4c3b77c237d2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"8574528d-634b-5fbb-8295-8bee5acb9d2c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"9ef39c10-7382-5326-80f9-dcd98245179e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"7b773868-93e2-5bd3-82c5-e86857934dd7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"b83250cc-e5bb-5226-bdea-dfa18b9a7da5","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks"
"866d8dc5-4153-5249-8387-61cdbd184309","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"63c1fb6a-9bff-53b3-83d1-9dfac119dc9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","Edge Details & Rebates"
"c844220e-52b9-5965-a3f4-4fccc294d5a2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"076b09b9-56eb-5cdf-8fe8-f1051547c3bd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","MF roughening's"
"40195c95-51b3-5b23-904c-987a2a804cd5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"5bb21709-bf3e-53eb-9e94-c400d1a14582","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Formwork Set Up Checks","Mould Face Clean"
"ec615b4a-e890-5b8b-973e-2edb67b45080","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Level 2","RR2-1","Prepour Checks"
"c4a97517-4d1d-5d81-ad0b-f9e0fb577f54","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Prepour Checks","Mould Cleaned & Oiled"
"25a65891-316d-540d-a012-08b44bc4fba9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Prepour Checks","Check covers on all sides, MF and TF, openings"
"31518314-6463-5baa-b57f-62487fc9074c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"88beb282-f633-5a8a-b498-60bda5d7fb80","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Level 2","RR2-1","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
