resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-LSF-D-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L2-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 03,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-LSF-D-R.03,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L3-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 04,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-LSF-D-R.04,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L4-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 05,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-LSF-D-R.05,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L5-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 06,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-LSF-D-R.06,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L6-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 07,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7- GEF-C-L8.07,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-LSF-D-R.07,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L7-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 08,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-LSF-D-R.08,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L8-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 09,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-LSF-D-R.09,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L9-LSF-B1-L9.01,,,,,,,
,,,step,,,OH&S,,,,,,,,,,
Prestart OH&S Documents,,,checklist,,,,Prestart OH&S Documents,,,,,,,,,
,,,step,,,,OH&S - Accident/Incident Reports,,,,,,,,,
,,,step,,,Variations,,,,,,,,,,
,,,step,,,Toolbox Talk,,,,,,,,,,
,,,step,,,Delivery Dockets,,,,,,,,,,
