"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a8632a2b-bad4-4ac4-824e-4f867bdbc0fd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1"
"a58046c1-1195-40b1-9d90-fa33c0a008ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Ryman"
"2eb6e5aa-8642-4601-badd-aa3dc3fe1c18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants"
"c2412fb5-7ae2-4684-bf9b-e984ab4c7ef6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes"
"e4e08e4a-a685-4889-84da-5895eb870933","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports"
"57bee4a3-a678-4edf-892a-5699e5a55f51","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports","2022"
"cf9bbb76-b59a-42a5-a38b-91c3c83e2a14","","checklist-flat","work-in-progress","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G13","Handover"
"3b9dcb45-faed-59f2-b3db-0861ecaf900d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G14"
"a63892ad-ae03-52c7-94e1-d94db19aa8fe","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G14","Pre-Line Check"
"2f636820-cd2b-447b-bf35-6d8fab10cf0f","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G14","Handover"
"0cf3038a-50bb-583a-b637-2c036110077e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G15"
"1ee268d1-9a5d-50f6-bef5-ee379336dfaa","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G15","Pre-Line Check"
"d4a6b5d3-3fc2-49bd-acf1-05fd3fc5f98b","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G15","Handover"
"aa27431e-71f1-529f-9d98-286fdb7fcac3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G16"
"3b542974-5648-5777-b572-6418860027dc","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G16","Pre-Line Check"
"b1937924-d476-4da7-a34d-989fcf666fd5","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G16","Handover"
"c11dade7-3115-536d-a650-368caba38c2b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G17"
"8b2cbae3-6423-53c3-9db1-c20958713efd","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G17","Pre-Line Check"
"63d584c2-599e-40db-a7b7-2b3f4211c5ad","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G17","Handover"
"8c4f2246-624a-5292-be6f-25ba2e88a90f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G18"
"4ce321a6-3cfd-575e-b0af-371eb08c829d","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G18","Pre-Line Check"
"c2cdffa1-6a03-4964-ba7a-782407291379","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Ground Level","Area B","G18","Handover"
"1a30c110-45ad-59dc-9b73-1ad20e0e4677","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1"
"a02a4f07-e201-4882-b93c-65cf98919c01","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas"
"68314882-f6fe-5a57-85c5-e6120e426e61","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Bin Room"
"2130e1f7-f289-515f-9804-8b3b2b40e5d5","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Bin Room","Pre-Line Check"
"f439b84c-610e-403a-9e3a-a9b56846fa20","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Bin Room","Handover"
"ab6a3bc9-ed48-56b8-8299-0e9cd1713a8f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Corridor"
"7cffea99-bd07-50d5-8f8b-1e28f664f9dc","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Corridor","Pre-Line Check"
"a2e7df28-4011-40a5-8061-246a2f529f32","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Corridor","Handover"
"b823d2c3-55c7-5a62-be71-d4bc06d82de8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Stairwell & Lobby"
"a20f61ec-b33c-52cc-8fc0-b8527512e7fd","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Stairwell & Lobby","Pre-Line Check"
"42c13ff2-958c-40a3-9496-42526de24dc6","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Stairwell & Lobby","Handover"
"c5722349-8f3b-58e3-bc56-370ac6c73c02","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Lift Lobby"
"10de27cb-c388-53f5-b3ec-1cb769fb13b2","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Lift Lobby","Pre-Line Check"
"092e3f34-c335-4543-af1b-20cc7ea1ebd4","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Common Areas","Lift Lobby","Handover"
"09afbfa3-8a0b-496d-a136-0616a9ab4d6d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A"
"2367a753-1db8-50bf-a803-e7fca12a35f9","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 119"
"c9283eab-4bef-5a34-b6bc-bcdd888c28d9","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 119","Pre-Line Check"
"7bc4f112-ada3-48ef-9641-3b8500de0a98","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 119","Handover"
"2d8e84ee-951b-5858-b6fd-67b09418a1c5","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 120"
"3e6feacc-e7a4-5ae2-98d9-ab29c53e0806","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 120","Pre-Line Check"
"bdf07d30-61b6-4c2d-b79f-7d839c8914d8","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 120","Handover"
"792485a1-1b80-5945-9cdb-b7540b8f4431","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 122"
"f615b972-e916-50e9-b325-05b61af77855","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 122","Pre-Line Check"
"2a666a95-2cc2-4972-b9fd-1a47404d100a","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 122","Handover"
"5389106a-d68c-56a2-971a-07f06d95f40d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 123"
"c4de976a-6795-5cc2-9da4-2732238a2457","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 123","Pre-Line Check"
"f673f6ba-b511-418d-ba6a-7b57b3f129ce","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 123","Handover"
"3f72f7d1-c7ae-5fe9-8451-fcbf2f58c8f0","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 124"
"d60a4e9a-1f14-5bb4-acab-ae4c1a1630ef","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 124","Pre-Line Check"
"e172e1e3-b085-4003-b8d0-e9651a7b3b26","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 124","Handover"
"799ed0af-dfd3-5011-8780-7ece8a655f1c","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 125"
"b5262265-2bf4-5c33-a6b3-c9fb3593a592","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 125","Pre-Line Check"
"103e7560-8423-4c12-9d0d-8397c4a546d3","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area A","IA 125","Handover"
"b53e3ca0-6e8f-41a7-8656-b87f81389464","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B"
"2bd08f90-d613-5667-a2eb-a30e1157d39f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 113"
"e0928b04-7314-5500-84fc-89534fb9d6f5","","checklist-flat","pass","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 113","Pre-Line Check"
"d2eb92ae-ce9b-4599-83e1-0a976eafa56e","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 113","Handover"
"87ff3bb9-54e5-5e15-86e9-0ff3c4c7feec","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 114"
"dea7afd0-0bf8-5d0a-b58a-12181a923907","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 114","Pre-Line Check"
"147b6cb7-c8b4-4b12-8a12-6fae719704d7","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 114","Handover"
"35b56e4d-ce45-528d-8383-17a90589abd0","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 115"
"2e713932-4557-5631-9eb1-63cea7de01d6","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 115","Pre-Line Check"
"daa0c2f8-7c8b-467b-a2bb-c731056a3891","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 115","Handover"
"8acd27d2-ed7b-5f48-9cb3-8cdf453cd7d7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 116"
"a85842a3-5677-5f89-8630-ef74b00d01ed","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 116","Pre-Line Check"
"8d11402b-bfef-4aa6-94d1-8d997336fb0a","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 116","Handover"
"d272e540-f358-5323-9d21-a17331fa02e7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 117"
"63ba340d-90f4-52b3-906f-340e1e0a9061","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 117","Pre-Line Check"
"2f2f1f91-5c36-4f08-88e5-d692b5d92389","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 117","Handover"
"027d34a0-99a7-533f-89ee-3ddd7bf5fb4e","","folder-normal","not-started","","step","TRUE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 118"
"e9841053-6f06-5773-8a60-cb79a497a2f3","","checklist-flat","not-started","b7f1e719ecb90aa9d559e163b20f5f2098c8bd1bf4e4d88c6910ce90e33723a7","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 118","Pre-Line Check"
"d0dd9fa7-db61-4642-8d8d-608cf4c1405a","","checklist-flat","not-started","ITP - R - Fitout (per unit)","checklist-flat","FALSE","FALSE","Stage 3 (B03)","Ryman","Fitout","Level 1","Area B","IA 118","Handover"
"8ea98d82-f70d-5ee9-8403-47e9454ac7a0","","folder-normal","fail","","step","TRUE","FALSE","Stage 3 (B03)","Consultants"
"aca16732-f780-517d-89d0-3534e7a39866","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions"
"3c34b837-a447-54a1-80de-0561372f799e","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports"
"f5bbd197-187c-5828-ad18-1025a4d6d1ca","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022"
"13dfe2f4-1424-52d4-8bb9-d2a446f66a18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","June"
"e05f2c9c-bce0-523f-9269-df4667e7271b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","July"
"ce839aaf-10d1-515a-bad5-55359ebd5f73","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","August"
"6068190d-61d6-553c-9c72-5884fbb6067f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","September"
"2cadeca0-710c-5f4b-ba04-9d35c52062ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","October"
"90196714-68a2-56bd-93fc-dfbbd0fc90c3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","November"
"6987dd44-c804-5e08-8801-6e8c93063c99","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2022","December"
"dbf94d8a-2df9-56d3-9ca8-71c16039f7d8","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023"
"072db51c-7606-5fe6-a20b-2694fee87c0f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","January"
"8bac453f-98e7-580d-bb2f-31c67404299e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","February"
"aeee021b-118c-54aa-a2ee-92d1491d5e93","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","March"
"085c97ff-37bb-5053-875e-276a0b5c3844","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","April"
"a1fb34d9-8e6c-5e95-a437-5d8ccbe06b3e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","May"
"bd93ca2b-978b-50d5-aae5-b9ac4cca32bc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","June"
"a6f88031-4f74-5ece-aaf8-e2a3edb4294e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","July"
"4a1f66d8-c523-5f89-8857-7795ac251080","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","August"
"13c5e802-1d81-5756-a9d1-da6b79247448","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","September"
"4646752a-d76c-5cef-b88f-d7aa0ceea9c6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","October"
"d035ce98-bdad-5baf-8f63-ba9fb3918c5c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","November"
"a539ee3e-4429-5d50-a597-45c8304a25e8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2023","December"
"5bd90c9d-7cba-5b78-9a52-efa925166cb4","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024"
"e1adcdaa-4a1a-55f5-84bb-8166f66d5e41","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","January"
"be558d36-5c30-590e-a8e1-d17296e1726a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","February"
"215738b1-ed84-573d-bed3-c6776f864592","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","March"
"123bde03-fdbd-53a8-8b7f-b3a1698fce03","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","April"
"07621397-5da0-5aa0-8d50-b2d22b06c0c7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","May"
"c402c050-2fa7-5129-8c8f-adde06d1c390","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 3 (B03)","Consultants","Enlightened Fire Solutions","Site Visit Reports","2024","June"
