"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9afc039c-8798-4426-9fe7-744bc0d2b885","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"51cbd7cc-eb28-45ac-9d6b-7ddb852b45df","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls"
"dd398084-d752-40dd-a0af-a70e79ff988b","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)"
"da929228-4f0d-48e1-98a3-ac0940496278","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.009 Whanau"
"693b37de-3d76-4325-87db-f92513600740","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - HelRimu"
"e8479460-b009-4be0-9cb0-7d865dcd1e34","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Gilcom"
"af2feb15-7d1c-41eb-9c62-0c35bfa0db6b","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Rauland"
"12225dff-0ffb-4583-b808-e603be2d45ca","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Premier Fire"
"b8e11728-04ce-4be5-9a41-7eaa7f627762","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Data Talk"
"42986e55-3565-4733-9071-550988022370","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - VAE"
"c165fdf1-0462-49ba-abab-863234b4deb0","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Alpha"
"85735772-127d-4eb5-8bbd-6d48a176405f","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Contract Coatings"
"19fabebc-78fd-49ae-b926-cc3dbc885b36","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store"
"4f05172f-40b6-4ef5-992e-45592179a9cf","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - LCL"
"6b1ced9b-9e47-4966-924e-ae3e195f7d88","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Hanlon Plumbing"
"e8b04c98-794b-4f89-bfe3-e92a137ab1f9","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - HelRimu"
"845fe175-aa30-42f2-8b89-2b417c4b2145","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Gilcom"
"89b361ee-0b76-4bdd-9175-860c789627aa","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Rauland"
"ee77dd66-c3ef-4e69-b225-823d3e3186f3","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Premier Fire"
"da923ff7-09d8-4d4e-9646-a5673515cbba","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Data Talk"
"a5b076a6-f5d9-4246-baaa-6bf06569af62","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - VAE"
"e52ac24c-0593-489d-a217-abe97e85cb46","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Alpha"
"4d2705fc-a360-4e7c-b96d-ba749f4cb30c","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.058 Physics Store","QA - Contract Coatings"
"b8c0db41-f58d-4228-af38-092f01b8689b","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep"
"e2574576-d1b0-4d7e-9b24-36226219685b","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - LCL"
"1d5325c9-e513-47d1-aceb-56a1201bd0d3","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Hanlon Plumbing"
"74c0fb5d-efdf-4452-8ae9-831b1000595d","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - HelRimu"
"fd0c8a34-fc74-419f-8543-900a8621aee3","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Gilcom"
"d45a915e-5a90-43ce-b06b-9044e65c6f40","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Rauland"
"fbaa78cf-8024-4d37-8655-743143935828","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Premier Fire"
"ab803fb6-d057-4a82-832a-cde0a72e4290","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Data Talk"
"fd778468-4dc7-4ad2-8efb-e391b35bcde9","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - VAE"
"408faba5-c080-4e5e-92b0-0285daa600a6","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Alpha"
"38bac919-ef46-4a2a-856c-a60a3ea99652","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.059 Radio Prep","QA - Contract Coatings"
"c7cbb163-2117-4ffb-8ce3-750550656662","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change"
"79693108-1b19-4d0f-8bca-f12c2d5fc6e2","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - LCL"
"dedb2c44-082d-4097-be4b-f36fc16ae7dc","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Hanlon Plumbing"
"5a821d0f-25c8-4426-9d31-84ff92b8fe03","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - HelRimu"
"a3759d5e-dd38-4cf8-b2e1-2ba8a2416b3c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Gilcom"
"1f80f4a0-6845-4fe7-9862-b79199e63ee1","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Rauland"
"16d067f9-cf67-4c6b-902b-d0e96b16880a","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Premier Fire"
"b74efef3-c9e7-4830-a2f5-59cbdf1f956c","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Data Talk"
"d93d4ccc-8e56-4e78-8cfd-c4cf5227e528","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - VAE"
"14c3ac24-0d0b-42f7-9cbd-37f7b592aeee","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Alpha"
"ea1cd562-a1fe-469c-87de-f7a380eedccb","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.060 Patient Change","QA - Contract Coatings"
"eb9bdee5-a873-459e-8bab-7458d4a28c7b","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change"
"687d0c7c-4c82-4bbb-b160-211bfd9cb5e0","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - LCL"
"8ca9c46a-977b-45ec-9e73-8a987fe4d62c","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Hanlon Plumbing"
"8c083922-fe15-4a15-a6d9-1abdfc787a40","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - HelRimu"
"00be3ce7-0980-4eb3-8c4d-8b6a052e8a95","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Gilcom"
"5fb007d8-0330-4f9a-9ede-2ee24f5569f4","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Rauland"
"ef884d3b-7c1c-4764-887f-42012169a808","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Premier Fire"
"fb629576-2ce7-445c-8b15-01f0245851e5","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Data Talk"
"ac9cbc80-f3d4-45cc-823d-8c26f3079664","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - VAE"
"52cefe53-f8e2-4a12-bb1e-b152374d062e","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Alpha"
"c06d6aad-8ff6-4cd8-8a44-0494be2e1010","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.061 Patient Change","QA - Contract Coatings"
"007403ad-44e7-4d72-9cf4-1c8cd4f2a5ec","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC"
"d0fe1598-944d-4bc5-a1dd-cf713e23688d","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - LCL"
"4a34484b-a693-435d-82aa-0f94d1bc89c1","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Hanlon Plumbing"
"4d2eb1a3-0ca5-488d-b9f8-aa4d1d39272d","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - HelRimu"
"18a718f4-e9e9-44b6-b946-9a71ec30e771","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Gilcom"
"c21e1e61-afe7-4249-8365-6c465b62e49d","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Rauland"
"501de6d0-4ea6-4576-80c2-107d211086bd","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Premier Fire"
"cb1e0fcb-78ca-4e50-8699-1fcc89ab2a1c","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Data Talk"
"6ddaa553-80b7-4736-83b8-4644c073215f","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - VAE"
"494439ae-54f5-4043-8711-624ff8a18ba5","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Alpha"
"9445e43b-a1c9-4e1b-b710-19b9210f2d4f","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.062 Patient WC","QA - Contract Coatings"
"3a13ca9d-1da4-4e7f-acb6-89e6c574ea88","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC"
"f4ef5371-ce2d-45dd-8df1-643df91860fd","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - LCL"
"9bcfd187-dcfe-4a14-97e6-60fb611366f8","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Hanlon Plumbing"
"0ac264ef-ab2b-4792-8c01-32e674ab9aef","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - HelRimu"
"469a8fe3-01a8-4a05-8e4c-35faba5133e5","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Gilcom"
"42961f30-b649-4352-a03e-231bd4f78e15","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Rauland"
"523283af-90d2-4db0-bca5-d178d6ac505c","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Premier Fire"
"149312f8-7030-4bf2-be48-05fa4252cf20","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Data Talk"
"45024006-731b-4be2-87c5-1a26babb89d5","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - VAE"
"8bbe6cce-805f-47f8-a0df-795294b6513f","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Alpha"
"f12e5fba-8f1a-42ae-90cf-beddc4122692","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.063 Patient WC","QA - Contract Coatings"
"f25d96cf-599e-43af-b574-4a75225ec187","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR"
"103dbde8-6be2-4f68-acd2-e501edbc3cc0","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - LCL"
"ba037b3a-a3d1-41b3-9daa-3af54ad1164b","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Hanlon Plumbing"
"e635096b-0adf-4b52-8bd9-49c079153614","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - HelRimu"
"500628cf-fa17-410a-becb-59424e3e1f79","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Gilcom"
"327daf54-a19c-4860-809e-2e6d8b19497f","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Rauland"
"215974f5-dd36-4b11-9769-e62be864c01e","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Premier Fire"
"99f6b7f2-1694-4c5f-8abc-9b5d9ea9e765","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Data Talk"
"2cfd22f5-9e0d-4cd4-8dc2-c417d590faf0","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - VAE"
"a65186ce-d76e-49fa-a252-aae1a7a6fb02","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Alpha"
"e129a532-734d-4571-8452-ce60f90744b9","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.064 Staff/Public WC/SHR","QA - Contract Coatings"
"fcaecac9-377a-4209-91a5-3943328e2534","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom"
"c08fe8ac-d65c-4ae8-bcd8-9c85297ed4bd","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - LCL"
"b8ffcd4d-85b5-4896-8a3b-8e8d9a519e6e","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Hanlon Plumbing"
"ed6e25e6-0b9c-4c8c-ab71-50a7d570f43d","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - HelRimu"
"532552b4-113f-4d9a-828c-5bd9e1d1b29f","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Gilcom"
"63df622a-45e8-42dc-a16b-e55ac4010053","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Rauland"
"38f2e9d8-6c38-4ad2-8823-2def65ae30fb","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Premier Fire"
"91836570-1355-4b02-8f92-661ce0760f2e","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Data Talk"
"a5fa3b9a-7ce4-4453-99cc-6f5ee8d90f8a","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - VAE"
"a53075ff-67e2-47fc-9a06-c70755fcf0a3","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Alpha"
"ce3f5f38-e0ce-46e0-9d6f-fce87e38270d","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.106 Storeroom","QA - Contract Coatings"
"75cc5525-54c1-4701-aff7-36fb552cf678","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person"
"5f412043-8a9a-4de2-8dde-a11f9474bc0c","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - LCL"
"acbff04d-300e-4935-bb4c-5ecd0bdaa54a","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Hanlon Plumbing"
"9ce140fe-51fd-4e03-90a6-9ee1ad76b2c7","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - HelRimu"
"e4429a0c-0c36-4ac0-aca6-497ca2758bc2","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Gilcom"
"0ad41d51-36d0-45bc-9fff-be6ae70075e0","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Rauland"
"404ed455-508f-4cd3-9dae-e8eeb7fc970a","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Premier Fire"
"b325c8f9-9696-45ca-a58c-462a12fb037a","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Data Talk"
"ed9c6d81-0d4b-488e-92e6-742377cb3dcd","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - VAE"
"ee8bf990-7a2f-4435-a5fb-4db0224463db","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Alpha"
"590d8529-c56a-44cc-9341-b26dad46af37","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.108 Office – 5 Person","QA - Contract Coatings"
"6e21fa45-7461-49bf-876b-b88554f475ed","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person"
"c24c546c-51d4-4e22-916e-dc9d7afdb9ef","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - LCL"
"66cace83-708a-4672-8b04-e88dc4b0ece7","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Hanlon Plumbing"
"48c67250-6fe3-4964-8913-dd6993ec24a2","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - HelRimu"
"fa84f98d-eef9-44a1-9d8f-c53a66bd4b7c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Gilcom"
"4d23fe09-13a9-4afb-a31e-daa5ca7e44af","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Rauland"
"5b9417b5-4234-4aad-b928-82f5e6c43734","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Premier Fire"
"5b6c8216-bdf6-48df-a677-df093808515f","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Data Talk"
"77cfaa8d-13d1-4f20-8c92-a551844fbcd7","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - VAE"
"7735e1d2-d33e-471f-8969-00304cb9810a","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Alpha"
"02eed5f1-a712-46d5-9da5-4d2beffbd06a","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.109 Office – 2 Person","QA - Contract Coatings"
"436329a3-10f9-4c42-9944-208186923ac8","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person"
"a09eb584-7673-497d-bc9a-adcc7ce91d35","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - LCL"
"78b74344-66bd-4f7d-86cf-5e4b58e9eace","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.110 Office – 1 Person","QA - Hanlon Plumbing"
