"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1dbd9579-0627-4161-a5be-97b51dc5a434","","checklist-flat","not-started","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"3efc0035-5d84-5ec0-b10e-9d57fbeb8c6e","","checkpoint-status","not-started","Job Details:d77abe71-7fa7-44a9-a0b2-beddfce10d3d","","TRUE","TRUE","Job Details","Site Info"
"513eb315-5dd1-5208-8a5d-194c8f5e4313","","checkpoint-status","not-started","Job Details:4c1b1e66-3649-48be-9932-e42626eb09fe","","TRUE","TRUE","Job Details","latest drawings (attached or referenced)"
"fc4abf63-5bc7-5a67-b35c-ed6bda22648e","","checkpoint-status","not-started","Job Details:a3bf576b-4273-4550-8452-9926f64ffab4","","TRUE","TRUE","Job Details","Scope of Works Attached"
"ade8ae17-b30f-5d50-b3c2-1c20b7478560","","checkpoint-status","not-started","Job Details:1706b349-a47c-4624-b8bb-9383712c718a","","TRUE","TRUE","Job Details","Additional Pre-Start Docs (attached or referenced)"
"8571d065-619a-4b63-bc3c-214ae1c60127","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f6d3fdc1-e2ed-485a-b5aa-7f86e3af81c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough-In"
"19505227-12f5-4e00-a5cc-522ba15497f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor"
"e3395677-8e1c-449a-9163-575f45939eb5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G"
"73a8a49c-809f-4564-89e4-5683f1d5d2df","","checklist-flat","not-started","Duct Installation Checklist [F]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G","Duct Installation Checklist [F]"
"91962aba-0ccf-569b-9dc1-a5222f5fecc0","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.01","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"64856f9c-3cee-4fc3-8570-14d21e3c78b1","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.01","Sign Off"
"a8bb66eb-4c93-5814-b68c-3b5318c0addf","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.01","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"abd3a22a-a935-58bb-ab80-821220e4811c","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.01","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"15019dc3-466a-461a-97c6-f8c5f5387af0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.02"
"e8da6a0a-09b2-4849-9ca1-7d79377470f9","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]"
"0d03ea0f-068d-50aa-b0f0-d25978864cbf","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"87b79220-909c-5e24-9071-01f25a14d078","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"7df74f4a-d642-5dd4-acd9-639cec820f82","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"cfed86cd-b558-5986-a9a2-4156d445ff6b","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"92d63b22-858b-5e26-9bd2-80a9a670394c","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"d1f0ea4d-3fe7-4a57-a17b-784f4bfa9538","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.02","Sign Off"
"bf2102f2-072e-59fb-b211-a14c97487d5d","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"2f3b05ed-daa7-5b37-8790-8614e0ce165e","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.02","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"98d59db3-951e-417e-9143-97de025e22c0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.03"
"f7a918f9-db00-42ed-8a98-d07275e091ff","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]"
"879c121d-d4b2-5c4c-9d32-9a04156cadac","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"677aacdb-f71a-582e-aabe-e36f99f73287","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"41990a19-c84e-543f-a07d-bf4c070061d2","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"11f52c15-656a-5b6e-b54f-d62e8b9c8317","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"d1cdff45-4ef6-5899-b6b4-182f7ff73065","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"fda126c5-49e6-4628-90d0-7d465de293ce","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.03","Sign Off"
"46539a76-62d8-5766-bb98-8b5bf582a757","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"2d5bbbb4-ff28-5d8a-a63d-4cd3c43ee805","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.03","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"afaa90fe-f02b-44dd-999f-51fc36547dc5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.04"
"b45ec806-b070-49c8-bc81-dc35f2135c28","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]"
"5d196f90-77d5-55a1-a46c-c2dde8725a18","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"82b05513-5fa9-5e1a-88b0-d2a3841a7fd0","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"714b02ab-c034-56ed-abea-65fac8f9fb96","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"16f8a5aa-9a63-55f1-84ff-d4eeb79589ef","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"e9fae782-1afa-57ce-9341-afab394561e5","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"99840174-5646-43cd-8289-6d7f0aad4d58","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.04","Sign Off"
"e422f4f4-74cf-5796-9c8a-d7503f9f81ba","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"ba4e939f-1c2d-5b67-8307-dd30d5cb776f","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.04","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"d3c96b07-562a-4920-b2fc-8135728b7cc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.05"
"20d98e86-2bb6-4c83-a3eb-23f3360c9ab9","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]"
"3c363328-58a8-5550-a826-49a606b45583","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"ba4b4560-d617-5696-ac6d-9f10510ebebe","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"491305d8-ccea-564a-a44b-47af0a40a27e","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"f9245fd5-57de-5e9b-94e3-afaee910d1db","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"66709f05-23b7-512b-8c52-b0d66bd763b1","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"af355413-29bb-4f88-9bc1-f247a2725eaa","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.05","Sign Off"
"8f557eda-435e-5665-b569-526f108543dd","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"a45323d5-0fab-5fbb-87c9-08d35406d0bf","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.05","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"9ab8e50d-e501-4074-934f-1eb44a5cb45e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.06"
"b570b196-179b-4dc7-b1c8-f557dc103c67","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]"
"d08d23e6-8432-5c64-ab66-52b914fdf528","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"2ef1950a-740a-510a-9678-4222afc10d60","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"fd22bb93-b3dc-5a54-9968-8aa474cf9fdb","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"78662baf-b3bf-5057-bff5-e8132232300d","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"44bf95f0-da9b-593b-9476-c7f988fcdb20","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"0b6e4bc7-5f36-4136-92a3-2ed667899da8","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.06","Sign Off"
"6368b498-4d81-533c-8c78-81b35870bf0e","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"298c14e1-cfe0-5fe2-8e95-82523587cea9","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.06","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"39ad1d5e-8b62-4984-b9cf-c4f31cb3e2b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.07"
"b03f8307-1c82-4d18-bf1d-feeb3fdb8685","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]"
"f40f3339-0a90-584b-ae2d-ee1bfa61f1f2","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"9c81af1e-beb6-5e63-84e0-c174ee8897f7","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"6629fc9e-601d-580b-977e-aef1fd755fc7","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"87a6e5c1-156a-509e-b314-ed4be287fc82","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"df7c279d-909e-5d89-b0fc-e69a46e6e2c6","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"6bf12aa6-f359-4fc0-bf5e-f2cf9f6d15a2","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.07","Sign Off"
"d99b62d7-718b-5400-8807-9508a731be8d","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"38997094-36f7-5f54-b4a7-0a067307d601","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.07","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"9d098600-50ca-4ddc-a9e6-eb30b4042295","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.08"
"024b3499-1c6d-4b4f-bdc8-96832574fc59","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]"
"0dd91ab3-1b0c-5a6c-9db4-00a80aa6d513","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"09f7fa0a-1563-5a35-9015-f4ad2abc4e1e","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"bccc11f6-5cad-5546-ac1a-fd6194a90ee9","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"716d8890-1907-5d2d-b7be-6d03f78c6094","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"9b77f487-4c54-546f-892d-6b562c40a171","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"e356b267-f899-4139-ad5b-bd2331d6db44","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.08","Sign Off"
"cfba13c6-f450-5ac7-9b2b-b239ee4b09a8","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"ef0bfc6a-06da-58df-bbbd-2a756449e59e","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.08","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"7ea9965e-110d-4ee3-ac08-95e03f371af4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.09"
"eaddef8a-c27b-47d1-a519-5ef53b6ca78d","","checklist-flat","not-started","Apartment Fit-Off Checklist [H]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]"
"aa369ee7-4cbc-5139-bdb1-de036d98ae19","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:bab1040e-74fb-493d-afa6-3a070cfdba2a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]","Ensuite exhaust grilles installed"
"b34052cc-a72a-5015-822f-e750ca18410b","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:799b93e8-e483-46d7-8867-b77665c533e1","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]","Toilet exhaust grilles installed"
"96ef272c-8a35-54b5-bbcb-d824f6ac7f40","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:212e221c-0a70-47c7-bd0a-272fb6a6cebb","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]","Range hood duct connected and taped to ensure air tight"
"972a0ad2-f28d-59df-bd6d-210520b0852e","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:2534c3b9-8c08-418b-a23b-f6e91848367d","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]","Access panels placed as per drawings"
"dfbe89e8-489e-52ef-9fd4-27ff9146b743","","checkpoint-status","not-started","Apartment Fit-Off Checklist [H]:612e49b4-ba5d-4509-a932-e16de5d5d42a","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Apartment Fit-Off Checklist [H]","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below"
"87f2c754-0faa-4b8d-9f1c-ceb550390983","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level-3","A3.09","Sign Off"
"95c8c1a8-2aa5-5f24-ac34-63b946830efe","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"29b3277a-7625-5d08-b680-526d50d8a3dd","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Fit-Off","Level-3","A3.09","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"09b405f5-95c6-454f-800a-192823e5ed7a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit-Off","Level-3","A3.10"
