"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b590e46f-b13b-4737-b81d-3eecc117debc","","folder-normal","","","step","TRUE","FALSE","Project Build QA"
"8a65bdcd-b88a-494d-8302-3be554a93433","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure"
"24129d55-064f-4402-8be0-5ffadeca82f7","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure"
"0e417027-11f9-4cfc-804c-1210bc1ac0b2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Demolition"
"5909be9d-eb70-44ec-8d37-268227b1c424","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 906","Preline"
"8a793f1e-46da-4dd8-892a-52eb76d87ba1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 906","Postline"
"3446eed6-9657-422f-b007-c52ade310482","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 906","Postline","Postline (Passive Fire)"
"482cf25b-4cce-44d0-a66c-5ddc50487da0","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 906","Postline","Postline (Services)"
"c8096c01-2305-4d3f-9146-828607c18c3b","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 907"
"ce7d79b8-4008-4245-86d0-69d08ecdea84","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 907","Preline"
"16f8c650-eed5-45b1-9b76-10e512dd2179","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 907","Postline"
"fb5d1c5e-01ff-4025-a310-e5b8c729ecea","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 907","Postline","Postline (Passive Fire)"
"44ec779b-fdb4-409e-b3ba-411143cb78ce","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 907","Postline","Postline (Services)"
"87cb277c-7c7e-4467-b2f0-600166ae3b6c","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 908"
"aa18108b-3f31-4716-9267-0482d5f8cbb5","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 908","Preline"
"03221dda-8557-4d8e-bbd1-8d99e820f357","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 908","Postline"
"b9fae738-c293-45bd-a185-d6d9845d13e0","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 908","Postline","Postline (Passive Fire)"
"1cd31450-7994-4178-9c8d-94306b1060c9","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 9","Unit 908","Postline","Postline (Services)"
"b18ccbbb-cf95-44b1-8bfe-0aab46340521","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 9","Inspections"
"1f120d34-413b-421f-964e-0530021be411","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10"
"0f0d7f7a-7c0d-4d84-8e1a-51847024fe4a","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1001"
"38b5e61c-75aa-483e-97ff-e0c7c66ac846","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1001","Preline"
"d1f37a09-5d24-49de-bd3d-7f371c7499d1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1001","Postline"
"64a52ce3-2a7c-4e73-9514-1d472b0400c5","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1001","Postline","Postline (Passive Fire)"
"206d119d-e686-49ba-bbea-1817a61dc3d5","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1001","Postline","Postline (Services)"
"b981e0cb-4595-4734-90ec-690e379ddeb3","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1002"
"7eb0a9e5-b01d-413f-9815-79f179fb9dae","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1002","Preline"
"a70769a0-56e4-4692-b486-fa8b925de665","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1002","Postline"
"bd7314f1-238a-4ae9-8641-c3b3a6ede7d8","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1002","Postline","Postline (Passive Fire)"
"9033d112-4ba8-4f19-818e-909b1baa40aa","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1002","Postline","Postline (Services)"
"5cd7f007-0cfa-41a6-ab18-2a25e2112121","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1003"
"8fee473a-4e14-4a9e-91a2-4f49286b388d","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1003","Preline"
"28b3fe88-06a4-458c-8b2c-555c3f952952","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1003","Postline"
"424fe9a1-da23-4a74-b611-8edccd8e1067","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1003","Postline","Postline (Passive Fire)"
"2884c6fc-c52a-415f-b28e-36ea9786b389","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1003","Postline","Postline (Services)"
"73b76dff-e841-4819-82ab-edacc3ecd1e1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1004"
"a20b5b36-47cf-4835-8356-13434e75a09c","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1004","Preline"
"6375efac-333a-43e7-a83d-4ba93d5b5530","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1004","Postline"
"ac979cbd-9b00-45f2-b2b3-1d687bfc464b","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1004","Postline","Postline (Passive Fire)"
"cae28c29-5ccc-42c8-b0fc-19012f825e1b","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1004","Postline","Postline (Services)"
"4cf37c70-b3d1-4e5c-a29d-70aabcbe4849","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1005"
"c7c4ccde-6a9d-4101-80ed-ecb24898a763","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1005","Preline"
"c8e27e67-1f25-467a-97f7-ae8aaea961cb","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1005","Postline"
"1d9b4c2a-750f-43f8-8971-284045827662","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1005","Postline","Postline (Passive Fire)"
"51a0c26a-6ddc-4552-840c-d8414b0a4592","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 10","Unit 1005","Postline","Postline (Services)"
"3e47d5ce-3972-48c5-8d88-ee79ad987fea","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 10","Inspections"
"f4c025cc-29c6-47d5-babb-ccbdf311b967","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Inspections"
"d8918979-79a7-4416-b613-16db75de875b","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Inspections","Inspection - Holmes Fire Inspection 12. July 2023"
"2fe48299-8d41-4579-8f4f-6bba9b106dcb","","checklist-flat","","QA - 24. Plumbing (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Inspections","Plumbing - Inspection 07 October 23 Plumbing Hydraulics services "
"0c56967b-5bed-4982-a3d7-2d9edb2b3918","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Council Inspections "
"a369f6b6-59db-42bf-b05c-cba53b73dad8","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Crane "
"b8b1c3c3-dbaf-49e4-a35f-dc0275ae64b4","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Crane ","Crane piles"
"48aa1a1e-03b1-415f-8c26-9a6b0e8b651e","","checklist-flat","","QA - 02. Piling (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Crane piles","Crane pile #1"
"4ff39f27-33d4-43ac-9c0f-0545c00274a3","","checklist-flat","","QA - 02. Piling (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Crane piles","Crane pile #2"
"09c866c2-8f68-4389-a401-8d2ebedb2d7c","","checklist-flat","","QA - 02. Piling (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Crane piles","Crane Pile #3"
"c9a3aec3-44cc-48ea-a438-30f052f5391a","","checklist-flat","","QA - 02. Piling (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Crane piles","Crane Pile #4"
"305bca72-a9cb-4fc4-bdd6-cdeca26fab8e","","checklist-flat","","QA - 08. Foundations (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Foundations -crane base"
"9215b1f8-d93d-447f-9542-e5aa7d617cc9","","checklist-flat","","QA - 27. Electrical (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Crane ","Electrical - Crane"
"ba078ecf-0bc6-421c-ae98-d8b2bdffd1f7","","folder-normal","","","step","TRUE","FALSE","Auckland Council Inspections"
"b82202c7-89f2-427f-a735-562b9c177ba9","","folder-normal","","","step","TRUE","FALSE","Auckland Council Inspections","Monthly Audit"
"38504660-3582-4ba5-b1cb-41ec8e609d75","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 20 May 2022"
"95e65476-0575-477f-899b-8be8b3721abf","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - 22.04.2022"
"116c14d5-161c-4e8d-b37f-546ed9df801c","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Stacker Pit 1 Waterproofing"
"42a34314-d3ff-446a-b9a9-59fd791dc1f1","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Prestart 13.12.21"
"3e1edb5d-102b-4f1e-a069-7c71939dd82b","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Site Meeting 10 January 2022"
"78c7ed32-1406-44d1-a303-bb593e4ed643","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Site Visit 22.03.2022"
"430ff56b-99a1-4b2c-94b4-bf293b3ffaee","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Grace Middleton 17.05.22"
"624c6558-aca1-471f-aeb8-54a18ca397c6","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 17 June 2022"
"a68823ef-3708-48fa-adfc-83246a28d7b1","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 15 July 2022"
"552801a9-0057-4089-b74f-1f37cd557446","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Drainage 09.08.2022"
"2a686c5a-75b8-436e-86c1-ec43e335aa4a","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection -Resource Consent inspection 09.08.22(Grace Middleton)"
"5f8578b9-e9e6-4521-ba97-57143a685136","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection: Audit 19 August 2022"
"b6db8d90-d311-4ab1-81c1-64274bde1893","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection -Audit 16. September 2022"
"4a3ee1e3-5c90-45e6-bb21-53f80d92ac02","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Drainage 22.09.22"
"d09b5e77-c8f1-4480-bb04-4e5047550bd0","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 14 October 2022"
"14f268a0-f5f7-4b78-8e2b-04bd8567adb0","","checklist-flat","","Add Council BC Upload Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Building Consent - Council Audit 15 Dec 22"
"abfdb4d1-9289-40a8-ad85-5c1db976c615","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Stacker pit 2 Water proofing 14/11/22"
"bd1e81c1-e91b-4055-b4cd-821149c4e0c9","","checklist-flat","","QA - 07. Tanking_Waterproofing (RevA)","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Tanking/Waterproofing - Stacker Pit 2  / 14.11.2022"
"7c361c30-5cda-465d-8f7f-2e4b4b56aa9b","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Waterproofing / Tanking Retaining Wall"
"1eec220c-4349-4a94-9c0f-9fd2c9d93c12","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Plumbing / Drainage GF "
"851cebc6-151f-4c05-a45d-2f3a1254228d","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 10.02.23"
"de2f210c-983c-4352-bad5-851c0bd2fa09","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 17.03.23"
"21d365df-ecb3-4c15-8f2b-bc07ddd05124","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 21.04.23"
"796a839c-c72d-45d6-bfe2-79dd3091b58f","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Resource Concent 23.03.23"
"fa935392-db66-4286-ac5e-17addb62e466","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Level 5 membrane roof joint and Substrate only"
"57f439ea-8c67-4388-8080-b8a951a0b7a3","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 26 May 2023"
"d6643247-4a3e-4d5a-a92b-45c1833555ab","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 30 June 2023"
"584bdcfe-e97a-450e-9c0b-c56b9bd82ed5","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 28 July 2023"
"9c80eb70-c206-41b7-9480-622720411353","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Site Meeting 20.07.2023"
"ff0c8714-8588-4a88-a07a-53f29f12a08a","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Membrane Tanking (Bathroom L1-3)"
"30722c8f-1650-4152-82b4-a347f46ea391","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Pre-construction 22.06.23"
"26cfaa66-5ba7-412c-b022-e6ba66b53464","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Pre-line Building (IPB) 15.08.2023"
"8c8872f4-e708-467d-a531-37b6c5dca19b","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Audit 31.08.23"
"23e5fe13-2498-406a-9c08-9b058f933166","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Pre-construction Commercial Inspection 02.10.23"
"5c7e3dc1-6066-4a2e-8385-3e3885a5461f","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - SS Wastes and Stackson test 10.10.23"
"02736f73-82be-4519-add1-342bb63dc7dc","","checklist-flat","","Add Council Inspection Checklist","checklist-flat","FALSE","FALSE","Auckland Council Inspections","Council Inspection - Preline inspection Level 3"
"f5fcd226-3317-4556-896f-e6a3f0541afb","","folder-normal","","","step","TRUE","FALSE","CAN & SIR"
"7416e6f4-bc6b-403c-955f-df4f9686b205","","folder-normal","","","step","TRUE","FALSE","CAN & SIR","CAN"
"0bd42f74-d017-4796-bedf-ae4c63ea509e","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","CAN & SIR","CAN","CAN001  - Stage 2 - BCO10331244-2-A"
"38b02ace-439e-4e96-87a3-509b14f671bf","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","CAN & SIR","CAN","CAN002 - Stage 2 - BCO10331244-2-A"
"3fc01952-b4b2-4849-9292-3a838c2fd587","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","CAN & SIR","CAN"," CAN003 - Stage 2 - BCO10331244-2-A"
"11a36ad3-cdc0-4290-8c21-512d092aba76","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","CAN & SIR","CAN","CAN004 - Stage 2 - BCO10331244-2-A"
