"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d5cc41d5-36da-4f85-9bc6-488a6a1f7415","","folder-normal","work-in-progress","","step","FALSE","FALSE","MCB Plumbing QA"
"f1ad5bca-e707-4182-b2b5-5158cd3ec63c","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A"
"8f7e41aa-2c29-57fa-b457-a58b27785b61","","checklist-sectioned","pass","Sewer & Stormwater","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01A","Sewer & Stormwater"
"c644802b-d1f0-495d-b0f5-20f04fa5a60b","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix"
"55d089da-a0f9-4c5e-8841-74b3ddbc50bb","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0"
"9860a8fe-9b5a-4183-9065-4d8e8ce5d260","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0","Common Areas"
"4cc17007-1231-4973-a030-4946f28a0d83","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 1","ALS 154"
"f7afb21c-ce93-4ae7-a391-d81822e9fd4b","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 1","ALS 155"
"7047d4d3-9ce8-4744-b76e-dd1119929ef4","","folder-normal","pass","","step","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2"
"73d79364-1aed-4ea7-9786-5c933fadcc64","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","Common Area"
"c584d4dd-72ed-4bb8-87e3-61b3fafcdb48","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 251"
"08673245-6994-44d6-9501-84ab4ccacb0e","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 252"
"9669a9ae-c18d-40e4-b6f1-f28c9b5e16d8","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 253"
"8375fe0d-a147-48a0-913b-ec0a95529eed","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 254"
"675a6f5f-575e-4b71-8fc1-499381e1aeb0","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 255"
"7a1c9a4c-5428-44c7-b395-e11b5fa3fc01","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 256"
"bb547621-169b-4027-87fe-cc33afcc3512","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 257"
"e41bb17d-6a46-4b0b-8c9d-114a7480efc2","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 258"
"6579f2ad-2765-4ed9-abec-0c163c7265b4","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 259"
"0b118ebe-3906-404c-b914-a48d3105ef5d","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 260"
"57584793-b886-440d-9455-61d0cccbe0de","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 261"
"7963d1f2-f69c-4a90-a292-ef3d82f1d0d9","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 2","ALS 262"
"a0a00867-214a-42c4-b15c-05f81e7231c9","","folder-normal","pass","","step","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3"
"3836818b-60f7-4e89-9e7b-1faa4cc17967","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","Common Area"
"6a43eab3-fcf3-4b63-a91a-bc4324d89bac","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 351"
"dff3be22-8c5b-450d-9cfc-e6b5c154f762","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 352"
"803228cf-e68e-440a-b2c2-80e1060fc176","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 353"
"5c164ff9-09a9-486a-b538-c48ac782c869","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 354"
"b7258e5e-f103-4f01-9840-0ee0bc0ef048","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 355"
"39f3a1e1-d3fe-438c-9f76-4f7fe8669809","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 356"
"6fa74768-779d-4b47-864e-695ab888f8c2","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 357"
"fff4ab7c-9b05-4b92-9f65-13dca4307189","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 358"
"c3e3458c-eb5d-4f35-8761-5457b0faadec","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 359"
"461c852c-45af-48a7-87d8-b90ea0b2374b","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 360"
"6909111a-cea3-4203-b520-cb4fbe10ceeb","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 361"
"c37dced5-835a-47a2-b55c-04f25957525e","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 3","ALS 362"
"01f37f13-c4db-448e-b665-a3b0c778e55b","","folder-normal","pass","","step","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4"
"71134cb2-b4a3-4273-b316-eb8bbb2a4386","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","Common Area"
"e0441bcc-ccff-4039-87c8-9df573f7f036","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 451"
"e3b45dba-f7bb-4e04-8d9a-893e7ece38bb","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 452"
"eeff448e-1322-4e8e-8003-190471a30b7a","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 453"
"660aa929-ea6a-4012-a24c-351a0865f42a","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 454"
"0a913483-7ac2-4ae0-a91d-a2faa28af941","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 455"
"238253f9-80dc-4590-9d85-96f94930a0b1","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 456"
"07e11eb4-3cee-4b2a-9694-0ebd1be4c417","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 457"
"d0f8e7b9-9e72-4af2-909c-f27769493a0b","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 458"
"54f07ed2-5627-4665-a122-019c8c1e66a6","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 459"
"2773a9ce-1c3d-40ae-a28a-94e861794ba1","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 460"
"bf6874b3-7af0-4217-9b4a-9e7fbad871d0","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 461"
"6e757c35-1c8b-4bb7-bd28-01ec773d0135","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 4","ALS 462"
"df291bd5-60c1-4d35-95af-176b68672e2b","","folder-normal","pass","","step","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5"
"824aae05-6628-4144-a1ea-b76d5ffdb445","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","Common Area"
"fd332d3e-fbfa-49ff-8605-1ff4cd48ec4a","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 551"
"7c0242bd-fe7d-4dc9-a175-71ef87836222","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 552"
"01708f81-761b-4f89-af90-0911f2cf1166","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 553"
"d88e68fe-4343-4cbc-b4ef-8821e4d23511","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 554"
"e1790e42-3d4e-4491-9a66-f1526921be46","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 555"
"7fb8c0e1-66aa-4b7e-b08b-98bbb1a10887","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 556"
"52651aae-7b4e-4e45-b1a9-a0db3a357a6a","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 557"
"7d4cba24-16a3-4974-ad6b-d044fa825e79","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 558"
"261f6ed3-184f-4890-8c56-f1c43265131f","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 559"
"30ba3a98-be6b-4aa7-a57f-192ac09816bc","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 560"
"68d55d1f-b638-4cdf-a343-c3bc1970c21f","","checklist-sectioned","pass","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 561"
"69b417c4-9e52-4773-b47c-95f3f6b786a0","","checklist-sectioned","not-applicable","SYS - Building B01B - Second Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01B","Second Fix","Level 5","ALS 562"
"16bb5d64-8031-4140-939f-6a0d5b49b486","","folder-normal","pass","","step","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm"
"04140ce2-263e-43ba-9a5a-499b0ea44870","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm","Level 1 Common Area"
"a3952906-8d2d-4081-bdf4-8878e8cb2aac","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm","Level 2 Common Area"
"f2fb25f4-2862-4fa8-89af-209ee46322d8","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm","Level 3 Common Area"
"03763bcd-fa70-4e2f-a5ea-92cda609ad39","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm","Level 4 Common Area"
"53b5a83e-446b-4a21-9c13-98bc45522ddb","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01B","Aquatherm","Level 5 Common Area"
"1aea4bfd-6e8b-4c6b-9ff4-7470e0e3d8ce","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02"
"ce100e9d-9356-4775-a7c6-124bda1bf7bd","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02","First Fix"
"cb489251-b8ca-4324-b4ff-d2de077664c6","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02","First Fix","Basement"
"86371699-9410-4d1c-bcaf-4ff928536dcc","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Basement","Entire Basement"
"743aea5d-d484-4296-817b-8b27fd95fbb2","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1"
"604f994c-07ab-48aa-8b0f-1c2ca94d2f45","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","Common Area"
"69f8dca1-38c3-4566-8714-4b799afc15bf","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A1"
"2e94ae22-f512-4d2f-8ed1-8a72170fb3fd","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A2"
"627ad36d-88c4-43c9-8ab1-614ddab5e4e8","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A3"
"b8cbdb6f-883b-42bd-ad62-4333f2402b18","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A4"
"a144a20a-9bfa-4c8f-a9f2-ec807f189242","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A5"
"8a82574c-1a9d-44de-a5d7-b475245a2aca","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A6"
"b0999fae-66a9-465f-a0ed-bb67dd7d69dd","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A7"
"abf83d91-ef8a-44af-8343-e7aedee20ef1","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A8"
"709c1274-daee-4f1e-8e0f-71491b9be207","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A9"
"9bc2d380-dea1-4a68-9115-d65bca07f7bc","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A10"
"c5a4558f-89b4-45fb-a8be-78055545c7c1","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A11"
"0eece8bc-bcb7-409e-a428-6016a4f461cf","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A12"
"ed41e209-91af-4aa1-be84-0e979091856b","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A13"
"c99a1f18-90bf-49bf-a5fb-ab34052125e5","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 1","A14"
"1644b949-1975-477b-b445-2233d6950d4e","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2"
"fc966e68-2885-4c8f-b366-fd968e1357e2","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","Common Area"
"3adc9b85-4fb4-4bef-9fb7-7ac339aea5a6","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B1"
"1c056507-dd88-4612-b060-dc3587c44415","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B2"
"a3f8eaab-9f9c-49fb-bbc7-0901084cf89e","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B3"
"984434b9-3332-4174-97af-07c2ab6381b4","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B4"
"c0ac87e8-444c-4656-8438-9f72ab7e5fbb","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B5"
"e35a5075-070b-4f7f-9dd6-6a3e272cc74f","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B6"
"78caac82-fb46-4c89-9272-3b66da2c71e4","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B7"
"cac07437-29d3-4374-b535-f53cb3d10429","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B8"
"3016281d-cddc-4ee0-9247-3b52edc68745","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B9"
"a46babec-6920-4d67-badb-a8210d035d44","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B10"
"a9364284-b2c7-40ac-9504-4e20c42ae3b7","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B11"
"e5d787c0-3ed1-4faf-b685-27a4b5cb9871","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B12"
"90990cf1-ac32-4afd-a9ae-f8f66ec2e93e","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B13"
"cc47063d-7feb-4021-bd43-cf03afd669c6","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 2","B14"
"8303f8cc-2241-48e9-8b11-c6956bd81913","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 3"
"2cfc055e-18cd-4b3e-a47e-af2bdb5b5728","","checklist-sectioned","pass","SYS - Building B01B - First Fix","checklist","FALSE","FALSE","MCB Plumbing QA","Building B02","First Fix","Level 3","Common Area"
