"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f4a45ef-cd55-4fd9-8c6a-45ecc7b2cb6d","","fail","","folder","TRUE","FALSE","Site QA"
"814870b6-b7cc-4989-8267-435bbe94e0ef","","work-in-progress","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1"
"d7c2e6e4-dbf9-4bb5-99a8-4b06e4084056","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine"
"f8d6b573-5821-475c-9872-8161427a810f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","CFA Piling"
"ef138f94-23cf-457e-beed-667345ecd4c7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Screw Piles"
"62049bc3-0062-44f3-8d4d-b6acabd0758d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Precast Panels"
"2e19cc1e-20e5-4913-8ee3-f78bc93237ff","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete"
"7a7e7d5b-7d52-4b62-b6ae-ece85e7a7718","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit"
"83330a30-3dd0-52a0-be7c-73ca8c0e77ee","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit","1.0 Preliminaries"
"e7a80fb7-a9d5-5b07-a3c7-de8c01dfdb5d","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","2.4 - CBR Testing"
"a6f5d80c-d495-5960-867c-5cef078c20cb","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","2.5 - Ripping Cut Floor (Not required if foundation is in stabilised remediation pad)"
"e4be3604-30c3-5fad-be7f-b0b9e63f2ad9","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"ff9dce4d-672e-5b7b-a3df-086c26a34732","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","2.6 - Re-Compaction"
"fd3c3c90-5050-507e-9e23-5367c342a1ea","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"9c6c93da-03ed-5746-bd91-a95475d9f54f","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","2.7 - Proof Roll – Subgrade (Not required if foundation is in stabilised remediation pad)"
"e0385dfa-38b1-5141-a688-cd38dffeaaee","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"9bf720b3-a3b2-51e7-99ab-cac5bea2bec3","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill"
"de707c49-5d75-5535-89fd-5298a3bb5f8f","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.1 - Foundation Preparation (Not required if foundation is in stabilised remediation pad)"
"f69d1511-e142-5073-9782-e3132b2b3ab5","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.2 - Foundation Inspection & Unsuitable Removal"
"bbd6cf6b-5dbe-5374-a371-ea3bdb5d4547","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"375f529c-33d3-511d-aeaa-6a00290080b8","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.3 - Unsuitable Material Floor Inspection"
"b292d57b-5ead-5c5d-94d2-d55e612bd025","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"83c6e408-f175-58ba-809e-423031e3d0f1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.4 - Proof Roll – Subgrade (Not required if foundation is in stabilised remediation pad)"
"f2a4e8df-e67e-56f1-b8da-c1f02dadd678","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"b830cf0b-304d-501d-9771-bd3046bc85f9","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.5 - Fill Placement"
"041807b1-0170-5a79-b917-25ac5c86e3a2","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.6 - Moisture Content"
"de3bc188-1c54-5898-9394-6e0fdd9c9f82","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.7 - Compaction (General)"
"336631ed-112c-5ce1-baa4-2497a6cc265e","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.8 - Compaction (Selected Material Zone)"
"f9dbb13b-9b7d-59d7-b7cc-fa7db6214053","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.9 - Compaction (Fill adjacent to structures)"
"fe96452c-9020-54f2-a283-11ad5710e5a0","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.10 - Material Conformance (Fill adjacent to structures)"
"67057b71-cb4f-52a9-9911-6259acfb8da0","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","3.11 - Proof Roll / Select Material Zone Inspection"
"539fc78e-5b69-5c6d-ad7d-fa1d44548af9","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"3b76d7b7-5ea6-55a1-86bd-2f036ff8a6db","","not-applicable","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","4.0 Bulk earthworks - other"
"36f06fd0-fe8f-5716-83b3-868c5a7f21b8","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","4.0 Bulk earthworks - other","4.1 - Batters"
"fa03f269-0afa-58d6-ab87-0cdb6f2fa02d","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","4.0 Bulk earthworks - other","4.2 - Cut to Fill Transitions"
"c0ce6200-5d48-5973-a52f-fc404efad50f","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","5.0 Conformance check"
"400a4430-64d7-5c07-a546-f880b66892de","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","5.0 Conformance check","5.1 - Width and alignment"
"e2f72e39-0f5d-5e44-b347-594aab695251","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-057 - GT1 Road","5.0 Conformance check","5.2 - Level Conformance – Top of Embankments"
"ae0aed52-8774-4a6c-9751-cf5b1cf54fc2","","pass","INF-HSEQ CC0375-ITP-001 Bulk Earthworks & Checklist - Rev.5 1","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1"
"9d8aea88-b7bf-5ad5-a11a-537d55a7f3ac","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries"
"b39b15df-29a7-56ad-a968-702b1cc61cd7","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.1 - Documentation"
"9682349f-4767-514d-9102-db08943cd3eb","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.2 - Lot Traceability"
"043efbf6-716e-5f36-bdba-c174143b14f8","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.3 - Survey set-out"
"3831aad9-6f56-59b7-a279-fea0f1e566e6","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.4 - Establishment of stockpile sites"
"5ceac1c5-9c6f-5b42-a698-e8803df039cf","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"ef869b5e-7941-57b9-b334-36a1c2f2c8cd","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.5 - Excavation material classification"
"284adeae-cca2-5194-ab2c-7ddd190b5c81","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.6 - Fill Material Conformance"
"845d3082-48ba-52c1-bdec-3c897e409680","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","1.7 - Water management"
"41f05c57-88c5-5760-b8f8-718915dd725d","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","1.0 Preliminaries","Is the area in cut / fill / both?"
"63185f77-23bb-5557-80fd-c8f40fc3e6e4","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut"
"93a394a3-5f08-510d-9010-0236cc04dfec","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.1 - Subgrade preparation"
"6e45483d-16af-5e18-bde7-c9efd497af7a","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.2 - Unsuitable material removal"
"8648cf9f-b680-582e-a674-63c51fa32183","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.3 - Unsuitable material floor inspection"
"1b310ec6-0c0a-5e2c-84bc-7a2048ff6ff8","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"b7d840cf-8d22-5eea-a18a-4c512effe735","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.4 - CBR Testing"
"409d3fdb-5f80-58af-9abc-235488d966e3","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.5 - Ripping Cut Floor (Not required if foundation is in stabilised remediation pad)"
"86fe261b-9ec2-5790-a896-6ffa261d4e5f","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"1779f3d7-8353-5c4f-9258-ba76b338b767","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.6 - Re-Compaction"
"8a8ec2e3-9c33-5b2d-a5ee-2744b4020d71","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"0b3bbe78-03a8-55eb-b804-1afc025cfc29","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","2.7 - Proof Roll – Subgrade (Not required if foundation is in stabilised remediation pad)"
"750fbb30-a281-5d97-9b46-25ffad5f7001","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"fb35ab1e-53bf-5f94-b653-aaf8ef0390d6","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill"
"a3be4a63-8fa8-5db1-beab-21aed0c4828e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.1 - Foundation Preparation (Not required if foundation is in stabilised remediation pad)"
"b7b9cda2-2693-5df2-b65d-3cc46032d14e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.2 - Foundation Inspection & Unsuitable Removal"
"f73563f1-7e74-5ca6-a7d4-6d0949272f26","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"c108be79-3d72-519e-8ac0-cd9d956bc2fc","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.3 - Unsuitable Material Floor Inspection"
"f1956bba-d008-5b15-b810-061407b8cd62","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"40ae1a17-3b87-52e7-a516-20cc500531f0","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.4 - Proof Roll – Subgrade (Not required if foundation is in stabilised remediation pad)"
"1ffd0a37-ab95-5fb5-a18c-e6acd02092f4","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"78febaf1-e9d5-5b70-bed8-7ec9bb8675da","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.5 - Fill Placement"
"efafa7d3-1ae9-56ed-9979-0d17c73c8c76","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.6 - Moisture Content"
"dda1187b-537d-51b6-ab27-bfaeeeaaf6d8","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.7 - Compaction (General)"
"92fbd1f1-350c-5cbb-afac-03aa2cb01984","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.8 - Compaction (Selected Material Zone)"
"48500df1-fadc-5e89-920a-0a419d2a1527","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.9 - Compaction (Fill adjacent to structures)"
"35c984f3-8a82-5427-90c4-1a5af1e941ab","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.10 - Material Conformance (Fill adjacent to structures)"
"d1b7fb5e-a1d9-5b0f-be85-36de65e4258d","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","3.11 - Proof Roll / Select Material Zone Inspection"
"b2eaa203-665c-5ba7-8a00-62bf3abf50f5","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"7034741b-b597-56d7-ac3f-86c29f0eb733","","not-applicable","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","4.0 Bulk earthworks - other"
"722e9d0b-6261-5298-ab2c-0379db29d7ea","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","4.0 Bulk earthworks - other","4.1 - Batters"
"5c89e93c-9781-5069-9805-126a0156f3cc","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","4.0 Bulk earthworks - other","4.2 - Cut to Fill Transitions"
"668a61eb-590a-53df-a912-41bec4ef6cd0","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","5.0 Conformance check"
"cfb047f1-1681-516b-bb74-295a0a2a1448","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","5.0 Conformance check","5.1 - Width and alignment"
"06b704be-5eae-514a-a477-f13198a4ad61","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-058 - SG HARDSTAND GT1","5.0 Conformance check","5.2 - Level Conformance – Top of Embankments"
"c872851c-9b0f-49ac-9229-344eb32b38b4","","pass","INF-HSEQ CC0375-ITP-001 Bulk Earthworks & Checklist - Rev.5 1","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-059 - SG Middle Road btw PTs"
"4398dc87-9c59-507d-9564-5bbda083b00a","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-059 - SG Middle Road btw PTs","1.0 Preliminaries"
"29ee03d8-f766-5ed7-92ee-cf859716a590","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-059 - SG Middle Road btw PTs","1.0 Preliminaries","1.1 - Documentation"
"2bee221b-6c9d-5041-ba7e-3144a6d13c02","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-059 - SG Middle Road btw PTs","1.0 Preliminaries","1.2 - Lot Traceability"
"e80699c1-091f-5535-a13d-80b8eb54aff7","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Earthworks","Subgrade","HPP-RW-EWK-059 - SG Middle Road btw PTs","1.0 Preliminaries","1.3 - Survey set-out"
