"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b5d86007-1116-4929-94ff-1e251aacf238","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"2d33d8f4-a42e-45af-a79b-37c37e5578ee","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Overall Site Acceptance"
"3d6ab796-3f82-403f-a217-6e789cbdac6c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2"
"41a901de-a31d-453f-832b-5f76338fbea7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas"
"921a10d4-8eee-45a2-9788-fb43726824b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift"
"dd2d515f-91b3-4638-9287-eb6a86cdbf9b","","checklist-flat","not-started","Common Area ITR","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift","Common Area ITR"
"6d9a283c-860f-5581-8ef3-5b88222715e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Gloss 1st coat "
"6f692c88-445c-53ee-8e5d-9576a54b289d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Gloss 2nd coat "
"4d08e317-d201-55db-b900-1212b9d827db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Skirtings"
"d993e8af-d797-5b38-830d-aeabf10e5f1a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Prep Walls "
"411dc231-86c7-5b95-8338-c65e7f1806ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Walls 1st coat "
"887efd3e-1759-56fe-a6cf-cca0fa07d994","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Walls 2nd coat"
"94ce5b1c-074e-5403-a75a-e3827ede2b28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Apartment ITR","Bathrooms "
"829709d2-ad42-4621-800c-7a59fc917fef","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 7","706","Overall Acceptance Criteria"
"b5f97f9c-bcaf-576e-ad17-117ee93d2d39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Set out"
"c775ba9d-b066-5546-9048-fce529bebccb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Samples / materials & components"
"fa458c96-83d7-5d13-92fd-e035b7b14bc0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Standards"
"287a43b8-63b0-50dc-abe7-e9c8b64f8058","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Painting"
"9b559ad2-92f8-54fb-9b9c-9707498101d4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Final inspection"
"195b2941-5185-5316-bf03-260441c2148f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Environmental waste"
"d2cbc666-e4c2-5c02-966c-88590e42096a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","706","Overall Acceptance Criteria","Extra paint"
"5b3a1720-45e9-4574-8261-40548ee44be5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 7","707"
"98650491-ed1e-4d3b-8a84-11ba249df829","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 7","707","Apartment Balconies ITR"
"38cff18f-cadf-5da7-82a2-0906aeecf5b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Check Substrate"
"4048f1e3-27d0-5ce8-bbda-86cb99900107","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Sealer"
"a7d79727-db62-5d8f-9bc2-dae81c116190","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Soffits 1st coat "
"09efd42e-ab84-5562-b8a3-d7047f6bb910","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Soffits 2nd Coat "
"1f131297-4f3b-5b50-960c-5b9ed991cb6c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Walls 1st coat "
"7e654d23-f169-5434-896f-05ad67ce06a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment Balconies ITR","Walls 2nd coat"
"0a3aff2c-620d-43fa-b87f-fbc91bfee79b","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 7","707","Apartment ITR"
"292e6fa4-991b-5963-8fb8-b0553b444a01","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Check Substrate"
"cb299195-be36-599b-a58e-68fbbbcd6a77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Masking"
"7a722fb4-cf35-5f15-ab50-ca2303a3e3a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Sealer"
"b176287c-8627-5206-9538-dca0af931026","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Ceiling 1st coat "
"c6ec34a1-195a-5f2f-b588-a1d6746180fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Ceiling 2nd Coat "
"1bc2a725-57fa-5297-a29d-92e0e72f13f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","De-mask"
"fd583fb0-52f8-55cb-8875-6da56d1a14f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Prep "
"7062cb86-cdb2-5cf3-bc63-388382b6a507","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Gloss 1st coat "
"08541ef2-3825-5340-a4af-7ab1859b0bd9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Gloss 2nd coat "
"f95f471e-3307-586a-b52d-644a2c3399ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Skirtings"
"cca9e16b-800f-5187-b3c2-200a7331cd63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Prep Walls "
"bfd5c441-4a19-5161-ba22-eab06a53d761","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Walls 1st coat "
"18f64b35-292f-5fb5-8d98-aef4b616bc62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Walls 2nd coat"
"95bf38fd-f600-5ad3-a2eb-e2baf793d0fa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Apartment ITR","Bathrooms "
"63290f64-61ca-4d1e-aa44-6f49a4ada6ba","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 7","707","Overall Acceptance Criteria"
"635367f5-ba31-54ea-a9c6-6dc51b5cf85b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Set out"
"1d44089e-1340-5441-addd-c8816f1eb1ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Samples / materials & components"
"b2363ecd-bed4-527c-8331-03d93c59c04d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Standards"
"e39dac76-c17b-5f2a-8472-8e4d56bd68bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Painting"
"49b4f3b4-57ab-5a33-ab8c-73435c28254f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Final inspection"
"7aa1775c-1ec3-5b61-b1e9-94c39ef957ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Environmental waste"
"af51777e-8d77-55aa-962b-eb1f47bafdbd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","707","Overall Acceptance Criteria","Extra paint"
"2e41ba5f-1fb1-41b2-b43c-6ce2a77c0ca0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 7","708"
"9e7b35fe-e445-4b74-88d2-32dc0715251b","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 7","708","Apartment Balconies ITR"
"797caa5a-3da3-5561-990a-9e9a91ee204e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Check Substrate"
"911462db-29fe-5e75-b23b-fc8424d7388c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Sealer"
"3173e0be-86f2-5203-9dd3-24512aa239a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Soffits 1st coat "
"5f11eb98-48c6-54e4-9163-557ef374e7a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Soffits 2nd Coat "
"6dc797ff-14d7-5f3e-acc5-4b56c01fc75b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Walls 1st coat "
"3000b53b-7da7-5cc0-aa24-be2444276538","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment Balconies ITR","Walls 2nd coat"
"3ac45cf1-9462-45bc-aa31-a972c3114e90","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 7","708","Apartment ITR"
"d22f4599-a671-5311-9ab0-f9379c138058","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Check Substrate"
"fba201bc-aeef-5d8c-8fdc-7dc0ff681765","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Masking"
"3f4f7fb3-6cbd-585b-815a-4d8ec26fe6bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Sealer"
"e2131335-170b-5830-b0a8-6458e4c886e4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Ceiling 1st coat "
"cfd751cc-d4c0-54f7-8375-1f06e8da877d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Ceiling 2nd Coat "
"2ab4ef45-b113-5ea7-b031-87534aac853b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","De-mask"
"fe982928-233a-55e7-82c8-c9752ae11c7c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Prep "
"b98113d1-06cc-5955-9bd2-9474dbe9a913","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Gloss 1st coat "
"27e065c5-41fe-5a87-80b2-c67132438d1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Gloss 2nd coat "
"efad2ddf-838a-53cf-9cdd-c0a6dcffda26","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Skirtings"
"9bb8ce05-7eda-52ff-acef-09c284eb9fcf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Prep Walls "
"03177f23-33b7-5f24-a111-27c30704eacb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Walls 1st coat "
"15985064-87e2-5fa0-9fb0-88402c48690f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Walls 2nd coat"
"09a068e6-9872-5441-9b60-b8ac47f60c10","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Apartment ITR","Bathrooms "
"b6845590-5d12-4234-813f-5a1a3246810c","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 7","708","Overall Acceptance Criteria"
"a031cc37-9b87-54f4-97b8-3988fcdbf877","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Set out"
"bde25316-f569-5ab8-bdf2-0005065d6633","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Samples / materials & components"
"1b7df249-a644-540d-9f7b-c85c982a0c3f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Standards"
"c569aefc-81f4-5f17-b657-3a3d6295b339","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Painting"
"5a70c945-12f9-5925-bef2-c5514e4ea7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Final inspection"
"c88c580e-4410-573f-b141-9269dd997dfa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Environmental waste"
"e98dd1b0-3bee-5ed4-97d3-aa054c474a2b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 7","708","Overall Acceptance Criteria","Extra paint"
"90e98ed9-1850-4e43-aa54-bb9b45c6f681","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 8"
"860f5b68-90ce-4061-b4da-61854944b70f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 8","Corridors"
"1c385818-5f9b-4f70-b787-f34594eebd6c","","checklist-flat","not-started","Common Area ITR","checklist-flat","FALSE","FALSE","Site QA","Level 8","Corridors","Common Area ITR"
"b186ea22-b307-5d4e-a2ab-9745a508bbbf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Check Substrate"
"bfb88f0d-6a53-5ebc-ad08-6095a88ae978","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Masking"
"41344f62-97d7-56ad-9842-aa7e43fc4152","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Sealer"
"2c4afd18-d824-5528-9fd2-8461fe144fcf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Ceiling 1st coat "
"fa433ca4-606c-5e0d-ad9d-cb4e7ca0a5bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Ceiling 2nd Coat "
"297d0f16-0b6f-577a-a8ef-21a73f072ca7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","De-mask"
"448de1a3-c0c5-5a43-abe7-d3597b01e24b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Prep "
"91ce6f2b-e5af-5cb7-b64c-b9cf2a4dc820","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Gloss 1st coat "
"8043a1fa-f268-5750-963f-82d94dcb827d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Gloss 2nd coat "
"16a67d87-2fbb-5b55-961c-81a400042acf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Skirtings"
"7733b084-449b-5d56-84b1-ffd9e477c49f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Prep Walls "
"0b8f7f0c-33e4-5b98-bfb0-76013477e85f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Walls 1st coat "
"d1fedf3b-c251-573c-b498-73a9fd78e148","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Common Area ITR","Walls 2nd coat"
"8592af6a-ca0c-4b82-ab82-93105d067c88","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 8","Corridors","Overall Acceptance Criteria"
"246ec9bb-abdb-5af9-9538-5ff40fbea610","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Set out"
"720da3d3-9e03-5550-8643-4c749f5b351c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Samples / materials & components"
"2025b5bb-24fb-5603-95bb-b4b4412f0d96","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Standards"
"5a2ac901-e0b8-5781-9b1c-889cc316ea0b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Painting"
"181ad0f0-5af3-59f8-a969-1a1748c7fcd1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Final inspection"
"8bbcdf9d-1752-5707-805f-9520d9ece92f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Environmental waste"
"1a1040f7-bcf6-5a2b-ba2e-77909869f058","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Corridors","Overall Acceptance Criteria","Extra paint"
"45277f9e-de17-486a-b2de-dd94ec2abe60","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 8","Public Areas"
"0bbb618f-3a60-4757-8a7e-6cbcb0ef60da","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 8","Public Areas","Bin Chute Room"
"28f5dd89-d46a-49e8-bd25-9397c6bfe87e","","checklist-flat","not-started","Common Area ITR","checklist-flat","FALSE","FALSE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR"
"87e4f62a-9eb4-5fb3-91eb-2f635d750a75","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Check Substrate"
"a551d1b0-6619-506c-ad41-828898f195e7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Masking"
"b6f3d76a-1f50-5651-bd67-a4c35d4345be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Sealer"
"3bdfd0c1-5905-504e-895b-8c1644eb9657","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Ceiling 1st coat "
"5da097b2-05c7-5bf0-ad6b-513145632efb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Ceiling 2nd Coat "
"5666738f-1041-5326-9421-04b9dc592d1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","De-mask"
"b7eef58d-5943-58b0-b5b4-f323efbca751","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Prep "
"3692e75e-7b0e-5121-a5fb-595c783e21a1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Gloss 1st coat "
"58347917-aebe-5fc6-9764-2ccf1f7f4504","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Gloss 2nd coat "
"2f70ccd6-daad-5db4-a44a-488394fd4443","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Skirtings"
"5157d07b-3968-52ee-ab40-0bebcb45e631","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Prep Walls "
"f87126e8-a8a6-5536-bdb4-b8f4cf897e5f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Walls 1st coat "
"1561f652-705d-535e-b483-41a8a0d9362d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Public Areas","Bin Chute Room","Common Area ITR","Walls 2nd coat"
"eecc6d81-57a1-4ad3-8051-7a4695494348","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 8","Public Areas","Bin Chute Room","Overall Acceptance Criteria"
