"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b3c00575-27e4-4cec-93d0-1946f3ac9c32","","checklist-flat","pass","33e11ea08c3fa156ecb2b71326c329db44ccf0570380e5ecf555176e03d1ff69","checklist-flat","FALSE","FALSE","Anura - Project Details"
"95744827-80e3-52a6-a030-d5645a13b5f4","","checkpoint-status","pass","","","TRUE","TRUE","Anura - Project Details","Project details entered below"
"d50b6007-ca75-40b2-a0bd-6e9617b931bd","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"620852fd-3a2b-48b8-a680-058a733800f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"4fd240fd-59b5-426e-8645-e8ab19fad1db","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"78d56342-1876-49c7-a099-34d39c56f250","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"5780880b-dafa-47a7-aef0-1f6cad079971","","checklist-sectioned","pass","227c737d3e83fef9e686b63f909d0164c376d77f0e52f2c2659a4fd07d2d56a0","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63"
"e0955c4b-d15c-5c00-82ad-1d1f8d5655ae","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63","Manufacturing Documents"
"1fefb5d5-c6ad-546b-9e81-203f98a71569","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"fcae8e20-62aa-5d29-a522-47e2b7e62a08","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"2c22dd7a-ed8e-51f9-b912-1d0262be52c9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"7fd1ef3f-b4b3-5644-9870-704557dbff39","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"5c1dc8a2-152b-5418-8178-e95c8b758b78","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Caulking"
"8cfe9372-bf1f-5782-a519-f7dd9b82b571","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Element Caulking","Element caulked as per project requirements"
"bfa35299-1ba0-56f4-af0e-de39ef98c795","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-28","HOLD POINT - Confirmation that Props can be removed"
"2ad84f92-fc88-56cd-8446-eff3cf8b76a8","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"c505d2a2-ceb4-542e-a4ee-23357f9e4a1b","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"6bed1a09-3751-5753-a81d-37b8a6040cbc","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-28","Basic Patch"
"8b4dce50-f09f-58b6-8d55-0a66901ef401","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Basic Patch","Have the lifting anchors been patching as per project requirements"
"89ee68cc-c756-5320-8152-06fc05588db7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Basic Patch","Have the prop points been patching as per project requirements"
"53c0ea7e-a672-5c0f-ab35-6c2d876ae273","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Basic Patch","Have the grout tubes been patching as per project requirements"
"22827fde-3767-5398-8918-c7f570e7b4ab","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-28","Final Finish"
"3a4779d4-2a8c-551e-a39a-1931a9c3af8c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"06f6f488-082d-50f8-9bcd-b350e9b3404e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-28","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"8481f378-b4df-40b5-98bd-0d8468e09619","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31"
"e95c8fb7-f14a-5da4-9c82-8dd516a0536a","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting"
"e70063b2-a0dd-5db2-aec4-3cb56d8eaa0c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"f232e489-408a-512c-ad62-35e664b17506","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"d2a54aa0-9aa5-5da0-80df-ca5284629b43","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"f03bbecd-1983-53b8-87e3-cc410eb38700","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"bea7f9e2-001a-5e45-b7fa-8486d858eed1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"9c311538-69f6-55c9-9e96-afd717084f61","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"7bd5ef02-40ae-5d73-9612-55a2dbfac2f9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"7fd2d98b-5bc6-554c-a4d4-8f43717fbe19","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Caulking"
"eee9c39e-af67-5dea-8a1e-bb1b4c1666b6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Element Caulking","Element caulked as per project requirements"
"8a6a8e1a-3245-5ac1-baea-08e1dff8d461","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31","HOLD POINT - Confirmation that Props can be removed"
"33f0ca74-11cd-5a09-91fc-02166ced478c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"3f8687d5-2ef7-56e0-9a29-697e96038741","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"c617b7c2-69ac-584f-aad9-e6323eac4387","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31","Basic Patch"
"3818a39b-4425-59ec-aee2-ce399d3f6888","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Basic Patch","Have the lifting anchors been patching as per project requirements"
"a0111a98-0e6c-5b15-b25e-2565b582acb6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Basic Patch","Have the prop points been patching as per project requirements"
"69be6d4c-e6e7-5b24-9bb5-1d7951850817","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Basic Patch","Have the grout tubes been patching as per project requirements"
"a7b84438-25f5-586e-8765-16176db9d9f0","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-31","Final Finish"
"914ce280-ce35-520e-8e95-d5b936286f9f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"1b0e438a-d514-58bb-8765-17bf6e66c606","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-31","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"1e2e0bb5-c01f-46b7-ba5a-e1dd20ecb3a2","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32"
"481218e4-b4f5-5f27-9c2f-41a6a0bbc091","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting"
"ab2cb452-260a-5d92-8814-dffa4db2a57d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"f54e042b-5e62-5d22-9de7-858c64ca21c9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"dd3c5bd1-5725-5f7f-80d0-e54155a05662","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"24576b4a-701c-556d-a4f8-27cfe0aaf17c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"d27c650b-0016-5ed4-b05c-e3b955f660a7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"9c0c1793-288a-54a4-b0d2-1041996f5c31","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"39980823-4c19-539c-859a-73b73ec61ea1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"219fcc90-de97-56a0-9a9e-456cf29c5960","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Caulking"
"a888e48e-97b0-50d4-abf8-5ba9d37fe790","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Element Caulking","Element caulked as per project requirements"
"4e54fb9f-d215-5060-be2f-8cdb7a839870","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32","HOLD POINT - Confirmation that Props can be removed"
"89aba35a-ea30-5e44-b84d-6a41d46e9a07","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"b9f4a8e6-b5cc-5e67-bd5d-59527af989dc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"98eafcda-ef12-5d40-ab2c-5f9c506c1546","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32","Basic Patch"
"08696dee-de81-5d0b-bf66-5643b725270d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Basic Patch","Have the lifting anchors been patching as per project requirements"
"9dbcd413-87ae-56b3-9ce6-dfabd836e108","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Basic Patch","Have the prop points been patching as per project requirements"
"8655d808-922e-550b-b57d-1366f66a37bc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Basic Patch","Have the grout tubes been patching as per project requirements"
"1bee8e73-8280-58ad-a3bf-6e81e88676dd","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-32","Final Finish"
"afaab41a-e810-50b9-8397-b2265263a682","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"10e06f55-6473-557b-a653-4a177aaa977a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-32","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"8b823eaa-9705-43ae-9863-67ecf65fc6e8","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-34"
"77b0db19-13dc-550c-8994-090211024d00","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting"
"dd223550-41b3-5f6c-bdbc-577fb469c81a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"20333a4c-c705-5e90-95a4-cf562ee42246","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"19fb4708-6762-5afa-8090-07949a61e565","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"ec50f1d9-ffe2-5265-a8dd-f5d9f0bccbbd","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"fea2f40c-7877-5f05-95e1-b3105a826d1d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"35c7f685-df90-57db-8d23-1cff67109001","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"bc162cba-2585-5bb9-85ad-b73c7c389352","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"6078a800-1ec8-5374-bbdb-4ec315484604","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Caulking"
"5b9581d8-b92e-5eb5-b492-06605e5c5001","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 1","Installation QA","Level 7","Panel","07-34","Element Caulking","Element caulked as per project requirements"
"51dc1b6d-3d07-52cc-a45b-29c05dddee8f","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 1","Installation QA","Level 7","Panel","07-34","HOLD POINT - Confirmation that Props can be removed"
