"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d6b4be16-3cc1-464f-8a0b-2d58d49f0d55","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"d646787a-da75-5ec3-a365-ef6f32f1005c","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"58d55353-e0af-4656-95e8-995547f30da7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ab93e1d5-55cd-4db9-b37d-1a5f33c158ef","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"b05b53f4-47ea-5b3d-9cbb-34eff74cf91b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"d7a74365-dc60-5cb7-9c5d-bc99de4974e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"a3697f4d-887c-58f2-830f-23898e980322","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"38ba44de-5d49-58bb-8c31-8fef9356b220","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"4d85f23e-5fe9-4c9a-a238-a430f40a8e90","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 50"
"9730e462-84bc-455e-b76b-16210fdc03ec","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 50","Panel -1"
"9c68dc5f-a750-5aea-a2ad-aa2411d78073","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"932f03e1-5187-5c84-809e-66dcd2954ba0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Mould Clean"
"62acb728-8553-58f0-a2f5-d695e9ea41ba","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Mould Oiled"
"2a6e905e-c68c-5986-9295-ceab82e2cea8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Mould - Workmanship"
"ded0bee8-cd60-58c6-be2f-89fd31d4bce7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Reinforcing"
"c23df332-66d6-52da-89d8-e2cf3c6a3ffd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Cast In Items"
"8993ede8-466d-5b24-9bfb-de4dcbbfa227","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Marker Position and No."
"e73a2f85-05e1-5a5a-9f8b-1fbbab5c3fce","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Pre-Pour Check","Make mould to Green Status"
"ac6bc257-5b64-51f3-84b3-6935ae495541","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Concrete Works"
"3d19196f-8589-5482-9cc1-a7adb4488146","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Concrete Works","Concrete Works Details"
"a79cff98-fb51-540b-ad31-d64398b063a8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Concrete Works","Wilco Sample Taken"
"9fd68d35-df0c-5c16-b157-18257181f591","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Concrete Works","Bridgeman Sample Taken"
"b945bb8b-17e9-5a7c-8966-d5ec82fb8a40","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Concrete Works","Supervisor Approval"
"de6b5a25-bac1-532b-a7d8-0d31fd26c12b","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Post Pour Check"
"9106e563-809b-52f6-8fb9-307d98842489","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Post Pour Check","Edge Detail"
"ac1eeff7-25a6-5bab-8e37-7acbed422f24","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Post Pour Check","Bar Projections"
"e75be387-5277-5816-84f3-413ab397b47e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Post Pour Check","Cast in items"
"1738db72-ba79-5703-a21b-7cb32a723414","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Stripping and Stacking"
"fcbc2e08-3d51-5f5e-afa3-edd385440770","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -92","Stripping and Stacking","Stripping & Stacking"
"33682542-36e9-4f2f-af49-66fb960dc87b","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 100","Panel -93"
"117bfcb2-c821-59da-b717-b3b480c8b06c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check"
"e92c35f1-dbce-5701-984c-b5df18a3d378","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Dimensions"
"463a709f-69be-56aa-8486-28bcb95a5e95","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Mould Clean"
"c4e2d10a-e168-592c-9cb1-26d3d9f185a4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Mould Oiled"
"e1a1a1a1-b12a-552c-b97f-b40467d75e41","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Mould - Workmanship"
"619d7937-a23f-5249-a4d6-9cc84aeb22a0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Reinforcing"
"bb19e612-640a-5aea-bb49-db4845c4c922","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Cast In Items"
"7dd33238-927f-559b-b65a-05e222912a7a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Marker Position and No."
"055a731b-aeb9-587b-bfa2-b3b328d7d587","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Pre-Pour Check","Make mould to Green Status"
"6c356a97-11fc-557f-abcd-2d6081d78ab8","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Concrete Works"
"b87f6de7-f091-51c0-ade0-5a6166b37730","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Concrete Works","Concrete Works Details"
"0ad6a83c-201b-5992-9886-37b7a9e39365","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Concrete Works","Wilco Sample Taken"
"d48de1df-b891-51c3-8ea6-8a72604a5021","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Concrete Works","Bridgeman Sample Taken"
"b801f75f-968d-5e0e-b015-be6a88aa2711","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Concrete Works","Supervisor Approval"
"5b168703-215e-57e7-96f2-8ad27a71dc70","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Post Pour Check"
"1cb6753c-a120-5a8d-98bd-989e0e6d7f05","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Post Pour Check","Edge Detail"
"e3cf1817-853b-5466-9660-ff25143a1928","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Post Pour Check","Bar Projections"
"4812aee1-8729-52f7-aa0f-50d61e7c6065","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Post Pour Check","Cast in items"
"1d5d8990-68da-5c6a-8518-fc16d41c83fd","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Stripping and Stacking"
"db420118-5067-56cf-8551-98100454d911","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -93","Stripping and Stacking","Stripping & Stacking"
"342fb791-d4ac-48ab-b42f-c5b9d39c57c3","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 100","Panel -94"
"22142cc4-1349-5fb7-97e3-72ace56b2e94","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check"
"0939f778-ad66-5d31-9924-cb658f7157c8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Dimensions"
"f17bc1a1-edf9-5859-8a64-8bf4a07b7b18","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Mould Clean"
"7360c182-53b6-576a-b204-e6ae63571f4a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Mould Oiled"
"178eb37f-b8a1-5379-a039-be0f93587d6d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Mould - Workmanship"
"9ace9e19-f5e0-5e4c-bd6a-cf048be44c15","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Reinforcing"
"13ee18b0-8a19-5016-920c-8e3b1e031cfa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Cast In Items"
"5440204e-68a0-5926-abce-70ad2303d9fe","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Marker Position and No."
"ccae3355-b3cd-5954-a8fb-1d548ba61dc2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Pre-Pour Check","Make mould to Green Status"
"5a7e45ca-c648-5170-bd98-92cf2bda70c0","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Concrete Works"
"5f760672-2492-5845-bb31-a17b36046f20","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Concrete Works","Concrete Works Details"
"651c4754-e205-5181-9bab-0ebe30dfe366","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Concrete Works","Wilco Sample Taken"
"37782939-dd04-5ffe-b556-01f7a33138bd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Concrete Works","Bridgeman Sample Taken"
"09649247-63be-50e5-8e45-6f979c1a8b15","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Concrete Works","Supervisor Approval"
"d0ffe4c7-ed32-5807-b48d-fae1036420da","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Post Pour Check"
"4bfe59b6-e532-5ef1-8adb-dd02c2103b75","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Post Pour Check","Edge Detail"
"d404966b-8886-510d-b8b3-30bc7857ebcf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Post Pour Check","Bar Projections"
"344ace3b-fca9-568d-9566-9081ae62b99b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Post Pour Check","Cast in items"
"d543724b-3ce8-5d83-be42-3d026f8b5b98","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Stripping and Stacking"
"f8cce44b-361e-5b55-8f89-ba77adbc9a8e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -94","Stripping and Stacking","Stripping & Stacking"
"28371e8b-5ee7-4b9f-95ff-7cc751fb5052","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 100","Panel -95"
"3a553a36-b713-516e-9cfb-a1822c045ab1","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check"
"18ac62f6-e8c5-5358-995b-39d61444d157","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Dimensions"
"766424e4-122b-52eb-9f43-e9e48b6e026f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Mould Clean"
"1d481cf2-ff95-53ff-bcb6-7e3ced14225c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Mould Oiled"
"deb5e69b-1080-5bba-aa04-9c780fc5e82d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Mould - Workmanship"
"ea5ede9d-bb1d-5cb2-8836-edcef61d1b30","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Reinforcing"
"601592df-c00c-54f0-aaf0-b0cf344010b0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Cast In Items"
"3a4ea409-1294-5906-a398-a877b6a3a665","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Marker Position and No."
"5f2381fb-dcec-5d21-a822-8a30d6cf2da1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Pre-Pour Check","Make mould to Green Status"
"f4eb8e2a-89bf-58e7-b365-500fcf27b0a8","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Concrete Works"
"2c7bd1d0-b193-5a84-8dd2-7a6500681181","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Concrete Works","Concrete Works Details"
"3312050a-eb19-546d-a984-977649792087","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Concrete Works","Wilco Sample Taken"
"fc8f1ce6-5df5-5de3-9f86-cfdffe490e59","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Concrete Works","Bridgeman Sample Taken"
"e8b6feb8-1eed-55dc-b5bd-a53e75428466","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Concrete Works","Supervisor Approval"
"e50db242-050d-5ea8-b4bf-0896d7431b73","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Post Pour Check"
"1823bb8a-1d86-5cd2-a949-b967e4dbdc16","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Post Pour Check","Edge Detail"
"6a697227-24bc-5a40-bdbf-f3bfe15660bc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Post Pour Check","Bar Projections"
"e85bd808-a446-587f-b24f-3768b9c11cad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Post Pour Check","Cast in items"
"33f58358-2a60-5416-870a-278c130bc11f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Stripping and Stacking"
"7d776ebb-0365-5a6b-965d-597b42031d9a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -95","Stripping and Stacking","Stripping & Stacking"
"1e775bc1-a793-4485-8ccc-f1023934a251","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 100","Panel -96"
"c1266796-b6f6-5737-925e-1ccfce411640","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check"
"b6fda71a-1e58-51ec-957b-b234e96298c2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Dimensions"
"8a4ee095-8fb9-5d13-8636-4e06e25ff4e2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Mould Clean"
"9ba65cff-91d7-5e93-8318-003bbb421751","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Mould Oiled"
"3c300c74-5435-560d-af2e-8ffa79942a85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Mould - Workmanship"
"16d52d6c-2e21-53d6-a9d8-6b3035b327a9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Reinforcing"
"a91d9fa0-dfd8-5251-a912-da867ccd7946","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Cast In Items"
"1abaf6f0-3061-5fda-97a3-e8ab11cd2297","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Marker Position and No."
"526819d2-20e2-5f67-ac59-7c7091bd45ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Pre-Pour Check","Make mould to Green Status"
"0fa64fa6-0d19-5c33-9837-69370e12d38b","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Concrete Works"
"7631bd00-334b-5b02-acbe-808cc676fa7c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Concrete Works","Concrete Works Details"
"be1f575b-af87-5f13-8e81-fdac19147bf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Concrete Works","Wilco Sample Taken"
"c6ba039f-295a-5ad1-ab8d-1afeadf580f2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Concrete Works","Bridgeman Sample Taken"
"49729cd8-0026-5347-92c7-fbb3cab01e83","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Concrete Works","Supervisor Approval"
"80ccc70f-43f5-57b1-8957-812a6766d440","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Post Pour Check"
"5df5be76-3bdb-539e-a201-b2c7dd96cd5c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Post Pour Check","Edge Detail"
"1612d9f0-1b4e-556e-ad17-ecb4ddb5267c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Post Pour Check","Bar Projections"
"c7e68aac-267f-5717-b1c5-323da063de19","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Post Pour Check","Cast in items"
"e8657587-38ee-5d2e-a8a6-6eadfa1539b9","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Stripping and Stacking"
"89831292-6772-5e87-ace9-ca458e15f154","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -96","Stripping and Stacking","Stripping & Stacking"
"ac2f82af-920a-4ddd-85d6-37c6bcac331b","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 100","Panel -97"
"cae8be0a-d49c-5f8a-9a41-5f63d294ebb6","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check"
"ef463c4a-55a4-5ec7-8300-c59786321b05","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Dimensions"
"e88f4d98-b9cb-5370-a070-e2de07ad3acb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Mould Clean"
"d2cbf427-1a7b-5240-ad70-84c7e33196af","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Mould Oiled"
"c53ea327-a0da-54d2-a266-c27f5fe6417d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Mould - Workmanship"
"6a1775b6-9a81-5e0e-ac33-f852b2909d31","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Reinforcing"
"91612424-4b51-54f7-b1cf-c941ca978c00","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Cast In Items"
"d4670bcd-cf28-569e-bb1b-3d1376625110","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Marker Position and No."
"87f5f6ca-7ae5-5c5c-ae3f-ee82f00aa2f7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 100","Panel -97","Pre-Pour Check","Make mould to Green Status"
