"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"23721259-6a25-50c6-b120-3ef6d0ba4306","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023"
"1760dbfa-2c17-5e0b-b8ef-2ff60ff56ea9","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","OHS"
"ab8d76e4-62fc-5551-a18a-ba72c8354d71","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights"
"4149454d-6af5-54f1-bb5c-97b8963c8422","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Has a swms doc been uploaded"
"41bf1e26-de54-54db-8e36-df9b8c7fb63c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Do you agree to follow all procedures outlined within the attached swms"
"b7ce339a-c866-5793-a637-80b4c8f67a21","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Are there any site specific additions or omissions to add to this swms"
"8f6b2449-4681-511c-9cdc-7e1319c46321","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Have you signed into the attached swms"
"9b3824a8-ddba-5737-9255-afeeb153fd83","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General"
"ec7bd970-aed7-5713-a855-1175c16b0984","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Has a swms doc been uploaded"
"79de7f42-12fa-5235-9c0b-05c0edc2be1d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Do you agree to follow all procedures outlined within the attached swms"
"43ca7b28-87b8-50db-905a-02644ddcfa7e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Are there any site specific additions or omissions to add to this swms"
"7ddece89-f3c6-5c06-b867-836bf727624e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Have you signed into the attached swms"
"350a660f-0a96-5a24-8133-0ab0342dc3ec","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling"
"8b18a8d6-6fca-5e8b-8508-91067bca53c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Has a swms doc been uploaded"
"c98b6245-3d75-5c01-a4ea-d31900849d3d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Do you agree to follow all procedures outlined within the attached swms"
"a5063f07-018f-5472-8afc-4bcf052c4d45","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Are there any site specific additions or omissions to add to this swms"
"8e3c9e50-3575-5a25-a6a6-e0fdab135d41","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Have you signed into the attached swms"
"b8bf4590-2984-5365-946f-285b370e0471","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5"
"8d164543-781e-50c4-8a8a-441cbdc8c461","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan"
"6dd4e577-d04a-55e7-bbe1-edc796b073e7","","checklist-flat","pass","f67718ffc28742497595be01323080b19dc6b0ad862c0f01b5624a8a238559f9","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan","Take 5 Checklist - 16.11.22"
"28b4ede8-b07e-5271-98cb-3092df85e267","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"25f8a112-382b-5b43-a9bb-175c7ff778a1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"3f7c7f3b-c5a2-5055-a227-c83c23cae55f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Have you got a safe way of getting in and out of your work area?"
"567991bc-c73b-55b5-995f-5c08fea1c19c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Have any manual handling risks been identified and assessed?"
"25330d20-5c53-50b2-9b3d-8fd050bd93cb","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Any additional site specific hazards or requirements commented below"
"5e22eacf-de5c-5d99-a848-af54b679997f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 27/04/23","Sign off attached below"
"3c87b4b7-dc54-5fb2-9dec-f166606a3ce7","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23"
"d690baa6-5f20-59c5-8065-91be5d109d95","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Task details entered below"
"5d95d301-8e66-52f2-ad60-9ee08c7583c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"9ff55807-c5ad-500d-a921-33451f516912","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Have you completed a site induction?"
"1b7521b6-09d1-55d0-8dee-3678a88f45dc","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Do you know the site’s health and safety rules?"
"2594f3ba-767e-5da4-a8a1-175f1545b356","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"efda77b0-75f5-5e27-b641-19190d7e83e7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"003d8b02-1722-5eb9-8386-6a870225e432","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Do you have access to appropriate emergency and first aid equipment?"
"f829fff2-94b9-5d80-9fdc-e8dccbb65b23","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Have you asked the person in charge about all relevant hazards?"
"dcbb9f47-33b8-5201-adb7-e6b622eef318","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"aa41f58a-5e63-542b-852c-84026cde4594","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Has a safe work method statement or job safety analysis been completed?"
"0d138189-a193-50f9-9fe9-8329cecd368d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"30e7e4be-e095-537a-91c2-0a93ec6965d1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"60857931-cec6-5a2f-af93-55ef2f42f0cc","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Is there appropriate separation of vehicles and people during the proposed work?"
"48b8c4d6-6d0d-5541-8175-7323b1bd4e90","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Is all required electrical/mechanical equipment in a safe condition?"
"895a84f5-3aa7-5fb0-9fa2-3b441872e790","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"26a111aa-3373-5347-b0d5-c3dee030d191","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"6f0be5e8-f735-529c-b320-9628ec5276a4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Have you got a safe way of getting in and out of your work area?"
"de2e5d22-86e9-53c3-8853-e3995b0b36a7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Have any manual handling risks been identified and assessed?"
"5a828059-6725-517c-8c89-705c1567fb96","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Any additional site specific hazards or requirements commented below"
"7645cb0a-84b1-5097-85f4-dc507e579a26","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 29/04/23","Sign off attached below"
"8e47ab03-62fc-5301-ad6d-9a2437fce09c","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23"
"1d9a460d-63de-56d7-9e38-beccb58e5ad4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Task details entered below"
"97b6961a-ff84-5068-8f87-cfd00e4cb72f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"3b6df274-d699-5302-b406-a4829f0071e8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Have you completed a site induction?"
"1e12233f-e93a-591b-84ef-6e7aaaa32f47","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Do you know the site’s health and safety rules?"
"0d45a8e3-d1e5-5b54-bedf-c726c2cb52f8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"5f73876c-ecb3-5cfd-9158-441fc7069bd4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"f63432e7-7290-5e26-9fa5-e955fce06dee","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Do you have access to appropriate emergency and first aid equipment?"
"783cf5ac-958d-5a1f-891b-de3f92b90a1b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Have you asked the person in charge about all relevant hazards?"
"9fd577d0-16d3-58f9-af66-d8d2ec2349d5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"16960fe5-6b73-54bb-ab45-4b94ff84921f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Has a safe work method statement or job safety analysis been completed?"
"3a4b2f20-68ec-5930-9814-e9129521f969","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"e841b5ca-43d9-5306-88fd-d6540055e0f4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"11a14b4b-cb04-5f8a-bdd6-504328bd05fc","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Is there appropriate separation of vehicles and people during the proposed work?"
"c99714dd-9de7-56bc-9074-a9aa846f77da","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Is all required electrical/mechanical equipment in a safe condition?"
"b749904d-c9a0-5726-b680-b7c070eb2a0d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"a6e5725b-d981-575a-9bb8-26d57717ecb6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"bacfa807-33d4-54c6-a1d1-724698afa653","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Have you got a safe way of getting in and out of your work area?"
"ef964aba-d919-5e1d-b9f7-315103795877","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Have any manual handling risks been identified and assessed?"
"adf43aea-1146-5f86-9dd1-4e4e5a2ada62","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Any additional site specific hazards or requirements commented below"
"5a6e0b5a-2987-5518-a4ab-7d3428c7eb74","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 02/05/23","Sign off attached below"
"83ff8049-ef47-5a65-bcd1-38ff729392ef","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23"
"9a16c018-b375-5755-b8ea-0717c634052d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Task details entered below"
"236d60b4-18b3-5098-abc1-24f764c90213","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"e5871f65-2af2-5193-9b9c-7b3b42c2af20","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Have you completed a site induction?"
"22764dd2-0a9d-5273-a866-2d42bf230489","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Do you know the site’s health and safety rules?"
"45108b84-9aa5-5224-a1b1-c5238f5a2d87","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"bb35fe97-e216-55f2-bb11-58efe4c86f57","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"c633458d-5c59-5c70-8921-cca97599ec84","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Do you have access to appropriate emergency and first aid equipment?"
"c5467754-10a1-5a4e-b6cd-42a2f24ca4c8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Have you asked the person in charge about all relevant hazards?"
"92fb6097-549e-541f-a908-da6241fe3d15","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"38f9718c-01ef-5fa3-b165-727d12f4e810","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Has a safe work method statement or job safety analysis been completed?"
"b1b247e5-00a4-5432-9a38-46fb60e981d6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"042decb4-7098-5620-bfff-a37939f9d04b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"ab4d2418-280c-5ba1-bce8-d4b344db1ca6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Is there appropriate separation of vehicles and people during the proposed work?"
"b9ec9546-ca91-5711-8e2e-21cbab9bbcf8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Is all required electrical/mechanical equipment in a safe condition?"
"2c7afd56-bba1-5aa3-9421-26a109dcb4c6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"3f1de0bf-b02f-5096-9425-58b4ff4b738c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"3fef98e9-f683-526e-9d0a-6089f5e522e9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Have you got a safe way of getting in and out of your work area?"
"41ccb4d2-42e4-50cf-a886-1fb0a644451f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Have any manual handling risks been identified and assessed?"
"6c747570-3fb7-585c-82b7-355e1980d77c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Any additional site specific hazards or requirements commented below"
"b209adca-b9b0-51d2-b7b3-4120a5f83993","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 03/05/23","Sign off attached below"
"4710186a-916a-532c-9180-077392111311","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23"
"20ee04fc-952b-5a4e-8fb9-b501ccbf051b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Task details entered below"
"18f1e6f9-8f30-583d-8636-37ea0988ad72","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"b78bc279-e2cc-55d9-8e51-6b895d255fff","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Have you completed a site induction?"
"e5f93e72-9a2b-54bd-b580-a8570b51e5d4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Do you know the site’s health and safety rules?"
"60a63231-31c0-53fa-a1ed-3e596260c8ef","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"eeaf1775-67c8-5311-8f1b-c7ac7298120c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"bb1d5c5b-86c9-510c-8861-1111d4295c74","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Do you have access to appropriate emergency and first aid equipment?"
"833ef98e-0bd4-5abf-a6fa-6fb59bdf4955","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Have you asked the person in charge about all relevant hazards?"
"2b035c3b-2dc3-577f-a3c6-a93619ad5516","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"d41d5e44-b3b6-59ae-ac38-8706585f4265","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Has a safe work method statement or job safety analysis been completed?"
"40b369af-d233-5302-a503-26360500653d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"063491b9-cfa7-5b19-87c5-54505b0ce01c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"bc539f3a-8a8e-599d-b61e-8f175e311f9e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Is there appropriate separation of vehicles and people during the proposed work?"
"7d0e38f6-0aea-5569-a897-2f34eb8830e3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Is all required electrical/mechanical equipment in a safe condition?"
"3783c39d-6bc1-5c6e-8b73-ea54fca6cb10","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"30f9f6b8-88d4-5e89-a026-dd09077c8122","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"8e675596-b60f-5e47-a767-285884d18045","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Have you got a safe way of getting in and out of your work area?"
"ff750544-844b-57d3-b90d-ff2677aef4e5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Have any manual handling risks been identified and assessed?"
"57231660-caad-590b-af9b-d767e87e54c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Any additional site specific hazards or requirements commented below"
"f2e5cd5d-e9c2-571e-88d3-682b773fcde1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 09/05/23","Sign off attached below"
"62797887-9856-5fac-aa1d-e359f502ac1a","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23"
"21847e03-ad13-59b8-bc85-97b4ef755034","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23","Task details entered below"
"6fc589df-78d3-566d-bbc5-8e6443e6d9d9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"13894c5e-e835-5e3f-8587-5e5582b4a2cf","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23","Have you completed a site induction?"
"bf87886b-97ad-5b8e-9ae7-3e3f3aadb8c1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23","Do you know the site’s health and safety rules?"
"95a35c6d-fc0c-5a03-ac25-262cc9f3c5d6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Rhys Hesketh","Take 5 18/05/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
