"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"fb66699c-2168-5703-b8e3-7614c6ff5585","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Tiling & Grouting Checklist"
"858e232b-8bcd-542a-831a-73c6151aea5c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","26f6038189523ab22c30625980d9135af38fd500817e4469f446105a03f59074","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Sanitary Wares & Accessories Checklist"
"b25a1664-5f28-52a6-bec8-a788ccebe7fb","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","7e83d948900d03ff2c957764abf5395c5ce532472a5c67123271056145c02a6d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Internal Glazing Checklist"
"62ce30c7-f0e3-50f3-95b4-377f87fc0336","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","b8863685b1370d1019706483b0960d32a002ff9f79e038e8a3246bb7aa92edcb","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Internal Finishes"
"e0d2ecd7-e61a-5fe2-aaec-55e96256e566","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","7e50fa312e6fd325dcd84b4014395e8b153c92230e4b73c3d1ab15fbb09b8351","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Doors Checklist"
"5f67aa34-ea8e-5e0c-b72d-a79a35a637f7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","159de4a0421a5f1a9b9d13015cb12b361f03a048514d474b3eb5f874b63bba4a","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Sliding Door Checklists"
"7da5a7b2-f75a-5f53-99d2-e7127de32889","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Windows Checklist"
"0817b4b1-7039-43fd-95a2-f07cdc585760","","checklist-flat","not-started","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","External Wall Lining"
"de18d594-0369-5a21-9abf-4f3e768c99c4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Roof Water Proofing Checklist"
"de356b67-6102-51dc-9fa9-0971f4ced61b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Passive Fire Checklist"
"88ad328d-9c71-5956-af90-450ff26bcffc","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D) - 517,436, 497","Final Acceptance Checklist"
"5acf94ab-d671-4aa5-833a-45ccaac4f9b8","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","work-in-progress","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381"
"697ac3c5-c094-5dde-9e42-45d6a3df0f40","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Module Structural Checklist "
"fc3a6ce3-4c1b-57da-9010-030ab25c21a1","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Drain, Waste & Vent System Checklist"
"1b652dfe-914f-5498-bfd8-721dce60d6c7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Hot & Cold Water Systems Checklist"
"18ac4ee3-cfde-5bba-8170-14bc4b531b1e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Sprinkler System Installations Checklist"
"fcdf58b7-483d-54f6-861d-91562f7daf4c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","5566e35deb3c2bd9ea14f2bb07eb83c6ee0e0b8fccacfcc3aed701e5251f5e3d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Mechanical System Installations Checklist"
"33832691-78c0-54e4-850c-37dce86ee092","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","e0c40aaa22d4b33a3022f8458157e44f7677dd1e0e0f86a0b7a971f9fb948dad","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Electrical Work Installations Checklist"
"bb3809f7-37ee-5b79-b36e-6fec40b84bc1","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","d43eddc659fcfec216ed701a8d002cd86a8057aa4a0ae116ef9805c7f4ec1376","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Internal Wall Lining"
"3a869ebb-1120-536a-b7f7-bb155a375146","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","439cdd366995f17c139180edd61ff5d182a2ffbd073b3f1fd5dcb08f46092765","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Internal Painting Checklist"
"8a73204c-ccf3-5dd3-b921-bcdf51dd7160","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d6bdf055ed5afb3350d4cfa9c7c9bad0b4d04107a318bed5cb7ee12fe5999e42","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Waterproofing System Checklist"
"a9ba5d25-ed6c-5569-bfee-05e54a975373","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Tiling & Grouting Checklist"
"4e4262e4-a400-50a0-81ac-1a4cc932ce27","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","26f6038189523ab22c30625980d9135af38fd500817e4469f446105a03f59074","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Sanitary Wares & Accessories Checklist"
"ea8cc203-41d3-5f93-98ae-9a0a086624de","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","7e83d948900d03ff2c957764abf5395c5ce532472a5c67123271056145c02a6d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Internal Glazing Checklist"
"b32eee48-f4c8-53f9-90d6-acddd7b1c23c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","b8863685b1370d1019706483b0960d32a002ff9f79e038e8a3246bb7aa92edcb","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Internal Finishes"
"e969175e-ca49-5185-abf7-6c0b8dfb52c3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7e50fa312e6fd325dcd84b4014395e8b153c92230e4b73c3d1ab15fbb09b8351","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Doors Checklist"
"9e1444b7-4193-5f2a-af8d-55a433263b1d","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","159de4a0421a5f1a9b9d13015cb12b361f03a048514d474b3eb5f874b63bba4a","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Sliding Door Checklists"
"9f22d640-bb94-56a3-890b-873241b9a4fe","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Windows Checklist"
"c022c91e-72fc-4606-ae72-cfc37a122b70","","checklist-flat","work-in-progress","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","External Wall Lining"
"24d3470c-173c-5851-8312-41bfca5be737","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Roof Water Proofing Checklist"
"3e61ef25-f322-5fb1-9bc1-3fffbf254407","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Passive Fire Checklist"
"3b0cff0b-fb0a-5e2c-be41-ab2fe43275cb","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C) -  409, 433, 381","Final Acceptance Checklist"
"7feba579-0649-4a85-9897-50a87ce681e5","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","work-in-progress","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504"
"9fe6b4f7-054c-5223-bcf1-4397a34c3cf0","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Module Structural Checklist"
"3bc03158-a817-5f52-be10-005b4fcf54e6","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Drain, Waste & Vent System Checklist"
"6790419f-5325-5e6b-a944-3f493304d45e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Hot & Cold Water Systems Checklist"
"57a3397e-ea80-51fb-b2b9-bf900faf7b4f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Sprinkler System Installations Checklist"
"aca93383-ee64-5e61-be29-50e8626b32fe","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","5566e35deb3c2bd9ea14f2bb07eb83c6ee0e0b8fccacfcc3aed701e5251f5e3d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Mechanical System Installations Checklist"
"51efcfb4-99a9-5a2c-b882-db9c4b227421","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","e0c40aaa22d4b33a3022f8458157e44f7677dd1e0e0f86a0b7a971f9fb948dad","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Electrical Work Installations Checklist"
"e81efd4e-810a-5b12-a6c4-d6de6a20d599","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","d43eddc659fcfec216ed701a8d002cd86a8057aa4a0ae116ef9805c7f4ec1376","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Internal Wall Lining"
"24a536a5-f666-582c-bd55-890d641ef028","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","439cdd366995f17c139180edd61ff5d182a2ffbd073b3f1fd5dcb08f46092765","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Internal Painting Checklist"
"31f40c19-3392-5d80-a6a9-c37255e64011","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d6bdf055ed5afb3350d4cfa9c7c9bad0b4d04107a318bed5cb7ee12fe5999e42","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Waterproofing System Checklist"
"7a6efefd-7623-52b8-8174-7044f798f89f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Tiling & Grouting Checklist"
"8813bc68-8f9e-520c-bbf9-7dbffbbee511","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","26f6038189523ab22c30625980d9135af38fd500817e4469f446105a03f59074","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Sanitary Wares & Accessories Checklist"
"5b263e1c-15ea-54cc-9e20-11dac004ee54","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","7e83d948900d03ff2c957764abf5395c5ce532472a5c67123271056145c02a6d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Internal Glazing Checklist"
"3144a7cb-ed42-583e-9a9f-22658a5f6cff","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","b8863685b1370d1019706483b0960d32a002ff9f79e038e8a3246bb7aa92edcb","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Internal Finishes"
"2f5842ee-0dad-5cfb-a3c7-faed9a28546b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","7e50fa312e6fd325dcd84b4014395e8b153c92230e4b73c3d1ab15fbb09b8351","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Doors Checklist"
"e57829c5-0bca-54d4-92ee-b82f5b56364a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","159de4a0421a5f1a9b9d13015cb12b361f03a048514d474b3eb5f874b63bba4a","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Sliding Door Checklists"
"b0d6dedb-d189-5868-acf2-88bea7e3dd0f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Windows Checklist"
"d1f19bf5-868b-4a6c-b4f7-406ac42987cd","","checklist-flat","not-started","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","External Wall Lining"
"754d66eb-f064-5ae0-9063-54d580c67398","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Roof Water Proofing Checklist"
"a2d6f52f-90b8-5e4c-9a5e-f0793c122a4b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Passive Fire Checklist"
"b034dc89-eb05-59ba-92df-7566b2b9451f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","not-started","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C) - 499, 452, 504","Final Acceptance Checklist"
"a2b1e024-9021-44e8-bfef-b9ba1bf07092","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","work-in-progress","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2) - 488, 455, 506"
"fd6cf664-346d-54ec-8550-1795227fa82e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2) - 488, 455, 506","Module Structural Checklist"
"eb7f38ff-fa9a-5eb2-8185-4cc41f5b8304","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2) - 488, 455, 506","Drain, Waste & Vent System Checklist"
"935e4db4-f579-5390-8e12-8f9c22c88ef1","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2) - 488, 455, 506","Hot & Cold Water Systems Checklist"
"846bdca0-546f-5af3-a764-4d72564d1848","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2) - 488, 455, 506","Sprinkler System Installations Checklist"
