"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"416fecf0-9d58-450c-b59d-63a9ef5e77e4","","checklist-flat","pass","145daa2aaf83ce100e03308fa2592b119272de55359c236a0b0a3350dee5e8a6","checklist-flat","FALSE","FALSE","Job Details"
"d9d7402b-8dab-4e1b-bd41-6bba72d81581","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Site Info"
"19286452-2361-4871-b3bf-d1140e1e708d","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Latest Drawings"
"27236dc0-d9cd-473b-b425-c0f46442d0dc","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Scope of Works Attached"
"9bfb00cf-0148-4596-93a6-02192c565d20","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Additional Pre Start Docs"
"65e74bd6-3b12-4b69-9292-dd36f6703c36","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Fixing Plan Attached "
"b76bd201-f7db-40d1-8ead-081fa4319f07","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"b7c9081b-4ca0-42b0-816f-26ec1abc70dc","","folder-normal","pass","","step","TRUE","FALSE","QA","Ground Floor"
"124bb2ed-e0bd-4e7b-9963-3b761a9d7600","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Ground Floor","G01"
"91281e25-782f-4911-bc05-ad76aff15742","","checkpoint-group","pass","","","FALSE","FALSE","QA","Ground Floor","G01","Prestart"
"c7155403-6e06-5a29-94cb-5a1178c5465d","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"fa64631f-e013-566b-9e4f-51dca12fd215","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fiberclad Flashings","Probe of weld with QA hook"
"a4980740-ffe1-55e6-aea2-3e628c2a7dae","","checkpoint-group","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Review and Sign Off"
"a3920318-8d0d-522f-83b7-52723e65d467","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Review and Sign Off","Area left clean and tidy"
"a26ea0fa-8938-5027-81c2-f536da36eb4f","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"8f528d64-64a0-53b4-94b6-782c09c9c7eb","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Review and Sign Off","Client / Main Contractor sign off"
"7b7e77a6-8d11-432d-b0a7-dfc718fd0476","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Lower Ground","West Concrete Canopy"
"654c7090-71cd-5cf9-a912-d976621f4412","","checkpoint-group","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Prestart"
"6bce57e3-40a6-5f08-90af-b50cdc73a57d","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Prestart","Area accessible"
"a01d4601-390e-59de-a27d-556d8b51faa3","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Prestart","Edge protection and safety installed"
"ddb724d2-53ba-5347-8608-2f56980615e6","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Prestart","Substrate complete and ready for SWP"
"94a02d7e-9f16-5fe4-b341-9bdffd61b4f6","","checkpoint-group","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Concrete Substrate"
"b824200d-f758-5626-9119-c9ad49dcb585","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"b13b115c-0531-56e2-a21d-71936d243e2e","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"6c6bebf1-d05c-50c9-ae20-52ce3e75962c","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Concrete Substrate","Large holes filled with grout"
"b5d94f26-3d8e-5982-8da7-e6468fe187bd","","checkpoint-group","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite"
"0f7b1b02-c9b0-55b0-9c72-0831d52213d5","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Adhesive installed to substrate"
"cba28362-9bfb-57ed-a041-4f300bacd41d","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Laying of membrane into adhesive"
"bb108baa-c1f2-584e-a791-cd13dc91c9ac","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Broom/rolling of membrane"
"73da605c-b56a-5351-9cc1-fa1a12cda17a","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Wipe and clean laps prior to welding"
"6bd3ad79-933b-5fb0-b960-c0f613370964","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Test weld with the welding machines"
"8df53ff7-e158-592d-8573-bb7e89a265db","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Probe of seam with QA hook"
"f68181f8-f1b3-51e0-8b36-7a37c988b26c","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Pressure bars installed"
"b127a240-8fa7-5688-bf09-700389f6b6c7","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Membrane dressed into drains/outlets"
"40676250-1eb1-5c70-8f16-30b694366ea0","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Claps/rings/baskets installed"
"3c84f4fd-99d1-552a-8e3c-441f96d30f8e","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fibertite","Flood/ILD tested"
"807a7f07-7550-51b3-be7e-fe6b1b10f890","","checkpoint-group","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fiberclad Flashings"
"709edbb8-0b6d-5a89-a0f4-db1e8ad95ecd","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"120669f2-727f-57f2-adcc-255e8867a9e4","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"3b63ea4a-6660-534b-b3bb-0f208b4c79ed","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Fiberclad Flashings","Probe of weld with QA hook"
"d2f06bfd-7057-5b9d-aae8-0c0337959a2e","","checkpoint-group","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Review and Sign Off"
"b37e08d8-e949-5091-8955-614a5aa42088","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Review and Sign Off","Area left clean and tidy"
"1aab1c94-7d90-5dfb-8413-9c132d8005be","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"46755c14-deba-55f6-879d-6e8ddd90c349","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Concrete Canopy","Review and Sign Off","Client / Main Contractor sign off"
"f3e2c392-3724-4b0d-b424-c4321088cfb7","","checklist-sectioned","pass","QA - Ply Canopy","checklist","FALSE","FALSE","QA","Lower Ground","South Ply Canopy"
"bc399891-fb98-58e3-8d2d-7c56e61ecf26","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Prestart"
"aa8b7c73-448b-5970-b739-d28f685919e5","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Prestart","Area accessible"
"5b6f2921-a265-5517-ab19-191626d8aafd","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Prestart","Edge protection and safety installed"
"a2aa769f-3110-5f4e-a26c-fe5c2c97e488","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Prestart","Substrate complete and ready for SWP"
"6814bd6b-adca-5327-9517-2ae70b830c0a","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Plywood substrate"
"cb4fb616-3901-569f-b50f-bfcba2071476","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Plywood substrate","Substrate clean and clear ready for Roofbaord install"
"d69fa9cd-1a29-49e1-afdf-3c1e2cb9c9d9","","checkpoint-status","pass","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Plywood substrate","Roofboard installed"
"59f074f6-09a1-5d56-87f3-fa3e7f9d5604","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Fibertite"
"e0ea2682-af29-5995-8712-5614167158c7","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Adhesive installed to substrate"
"bb4a6997-098a-59c6-9c4c-6d77892d5e08","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Laying of membrane into adhesive"
"ec93f0af-3697-5851-894d-f1516d05f19f","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Broom/rolling of membrane"
"735fa44f-4ce6-503f-b443-200d3ddf76d9","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Wipe and clean laps prior to welding"
"d12f3302-2caa-5155-aa1c-5d2c28ce47ea","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Test weld with the welding machines"
"9085659a-803d-5d4e-a6bf-e8eacbd3dd98","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Probe of seam with QA hook"
"14875a85-b7fd-5798-94cf-e0cbbf7b034f","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Pressure bars installed"
"2d61eb68-dee0-5182-b924-79beca12d43f","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Membrane dressed into drains/outlets"
"e4647580-c6e4-5987-8ebe-5c9708395095","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Claps/rings/baskets installed"
"9f2ec78d-3172-52eb-bfdf-c052e87915b8","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fibertite","Flood/ILD tested"
"e8900513-ec71-54ee-b2ba-e306152ba2b1","","checkpoint-group","not-applicable","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Fiberclad Flashings"
"84425c5f-8c97-5e8a-ac26-5f4326555469","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"86d66e81-c90f-55c5-81f6-b0b16468f950","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"886ee838-1bb5-5d78-a68c-d58c33316050","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Fiberclad Flashings","Probe of weld with QA hook"
"156edcb9-80b9-5aca-a81a-34961f9f4506","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","South Ply Canopy","Review and Sign Off"
"9296b98f-d13d-5f73-83ff-f345c8e63296","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Review and Sign Off","Area left clean and tidy"
"7366ae35-02b6-58f9-a6b5-9e9cdbb1863b","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"bcb27809-860e-5962-b6dc-9d856805703c","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","South Ply Canopy","Review and Sign Off","Client / Main Contractor sign off"
"05f40522-c8ee-4c0b-b269-06bb3ca645c7","","checklist-sectioned","pass","QA - Ply Canopy","checklist","FALSE","FALSE","QA","Lower Ground","West Ply Canopy "
"90065391-ff0c-5d60-974d-d718d00d7174","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Prestart"
"434b67ea-d62c-5ae5-a1f2-f39d589fa216","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Prestart","Area accessible"
"f4dc9b03-d780-51ac-8691-74980124ed15","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Prestart","Edge protection and safety installed"
"61853d1a-2e9e-5e5c-b66b-659b0cacc969","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Prestart","Substrate complete and ready for SWP"
"9e6827ca-5669-5c94-b630-eb37839055db","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Plywood substrate"
"fe052a9f-56af-526e-bf1b-8c0c3f90ddf9","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Plywood substrate","Substrate clean and clear ready for Roofbaord install"
"1dbf0a48-aed0-4aef-8fa4-0f5dd2c29b3b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Plywood substrate","Roofboard installed"
"7746c084-4582-55a5-addc-128e766986e7","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Fibertite"
"950e55af-e90d-5ea4-b1e6-c26d2fae8dd1","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Adhesive installed to substrate"
"0125e8d1-de04-5161-bd99-af4fe464a302","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Laying of membrane into adhesive"
"9fb86246-6707-542e-b3e1-4a5ec37db851","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Broom/rolling of membrane"
"d7a6bd84-800f-599f-8439-99f4f4f162de","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Wipe and clean laps prior to welding"
"97909184-c5e9-5276-931a-2ec3fb4a96a6","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Test weld with the welding machines"
"2877b3dd-9721-5767-8cee-9de8e23566fe","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Probe of seam with QA hook"
"9f3f195f-60e3-5287-a499-5ad01b9a5156","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Pressure bars installed"
"6f094f52-c3c8-5b8f-b515-f6f2b5b68d1a","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Membrane dressed into drains/outlets"
"7553c33c-9b2d-5e38-b3e3-f5a51bb45aaa","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Claps/rings/baskets installed"
"323709ad-a1f9-51db-b88a-52187ef8c93b","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fibertite","Flood/ILD tested"
"1f371700-1a78-56ef-bef6-22ca263cca1c","","checkpoint-group","not-applicable","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Fiberclad Flashings"
"a44274ad-07e8-5485-a341-6e76c9f0a545","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"e068292c-5224-5c51-98fb-f285eb27e072","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"579b60a6-9a53-5f46-8b7b-b44b207514cd","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Fiberclad Flashings","Probe of weld with QA hook"
"6e2a1e26-de64-5b9e-827b-3755a259d434","","checkpoint-group","pass","","","FALSE","FALSE","QA","Lower Ground","West Ply Canopy ","Review and Sign Off"
"1db4aec3-201a-5e71-903d-b3a3be44ebdf","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Review and Sign Off","Area left clean and tidy"
"d2b2e5cc-33f3-5948-81f0-5bf1ca059108","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"022505aa-b08a-5a82-b506-9b3bfc46b542","","checkpoint-status","pass","","","TRUE","TRUE","QA","Lower Ground","West Ply Canopy ","Review and Sign Off","Client / Main Contractor sign off"
