"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"db9f18d4-e166-4b96-9c21-31ecaa9f3346","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"ace0b55a-601b-4272-905f-a9d3af3355a3","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas"
"6e1e830e-d65c-445f-af8b-fac36db09b36","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas","Stair 5 - Lobby"
"e7431c09-0293-4a31-a81a-44bc624f3d62","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Basement","Common Areas","Stair 5 - Lobby","Apartment Rough In Checklist"
"65592962-0488-5c57-9545-f9d6020fab0f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Hoist Room","Fit Off","Fire tags installed on the door and door jamb"
"b72f587d-15fb-59ba-86bd-8f99b92de27d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Hoist Room","Fit Off","Shower trays installed"
"c9620be0-7d10-5db7-833b-64d975714e2a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Hoist Room","Fit Off","Area left clean and tidy (attach photo)"
"3bc23749-1916-5886-a85d-ca07ad587897","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Hoist Room","Fit Off","All work 100% completed to required specifications"
"871c82d1-fe49-4614-bcb3-d62b7d15fa48","","folder-normal","not-started","","step","TRUE","FALSE","Level 1","Common Area C","Cleaners Room"
"96717d18-d014-4311-addb-fa670d5d9f68","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Cleaners Room","Apartment Rough In Checklist"
"153030eb-cbc8-5138-8104-ab7d83afdd26","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"7b0ce272-106a-5ad0-84ca-248be3c74a6c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"aef4a7fd-1c63-55bf-865b-d61cf7164468","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Apartment Rough In Checklist","Cavity pockets installed"
"8ba79344-714a-45ba-96d2-b1ad1975ecaf","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Cleaners Room","Installation"
"1c4ce037-f299-5fa5-a054-28d217d4c5dc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Internal doors hung"
"3058adf9-30ba-5c36-9f8f-b1df7e655e92","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Skirting installed"
"857beb49-76c1-5003-bc72-e53e458f9a9b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Cavity doors installed"
"03ba15f5-4139-5b5e-a947-9b4c93e45733","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Window architraves installed"
"2839ef29-53fe-5213-8069-46dc91546404","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Wardrobe jamb installed"
"5e084918-f406-598d-8412-490d8f1de9a3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Entry door hung"
"b747f289-d4f1-5270-bd09-e9f409acb8c3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","All install work 100% completed to required specifications"
"eaa86852-dc6c-51c7-bbdf-ad262af2b03f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Installation","Area left clean and tidy (attach photo)"
"3e24989d-0fe8-4202-a7f5-907aa8158c50","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Cleaners Room","Fit Off"
"ad3a83ea-01c2-5559-84d0-2a362b3ea403","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Installation of door hardware and door closes sufficiently"
"44ddbd47-a992-547a-89c0-9f0dff88abae","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Bathroom and toilet vanity installed"
"64286c25-23f7-5029-97d0-ef46dbfd2592","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Handrails, toilet rolls and towel rails installed"
"a15d0135-f0f7-5f01-849b-94cae0fd901a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Entry door hardware installed and closes sufficiently"
"bbb5eed8-f8d8-5e57-ab8e-278a8a953db8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Fire tags installed on the door and door jamb"
"f51c423a-4b02-561d-99dc-3d0c3a2aeec5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Shower trays installed"
"2d90c871-fc03-5cd7-a43d-a66a80d50a50","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","Area left clean and tidy (attach photo)"
"9fb2fa8f-58b3-5fe5-a0d9-c001467b32c8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Cleaners Room","Fit Off","All work 100% completed to required specifications"
"bb4a08e4-3f9a-4548-8f41-54f160ff4358","","folder-normal","not-started","","step","TRUE","FALSE","Level 1","Common Area C","Corridor"
"ffd11f7f-7e35-4be2-93ac-4556c8397aeb","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Corridor","Apartment Rough In Checklist"
"969abe4c-af94-57c7-ad8f-fbc68cd8e97a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"7d521c65-39f1-5446-bf36-091c3565bb7d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"fdb9149a-e4cf-5546-8525-6e6ab11fd486","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Apartment Rough In Checklist","Cavity pockets installed"
"482f8cb5-8636-4df9-865b-7d5d07b44fec","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Corridor","Installation"
"9cbe3e12-1f5a-5fe9-88e2-42474064fd87","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Internal doors hung"
"f1cd58c7-1321-5401-ab0c-7d62e04971c9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Skirting installed"
"f2eac065-315d-574b-b8c8-59e03273e627","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Cavity doors installed"
"9083be3c-22c4-5ca8-a17a-bff31b8deadf","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Window architraves installed"
"8055c684-88de-5511-9ce3-ddc148410ad9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Wardrobe jamb installed"
"ef8957a8-3d72-5b79-92d2-a0aeeedd59de","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Entry door hung"
"1ac6deb3-85a0-510b-83ee-297720f8235a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","All install work 100% completed to required specifications"
"5f5c3e97-308b-5b1f-8b74-69cf431d5182","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Installation","Area left clean and tidy (attach photo)"
"db983720-4e10-490f-9af9-f0fd819b11b3","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 1","Common Area C","Corridor","Fit Off"
"f5997d28-27a2-5174-9fc5-c9e022a8c4a0","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Installation of door hardware and door closes sufficiently"
"9330daab-e59c-5283-acea-9cdaccd7bff8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Bathroom and toilet vanity installed"
"884986f6-b69f-5fcf-9092-c5499b66dbe0","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Handrails, toilet rolls and towel rails installed"
"cf26f5cb-f86a-57f9-a1c6-3110f401a514","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Entry door hardware installed and closes sufficiently"
"29b0b669-a001-52b8-bf8a-b3090ee671a2","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Fire tags installed on the door and door jamb"
"91ba21f0-0b6c-5f90-84d2-76305f2e6434","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Shower trays installed"
"4456eb19-1a83-5cee-bcdd-513d4bf80e54","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","Area left clean and tidy (attach photo)"
"59acef00-8bd5-5eb7-b0bb-e80736d3cd5d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area C","Corridor","Fit Off","All work 100% completed to required specifications"
"ddc040e5-22fd-466f-9374-e7eb42103a11","","folder-normal","not-started","","step","TRUE","FALSE","Level 1","Common Area D"
"ab1b3580-7957-40a7-8b3d-c1fd5591ea17","","folder-normal","not-started","","step","TRUE","FALSE","Level 1","Common Area D","WC 1"
"dc63f765-63e0-4bdd-b558-852a952c3ab9","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 1","Apartment Rough In Checklist"
"948057bb-847d-519b-8a0b-d41182799a41","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"ead55e7d-aac2-53e6-83a8-45adf6b5ae2f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"0aa2acd2-f159-597f-81ab-14c2c32db645","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Apartment Rough In Checklist","Cavity pockets installed"
"9e012b2e-df47-4a17-b16f-d92b9310bf1c","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 1","Installation"
"c97e223c-2225-5735-aafa-a5a931330edc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Internal doors hung"
"cdd55e54-862b-5716-8d4f-ff2921b9dece","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Skirting installed"
"3e23b5dd-c690-5515-95ad-a5be9ebfcb07","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Cavity doors installed"
"f7f1d679-5d24-588c-a545-cff1505e48bb","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Window architraves installed"
"75cfa593-f1d3-58fb-b4c3-98551999a28b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Wardrobe jamb installed"
"38ace78c-0760-5af4-a9da-5811b626d62d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Entry door hung"
"f873067d-09d9-56f6-ac28-a8080785e3af","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","All install work 100% completed to required specifications"
"97ecaa81-5b13-5ec6-bc5e-9584beb79c97","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Installation","Area left clean and tidy (attach photo)"
"64bfbdbb-d414-42ba-9b51-07713c7224be","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 1","Fit Off"
"1c3f9d1c-b283-5aa7-9dda-4d8bc3467036","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Installation of door hardware and door closes sufficiently"
"5f3b9d3b-eb3c-5637-9299-ebfbb6e0eb7b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Bathroom and toilet vanity installed"
"c5c32d8c-3397-5895-ad1a-d3d68c891adf","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Handrails, toilet rolls and towel rails installed"
"df2c01c1-3151-5319-9340-e8964ba5ff52","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Entry door hardware installed and closes sufficiently"
"e9707986-be4f-5098-a18b-52a9e6dd6353","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Fire tags installed on the door and door jamb"
"1db339a7-b288-54bf-b02a-9a93f5155388","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Shower trays installed"
"f4a602cd-619b-5ca8-b6cd-42457e974200","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","Area left clean and tidy (attach photo)"
"883a4ca6-1e2b-5688-b79a-ca9bc8ac341e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 1","Fit Off","All work 100% completed to required specifications"
"a10cc673-c81e-496e-a513-d8ce00f01f4c","","folder-normal","not-started","","step","TRUE","FALSE","Level 1","Common Area D","WC 2"
"a39b3d1a-fedf-445e-9cec-51be8efed0f2","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 2","Apartment Rough In Checklist"
"7dba82a9-e25f-5057-8cf8-29ba8d048a68","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"37e74624-4c0e-5340-8077-7ecd15448f65","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"f8f20b0a-f9fe-56cf-9cbb-7b632fa0cf48","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Apartment Rough In Checklist","Cavity pockets installed"
"ed35b838-e69e-4c49-aa88-930f3679a61f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 2","Installation"
"2ad950eb-dad6-52cd-b9c6-dfa7326179ab","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Internal doors hung"
"6825bac6-dd6e-59ab-b5de-55fc844567ea","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Skirting installed"
"f03c54cc-48fd-5400-b931-5595164062b9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Cavity doors installed"
"b1d59506-b17f-5a24-a190-583468c8421e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Window architraves installed"
"298d15d0-0374-5863-8832-b1862335c1f1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Wardrobe jamb installed"
"a52d3238-a62b-507e-a306-f9f9e1f67494","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Entry door hung"
"c7d92e1d-603d-53fe-b218-9fd958f9232f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","All install work 100% completed to required specifications"
"9f392fa2-8ae4-5d2c-99a5-06a734ca8588","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Installation","Area left clean and tidy (attach photo)"
"5af75029-2c40-43c1-a470-d523dc0c6a50","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Level 1","Common Area D","WC 2","Fit Off"
"8b46e8f2-92e2-5336-a378-069683ef3f4b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Fit Off","Installation of door hardware and door closes sufficiently"
"0b9607c9-e92b-548b-b9a6-f2869413d55d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Fit Off","Bathroom and toilet vanity installed"
"61266540-5186-50f8-8021-79002cb6281b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 1","Common Area D","WC 2","Fit Off","Handrails, toilet rolls and towel rails installed"
