"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4f9ba366-ad64-4213-a85c-9de4e162e345","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT"
"2c786fa7-8b5a-4e6e-bad7-eb60e7d42036","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT","COLUMNS"
"b370301b-31f1-45b1-acef-53dd3559b132","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02"
"804f54a8-0b6e-5003-9cf8-a69eea668ab8","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02","Drawing"
"78a140cc-1ed1-5780-906b-2a89a1139d0e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"743140aa-3296-58d0-ba74-886e739fee06","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B007","Panel Properties"
"c61bae78-aba3-5bfa-b100-6cdff4a534e6","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Panel Properties","Properties - Pass once entered"
"bb914615-1ecf-5475-ad83-556ecd9bb4e0","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B007","Formwork"
"9d09cc00-f730-57e5-9290-f685af54d619","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","Correct Dimensions & Square"
"c6f4f6e4-ffd8-533f-aed7-d7faaae832de","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","Grout tube set out"
"3beb95a0-ba19-5ab7-a80c-4a785021b432","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","Magnets Locked Down"
"a063659c-e105-502d-8ffc-607db3fcb728","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","Fillet Installed"
"f59c454f-4879-5590-8117-4bb01296e41b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","ID TAG Installed (photo required)"
"1ec46291-7b54-595e-b347-b1c3680b9b25","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Formwork","Starter bars & couplers (photo required)"
"32d033f7-ebb1-5898-acd7-137b7f3f0024","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B007","Reinforcement"
"9fabbdba-274c-504a-b00e-2c06269b4323","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Correct Mesh/Cage (photo required)"
"82b6d6db-e457-5b7c-933f-1f62a855fd02","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Correct Lig Spacing/Mesh Centers"
"04655404-2e98-5677-98b2-803bca11b251","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Correct Cover"
"145d5cb1-e622-5801-a902-e006dd035c3d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Lifter location & Type Correct (photo required)"
"534b97dd-a3e0-5510-9be0-2a8ba63e1706","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Starter bars & couplers (photo required)"
"fef6cb80-e769-5946-8a4c-80d6f5dafeb7","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Strongbacks installed - If required"
"58caf01d-5bfc-53bf-b78e-0e58e2e3920c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"cdeb2c95-81b7-504b-a0cc-cef59c01fbc1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Reinforcement","Ferrues Installed - (photo required)"
"89b8e3f7-308c-5929-a606-aec4496c626b","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B007","Concrete"
"c19d45d2-6a3b-5b9b-bb7a-a3907bb692f6","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"dc47aa88-0767-598c-93b0-7594bcab0846","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Concrete","Concrete Test"
"815db594-456e-53f1-8b53-4f9f282743fc","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Concrete","Concrete Test Report - (photo required)"
"40520caa-f3a4-5094-b05c-b7c8cdeeac22","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B007","Post Pour"
"b5105d16-27d2-5835-b2b4-89b4f382aa92","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Ferrules exposed"
"040800ed-06c0-578c-9180-f7caa5979dfc","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Grout Tubes Open"
"3553ecf3-b59d-565b-9bc9-9bd62c14c7da","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Lifters installed central to panel"
"c1c96c2b-cdf1-580b-a938-eb3edb7db514","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Lifters Cleaned"
"64218cec-9944-567f-912c-84be73262477","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Patching required - Pass=No / Fail=Yes"
"984a711b-51ff-5a42-95e4-b0e55ebdcb13","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","ID TAG filled out and correct"
"23be6462-e93b-5e70-b91c-6e717a9ef948","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Strongbacks installed - (photo required)"
"c6d4086a-1964-5d1f-be3a-7f88e1b44774","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Chamfers Installed"
"e9603f7f-f05b-5b1f-8da4-f4155b20441f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Panels QA sticker completed"
"c298443b-5f43-58e0-b084-30806647f4c5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B007","Post Pour","Panel ready for delivery, damage free"
"c4d1c37b-1d15-4ec6-aa87-10d840e09e6c","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B001"
"5077c4ec-d8a4-5049-821b-67ea81877720","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Drawing"
"156116f3-0ea2-54b9-b73e-466a1da68f01","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"8e9552a6-485a-5b15-b217-fd5c42b1b3a1","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Panel Properties"
"311cff2e-6f0f-5df0-81dd-48b856d68d7c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Panel Properties","Properties - Pass once entered"
"42d68d64-e670-5c2f-9927-5f0f48dc8b65","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Formwork"
"1ff62c1c-4fe9-5b02-9f42-1e4b6200ae11","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","Correct Dimensions & Square"
"826022e7-70a1-516e-87ec-c2cc287bc30a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","Grout tube set out"
"d91377f3-6ab7-54b4-aafe-0c238c5adffc","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","Magnets Locked Down"
"a0e8d180-5187-5525-a92b-5321b3af1eca","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","Fillet Installed"
"a83a7abb-b8e4-5752-844e-9f26a0cd1f4b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","ID TAG Installed (photo required)"
"df84552f-1a95-5d78-ba3f-d05c8a6f535e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Formwork","Starter bars & couplers (photo required)"
"fdc46093-0dcd-5d81-8f7b-d3dd52d85547","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Reinforcement"
"86526f4a-d10d-5121-b2e4-cda37762d6c1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Correct Mesh/Cage (photo required)"
"f0fcc4ed-96ec-5046-a7e2-0b635578a3d8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Correct Lig Spacing/Mesh Centers"
"4fdeef0b-e842-5cb8-a3d6-4fac6ae66fd4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Correct Cover"
"d01d711d-3f01-5501-9b68-5cc61a4b4a70","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Lifter location & Type Correct (photo required)"
"2d15406d-9395-5605-9eaa-f071c9023bff","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Starter bars & couplers (photo required)"
"1cc6d1ad-25b3-5ec1-a46c-8c1a49d66942","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Strongbacks installed - If required"
"c8625b76-fdac-514c-af7b-a1555b999795","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"9464b035-ca9d-5dff-b68a-bad4a9d483b3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Reinforcement","Ferrues Installed - (photo required)"
"5fa3db8d-03de-563f-8173-bf303f2738d8","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Concrete"
"7b51165e-2317-53af-806a-2d628d6352cd","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"bb7e8066-dee8-58b5-9add-c6de290c9b83","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Concrete","Concrete Test"
"c75cc73a-13a2-5707-852b-7ec270f39f45","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Concrete","Concrete Test Report - (photo required)"
"82f87ba7-f3e7-5fc8-9f07-80442c20f524","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B001","Post Pour"
"759a3e9b-827d-5b91-9cfd-0f2887bdc1da","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Ferrules exposed"
"488d3eaf-1cf6-5943-ad87-eede09965637","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Grout Tubes Open"
"5de5435f-3d7f-5b6b-8e99-1be9fc94e938","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Lifters installed central to panel"
"c5582244-4497-5765-a7df-eeba658b0e9e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Lifters Cleaned"
"8da96b5d-a72d-59ec-804a-4859336be20b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Patching required - Pass=No / Fail=Yes"
"082b4bd9-9e99-5a0c-b879-7cc6799c574b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","ID TAG filled out and correct"
"e66fc986-9a3b-5351-ab0e-2a1a399d534d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Strongbacks installed - (photo required)"
"25d02dcc-783d-5fa9-91ce-16d27c4c920b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Chamfers Installed"
"3309f81e-8bbe-5651-92b9-c5f3b044b2c2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Panels QA sticker completed"
"cb3d3eb1-69a0-596f-a65f-1947dcc66ccf","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B001","Post Pour","Panel ready for delivery, damage free"
"0971634b-9570-44d3-9c6d-ebee0fcda55d","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B005"
"75882a78-8875-5f7c-b617-18044981c0d7","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Drawing"
"026d1005-5ab5-5d62-9d31-0b07f4d2b141","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"15c7e6fd-35d4-5073-afe8-b008c16d3e49","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Panel Properties"
"d4405eba-75d1-50bb-a0f3-c203dfb54d83","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Panel Properties","Properties - Pass once entered"
"75bf9c47-067e-5014-a9c3-1b5cef444f06","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Formwork"
"80985c68-f73e-5b5c-95e3-3d2dfb4848c2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","Correct Dimensions & Square"
"e7e8e26f-7b72-5813-966f-7c260e5eeef9","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","Grout tube set out"
"7acd5131-5503-5a12-8e4c-bf8c456e68cc","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","Magnets Locked Down"
"734ee0c6-e3fa-54ce-86df-21ae31fe451a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","Fillet Installed"
"fd674ece-d3fd-53fb-8d1b-917cc1574df5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","ID TAG Installed (photo required)"
"b574f897-e74c-5a2e-ae9a-17e38161db54","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Formwork","Starter bars & couplers (photo required)"
"0f9b2093-664e-541b-a290-81f405af717f","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Reinforcement"
"0480196b-1ab6-5873-88fb-a3e6c8f1813a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Correct Mesh/Cage (photo required)"
"cb2301d4-bd8f-56fa-9d23-388a1366fb62","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Correct Lig Spacing/Mesh Centers"
"27c796f5-9a2b-5f9d-91eb-4224c472e846","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Correct Cover"
"41b0eb7a-078d-54ec-bf9c-8fabaf9f3374","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Lifter location & Type Correct (photo required)"
"f7f64133-1baa-50fc-a94d-6d8eaa0cae0b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Starter bars & couplers (photo required)"
"34c0a2bd-d1a5-5789-bb88-53e9cc96fa06","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Strongbacks installed - If required"
"378747e0-dfe5-599e-91e6-e39158c0312f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"9ca85735-cfa1-575e-8680-23d14170fd71","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Reinforcement","Ferrues Installed - (photo required)"
"b604899e-3bae-5866-baff-fe8cb260ce9b","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Concrete"
"9929139a-3352-5412-ae2f-29938bb3ebec","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"324e3c73-837f-5aa3-a917-2ad8e9ffa32f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Concrete","Concrete Test"
"32c9f177-c87d-5e4f-9d72-65bc1b7f70d8","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Concrete","Concrete Test Report - (photo required)"
"259c90f0-6a5f-58ae-bb14-f87c47775b67","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B005","Post Pour"
"89af33b1-a8df-52ab-81d4-6e4c836c95db","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Ferrules exposed"
"ef9a22c1-8df4-5162-9af7-d025543e6b6c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Grout Tubes Open"
"37034365-a6e2-52ca-8ffc-819feffe77a1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Lifters installed central to panel"
"a3186729-e83f-5a6c-8e41-47c494bf608d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Lifters Cleaned"
"36d85bd1-bf45-5a4e-9164-ec3e0bb1ef92","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Patching required - Pass=No / Fail=Yes"
"9d281e47-29ab-5d46-b282-a4306282e41a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","ID TAG filled out and correct"
"4790d111-9bff-5894-a680-ccbca0c91ad9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Strongbacks installed - (photo required)"
"23c161e4-13ee-5ac4-80d1-d30568da5bf1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Chamfers Installed"
"08c57340-6210-56ff-9f19-6bc48215fbf1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Panels QA sticker completed"
"ef78d1f3-0901-5797-bcb4-ae0ecb29d449","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B005","Post Pour","Panel ready for delivery, damage free"
"93e649d7-3195-4bcd-b4c2-26584a860335","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B006"
"e4e19696-ac9c-584f-978a-8636b9d9bc67","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B006","Drawing"
"63230b30-07ef-5b93-9c6e-f9e265ce5a60","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"050686bc-23a6-5fcd-ab32-3b35161ea600","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B006","Panel Properties"
"536fb583-c90d-58c0-9c46-69b9617e936e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Panel Properties","Properties - Pass once entered"
"8181b25f-3f95-5740-b527-dc20c49af2f6","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B006","Formwork"
"753f733a-64e1-515e-b6bf-10578bd7197f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","Correct Dimensions & Square"
"efbf257e-d6f0-5e37-ad23-78cf4e647ba0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","Grout tube set out"
"d78fb190-b9fa-515e-a2c5-7903fa3b5390","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","Magnets Locked Down"
"e49b6d01-b094-5a6b-8de6-7a57d6478c8d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","Fillet Installed"
"f9a6cb5e-e6d8-566f-8f4e-a9b639b3cc74","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","ID TAG Installed (photo required)"
"3008cc11-e26e-5de8-9676-8957686960be","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Formwork","Starter bars & couplers (photo required)"
"39179ff4-b604-5401-adf8-b5d54f0641e5","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B006","Reinforcement"
"fd5a42b7-a909-5623-b790-2c2585c50cf5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Correct Mesh/Cage (photo required)"
"4b823996-ff07-5ffb-8cc7-368759fb8309","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Correct Lig Spacing/Mesh Centers"
"7254f835-b61d-5aee-b844-3a147859200a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Correct Cover"
"0a3efe0f-6d17-5a65-b30b-16feaf20924a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Lifter location & Type Correct (photo required)"
"bb566c96-c2e2-58a8-9aaf-4177527003d3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Starter bars & couplers (photo required)"
"35a3ced5-ee23-552e-a8d5-0f1edf138747","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B006","Reinforcement","Strongbacks installed - If required"
