"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0263d9c4-7e44-47e1-b13b-4311d12fc2f5","","checklist-flat","no-status-started","Project Details","checklist-flat","FALSE","FALSE","Job Details"
"53773ad8-29ca-418d-9c53-61b97c62b58c","folder-normal has incorrect meta.stepType folder-progress","folder-normal","fail","","step","TRUE","FALSE","RSB Electrical QA"
"c12de540-eb4b-41e6-b63b-7e5bf0f16be9","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01"
"e0670424-0a13-42a2-bead-ed2d30d07478","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Main Switchboard"
"128fc72e-3e02-41c5-b5de-ced0789a56c8","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.05"
"1ed9c17c-6f10-4ab8-8f14-8daa3b9f08fd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.08"
"9d87af69-804f-4b84-a002-60324d2b070a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Distribution Boards"
"bea4ed03-7bbc-49ba-bac6-f87228e2817c","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"03df39c8-129f-4a57-b25f-7450f9d32fd3","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"3ee71edd-ab74-47e7-a24e-caf4ba85f2f1","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"7e69ef90-a110-4e3f-bfe5-d344d67f7d7a","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"27763ade-e993-4f54-b0cd-5cfd086d8ef6","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"9a8e4f02-ca84-4a3c-ae4f-79643c6fb4cd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"46cd89cd-e19d-460d-8d69-3e08e9ebbcd0","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"10190676-911b-453c-9be5-829ae666024f","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays"
"c4af46ee-d38a-473f-9e45-75fed7f9e3c6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"4c933185-955c-48f0-8f6a-a67f7ca26ba6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"760df78b-947e-4bed-9b5e-ad0ffa1f3720","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"1e0961e1-9277-46f1-9622-4bbee350afa7","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"a02df0a4-4396-4c69-a16a-0f82df93c228","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A"
"a5dd00d8-cb8c-4520-a493-01233bf1d6e7","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power"
"c4ca7bb0-3df9-455f-9d48-0c498bc6db6a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix"
"4918d3eb-8e5c-4349-9e71-c1482135b9f1","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix","Basement"
"b86b1480-5878-4f56-9346-9dc3ecbc6a65","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 1","ALS 160"
"54807253-765e-4239-bbdc-36e324363f9e","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2"
"b01cd853-ab34-43a3-a2a5-4f38efcbd866","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","Corridor"
"afff6879-e7b5-4b35-87c6-434d47ddf026","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","Store Room"
"04e9c136-3047-41a9-9230-a66485782ea4","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 258"
"75a65a04-732c-45d8-bf6d-53e65bd92882","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 259"
"49b6d983-5eff-4030-b140-ce454e31cf00","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 260"
"ab15564e-aa56-4800-b42c-1e0469256b83","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 261"
"ff86bd8e-32b2-4a06-8d78-d6d02a5a0348","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 262"
"23518e16-9f78-4985-af6f-de10ccada1b7","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 263"
"8d9c842f-d742-40b9-a004-d812b73805f9","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 264"
"592eb005-71ba-4beb-a1a6-0fb25d9a1c94","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 265"
"7ddbfaae-0278-4e44-8300-c05fb78f7186","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 266"
"bfb28a61-19ef-43fd-b5ec-6f331b07b947","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 2","ALS 267"
"ac4dab0d-8b36-4f59-abc6-32d2036a3fe0","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3"
"fadd7cfd-6270-411c-91d9-0530c1935af6","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","Corridor"
"fe53562d-80d1-4f22-b4cd-2af0ecd27414","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","Store Room"
"9069590a-0642-4c99-8696-834b30be43ed","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 358"
"1630b8a0-b8a0-44be-9127-8946ecbeb69d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 359"
"62c13361-8d1a-4d01-b853-62b7aa02d35b","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 360"
"9bc014eb-fe24-495d-bb66-efc7073fcee8","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 361"
"abc82bdc-11ef-4f02-9fa8-27ed27a88f83","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 362"
"017d7d09-6f5f-4183-bf07-0ca6167d4121","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 363"
"104cf9e0-9c9e-4009-81a1-c67d3ad6bd7e","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 364"
"3de6c6e1-482d-4f97-ab0a-05b8ffca94c5","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 365"
"92576867-bb94-4f16-a6f8-3fd7c2e98764","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 366"
"ff4af344-ad71-4f11-9bfa-d2ac219f11e2","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 3","ALS 367"
"11f39c8c-9270-4c3e-9100-1d7142ce9634","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4"
"03f5e487-5a1b-49ec-8162-816bb01e4e08","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","Corridor"
"1ff08a10-7741-4fab-9b70-05506166f608","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","Rubbish"
"56cf9302-15ad-4456-a345-bd85f63f0a34","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","APT 464"
"05367b0c-5974-4430-b988-4c8ec62cd605","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","APT 465"
"5c7411c6-8ab7-4b13-8357-630e1ef2b992","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","APT 466"
"18be8798-2e82-4d77-b66b-8ca56aaf8370","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","APT 467"
"79707125-90c7-4295-98b6-3388d6263259","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Level 4","APT 468"
"a83f05db-b519-4ebc-b33b-d75580afa2fb","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Lift 4"
"ec67a50a-aab4-423e-aadb-2b3895227825","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","First Fix","Stairs 4"
"c26557b1-001c-4d8f-a0cb-9e68504ac819","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix"
"8b062177-c12c-4fcd-a475-ba55b04dda88","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Basement"
"6133e279-b69e-469b-a9b4-4a69ca888993","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Basement","Carpark"
"6622532c-1d23-477b-9e17-febd7c1e8a96","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level"
"72482533-259b-4bdc-aa6e-3abf983aa477","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","Corridor"
"f75dc1d0-54b2-4687-bf75-4be0e7295f72","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","Store Room"
"070ffa63-18ef-48d2-8946-c549378bbe15","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G51"
"d4e3e142-06b6-4fce-8ec5-84b3ef2b3f57","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G52"
"24a4b6c3-0001-4ab3-b847-c16a8253f673","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G53"
"ebc5fbd7-4793-4872-b5eb-aeda5ebb9cdb","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G54"
"a6b66063-52c5-4bf4-9e9b-0b02deb212ba","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G55"
"8ff910cd-d598-450e-9422-b2f51156ea0c","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G56"
"6133e8f2-ce8d-414a-a671-9de16cf66434","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G57"
"26f8a674-6fa3-408a-a5c1-f5cdd200e2fe","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G58"
"728c6e5b-e6c1-4f62-846d-4be39ff6cd51","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G59"
"615fb21d-52b5-4ea9-9e64-0e6b0d36f5f9","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Ground Level","ALS G60"
"db3a052c-41bd-4a25-97a7-2345d42a2869","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1"
"ddc72912-ba60-4f2f-aac1-4e5450448d6e","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","Corridor"
"30777076-537e-4740-ab30-1db75c98c444","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","Store Room"
"50de9e3d-96c3-4b9a-8d5c-8c986b98f586","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 151"
"5f05a8dc-f3b0-4989-9151-6b38a2b865a6","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 152"
"3094585f-1bc7-4f29-9e87-ada857699022","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 153"
"a928f435-1b25-422b-a714-79fdad83ae7a","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 154"
"8326e8f9-799a-4cec-84b3-44926d788d27","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 155"
"6a857682-bb48-4e1a-876b-1864dd1bb72b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 156"
"c200aa0e-f9f2-42bf-ab1b-84ad7fa1a1ae","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 157"
"97b29a35-70c2-4a44-bbb7-9e5e579f4aaf","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 158"
"ed8658ca-7937-422a-b2a4-ea0f638221bd","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 159"
"7bfeaff5-6b52-45b5-84ca-d5ed43726ac6","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 1","ALS 160"
"5ada6918-2ce0-4289-9120-6377af38fee2","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2"
"9ec12647-087e-4fbf-be29-7bce48d4629e","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","Corridor"
"07bab52c-0697-4d44-912a-f2ddd45b3c54","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","Store Room"
"bf2ac1bb-1147-44e8-b87c-27c13f4b54bb","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 258"
"87941714-755c-43d4-a519-d9a015f13fa2","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 259"
"2755f757-537e-4ac4-a2c5-1975c5e21482","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 260"
"a4ecb177-8061-4184-9292-e5b883fb2b1c","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 261"
"d52c2615-4a86-4899-b549-fdccb6cc02cf","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 262"
"e009fb94-bd22-42bb-a77b-110011fc889b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 263"
"82b1ec3f-94f5-4306-ab6f-f3f51e6ad80d","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 264"
"5a53af42-c44b-4758-89b1-c0d543cb1acf","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 265"
"6398a7f5-366a-471d-a1e2-1ee8e3cc65c0","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 266"
"2a1141c1-3754-42f1-8f8f-45e36964e3f7","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 2","ALS 267"
"19ca7cf7-055c-478a-afe9-1af92a27d498","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3"
"77bb252b-6072-48c4-a225-cd4d0ca1f63b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","Corridor"
"f3bd9e64-466d-4864-9695-d3636559f071","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","Store Room"
"4b91d93e-01d9-401e-9b7f-c145cd4e90d5","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 358"
"cf08b194-dc9e-438d-8a8f-871a3edcd9ca","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 359"
"cefd970e-19f5-45bb-8d37-56abe052edb8","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 360"
"f88c559c-ab75-4621-80b4-9d0166b35ebe","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 361"
"40bbb80c-4e64-47aa-82ba-333a9eb05962","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 362"
"1b7813f0-fca6-481c-8336-4c47da40e02b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 363"
"9c9c2228-dc27-4bbf-a493-6df7c5690e29","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 364"
"f1ada584-7cec-4a34-8205-8d30e3769df0","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 365"
"df6f4510-1ae1-42e9-8dff-63a83d834e4f","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 366"
"57d9491f-a016-42b6-8b58-abd58356fd7b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 3","ALS 367"
"030897e7-5a52-4cd8-9546-15d886ec05d2","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4"
"d5dd7175-0326-4d02-b61b-7df2d8c47eac","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","Corridor"
"3787b062-18ba-4a81-b802-038944f4ac0b","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","Rubbish"
"dc6932df-6d34-4b83-a33d-80dd321e5cd0","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","APT 464"
"671b6b93-3ed3-4388-bbfb-7f2e9a27e7f0","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","APT 465"
"aae834b4-6220-4611-9c2b-dec6023b5dd1","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","APT 466"
"da4e7245-3073-41a2-9dde-da8e5122a17d","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","APT 467"
"eb872b95-eb30-4788-9c9c-cd8058712b69","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Level 4","APT 468"
"f130838e-9c38-4300-bc8b-7c183864b598","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Lift 4"
"5ba364d0-77cb-4b1a-845f-8839f9f56b53","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area D","Lighting","Second Fix","Stairs 4"
"f60a70e8-95bc-4276-9843-cfa0623aeb59","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding"
"7151221e-bb34-47dc-a51b-05f6de61564d","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Basement"
"bd9b4a6f-1f28-42a8-a062-5ef9b56267c0","","checklist-flat","not-started","B01 - Equipotential Bonding","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Basement","Carpark"
"743dee2c-23b2-499e-bb25-7d43f8a84010","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Ground Level"
"d386e430-05b8-4349-a242-4658a93b07a8","","checklist-flat","not-started","B01 - Equipotential Bonding","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Ground Level","Corridor"
"4d9e44fe-f712-464d-b508-6f9e5a48faa2","","checklist-flat","not-started","B01 - Equipotential Bonding","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Ground Level","Store Room"
"d146239d-3e98-409e-ae59-c5a59f07a5f4","","checklist-flat","not-started","B01 - Equipotential Bonding","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Area D","Equipotential Bonding","Ground Level","ALS G51"
