"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"38c7fe6a-c79b-4c66-830f-91fc7b7c17d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"dd37bff1-2a7d-45fd-8ee6-5dd137925c42","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Drains"
"39136060-8093-4d55-aca7-65eeab624fa9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Drains","Ground Floor"
"4c5d9b9f-ec14-4191-a0c9-f6765d903bba","","checklist-flat","not-started","Drains","checklist-flat","FALSE","FALSE","Site QA","Drains","Ground Floor","H100-1"
"3eb5422c-75d2-5f8f-ac3d-20e441973c52","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Kitchen","COOKTOP","STONE/ SPLASH"
"371ebc20-320c-5bff-a541-fb8a96513fe1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Kitchen","COOKTOP","COOKTOP"
"a8d072e8-385f-51c6-a0b6-ae385856fc28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Kitchen","COOKTOP","CONNECTION"
"5dbe68e4-c5cc-4b98-9c8c-a56becc7628c","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom"
"82825da0-afcc-569e-9e78-e40d2683c36e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","BASIN"
"7cefe39d-4e68-514a-b81a-c655b31c6da1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","BASIN","JOINERY"
"b1fe62c1-bff5-596d-8b33-adf989904e33","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","BASIN","STONE"
"17427235-087b-56fb-b383-b342b385e8a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","BASIN","BASIN"
"adef8816-b4f5-55ea-ad89-68ae83be8378","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","BASIN","MIXER"
"1102469f-3228-5bac-b69e-35d405323d3e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","WC"
"99431a06-4e18-5ade-ba06-f2bf7006b994","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","WC","TILE"
"7104b28c-9cee-589b-9aea-9613489e0c68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","WC","GROUT"
"48a5b5b0-1e17-5cca-ae3d-41ab7746448a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","WC","WC"
"5395e465-469f-5c15-9fde-705454cf59b1","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","SHOWER"
"9e90aa8f-b5ec-5324-a9d7-726e3d8f2c09","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","SHOWER","TILE"
"c2ea45c3-07c1-5a55-ba2f-4e0abd03e0bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","SHOWER","GROUT"
"3d290af5-ecb4-51be-98d9-4f757fcfccdb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Bathroom","SHOWER","RAIL"
"2a95c385-0f68-4289-b232-3ee2523a811d","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.4","Laundry"
"df4c4f99-28f8-5b70-8eb8-62269ea6a976","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Laundry","TILE"
"f5be3763-336c-5d50-804f-1bfae382d53a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Laundry","TROUGH"
"fcee7d60-9ae4-5973-9f54-1de76a0683a4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.4","Laundry","MINI STOP"
"fa94dfef-36ce-4fa5-986d-53844b8e165d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Level 4","D1-4.5"
"76ae5ecb-5dc9-4a95-9383-117751670a1b","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen"
"c87131ab-da44-5735-b192-bdbddb369684","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK"
"0ad18551-878f-5fa6-abd1-c7335990f767","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK","JOINERY"
"fdcdfb4d-14ba-5bba-8328-e198f2010080","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK","STONE"
"87b367c8-f53f-5858-a181-e008a3f56a2b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK","MIXER"
"30bd26e6-d586-5b28-aac7-197258b4c85f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK","WASTE"
"526b916b-46a9-5e60-a4f3-fa11deb5ae8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","SINK","DW CONNECT"
"ebcef646-56cb-5705-8615-0e0acd9fa017","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","COOKTOP"
"3cf15022-9bce-5f30-837c-3fed0c2dfed7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","COOKTOP","STONE/ SPLASH"
"b1f1558e-8270-54c9-8436-c3a5459f69be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","COOKTOP","COOKTOP"
"5c251449-3509-5b0b-ad03-99363ccb5f05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Kitchen","COOKTOP","CONNECTION"
"4c56f520-a746-4fc0-9c21-d3a49a1a14cb","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom"
"e82c0ee2-d3ad-591e-92dc-006d295fa10d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","BASIN"
"0e238544-e25f-5fa4-944b-795faf23c605","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","BASIN","JOINERY"
"93678170-0ddd-5627-8c63-0d7e339575b1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","BASIN","STONE"
"f7af7e62-ab5c-5cb1-8377-6f2209b7a870","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","BASIN","BASIN"
"e3e89f73-f239-533a-830b-fcbc055b7a92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","BASIN","MIXER"
"1981f79a-8a42-5e34-8328-50bb9e853b39","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","WC"
"28be52ab-beb5-5a5f-aeb4-4df71a8ea749","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","WC","TILE"
"7fb292e9-7575-58b0-8c53-0453b1fb6a45","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","WC","GROUT"
"960d32d7-9c63-5bec-aba1-acea549c9d55","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","WC","WC"
"cacaf270-c777-5263-b730-1d0db5fded1a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","SHOWER"
"d86754bc-269e-5b99-8ce5-2bbe225fbe25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","SHOWER","TILE"
"307b091e-fbf5-53b6-b1d5-d01bc7e49e35","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","SHOWER","GROUT"
"8ca55bc4-5c66-5cec-ad4e-5f52f07acb5c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Bathroom","SHOWER","RAIL"
"d76d89ec-6a9b-4ced-b5f8-0324dc0f7f37","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.5","Laundry"
"46d55cb7-1428-5812-9bcc-932c61175f3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Laundry","TILE"
"4343917e-ebaa-5ee6-bc16-6a3956d2fd8b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Laundry","TROUGH"
"bd6d22b7-68c9-5655-997d-d20a958288ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.5","Laundry","MINI STOP"
"a110838f-d9e3-4a6f-8cd2-7eeeb9299af6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Level 4","D1-4.6"
"41104e06-aac2-470d-a465-4d3960a766c7","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen"
"ba063014-96dc-5fbe-8653-bda0b97f2357","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK"
"7528da74-8249-5e00-9f99-3ad1361a2583","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK","JOINERY"
"4e848424-254a-5522-b340-daa0c6c495c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK","STONE"
"12c15a17-13f0-58e3-940c-5975f6f34313","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK","MIXER"
"224d6dfa-57b5-521e-b832-b9218c20ecfe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK","WASTE"
"2289ab3d-dfe6-5f57-835c-731c5ff64c0b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","SINK","DW CONNECT"
"8b210156-e631-5839-bb2d-574526524377","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","COOKTOP"
"e6e89d75-6fae-519d-b064-24e19cf9b5dd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","COOKTOP","STONE/ SPLASH"
"d45bd260-fdbb-5d01-ba98-8192167c0c8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","COOKTOP","COOKTOP"
"03116bfb-d71c-51e4-941c-0485f6f211f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Kitchen","COOKTOP","CONNECTION"
"d00e9df7-5903-4c40-aa7c-753fd93f7a15","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom"
"ec396df9-4938-59d6-9ccf-1835d3d2ecf2","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","BASIN"
"1fd05f4d-1522-539f-a620-90aba196d80b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","BASIN","JOINERY"
"4006b9f0-7c7f-5684-a79f-c1907fabd3a7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","BASIN","STONE"
"8193b36c-05db-5760-9418-85db49b2c323","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","BASIN","BASIN"
"c237bf3d-2383-50fa-bfdd-e8ccd78e84bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","BASIN","MIXER"
"27455af2-21df-5db2-8a5d-489bd9ff4d5d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","WC"
"3e740c69-cdac-5532-9c5b-9c7c590e27ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","WC","TILE"
"6b10b4c4-9b2f-58ca-bb91-15cb4270f2db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","WC","GROUT"
"93accefb-c35c-5358-97f1-ce60ce6b986d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","WC","WC"
"1d6c757b-ffa8-5829-9aad-a6d9aee832a0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","SHOWER"
"8e392422-46e1-5a72-868b-211d0feb9336","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","SHOWER","TILE"
"62b03e53-cbd4-52b0-b42e-06460c743d9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","SHOWER","GROUT"
"cbe59374-8521-5535-9883-ed0a9124523d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Bathroom","SHOWER","RAIL"
"363951b8-e61a-4573-b82a-4d0b4dc3d90c","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.6","Laundry"
"e35626b3-8a26-5cb8-8d74-c8c0da0686d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Laundry","TILE"
"9d9831ea-d4c7-5a10-9500-a8973565bd9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Laundry","TROUGH"
"88d06acc-c9fb-58bf-9700-e9d40fdd6de4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.6","Laundry","MINI STOP"
"ba24fcf4-b1f9-4ff2-b4f8-ae6bc32bbfb6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Level 4","D1-4.7"
"3a054303-319c-4b3b-aa81-4d6f9f036e11","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen"
"0e2a9f0a-5f15-5839-be74-30a71220ef46","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK"
"d6a0cad5-b2b2-576d-b7da-89782e29d0df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK","JOINERY"
"6deeaa76-bd6c-5666-8af1-990ad8e93027","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK","STONE"
"d5081c1f-07b9-5a3a-9085-3b1c835ba317","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK","MIXER"
"90f2fc73-766d-5ce3-858f-d0f43f6cb665","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK","WASTE"
"0148b8fe-9d90-588b-b639-a88a409abf25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","SINK","DW CONNECT"
"a331a197-2263-59f1-912c-bee4175a3358","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","COOKTOP"
"85695501-4d49-595e-ac83-b220f13289a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","COOKTOP","STONE/ SPLASH"
"bcc1904e-eb96-57eb-a325-dafd3deead04","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","COOKTOP","COOKTOP"
"05d6b2ab-60db-5dc4-9ebb-bb54375598b4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Kitchen","COOKTOP","CONNECTION"
"0b794835-3faf-4ff1-9d5d-8703c89dd141","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom"
"bedcff08-0ee2-512b-97b8-38c8cb1be00f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","BASIN"
"e35dabeb-6ec7-5dd5-b458-d5cf1e089c2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","BASIN","JOINERY"
"c63ef241-18c0-56d0-8616-514016567c3e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","BASIN","STONE"
"8316af6d-3fa8-52a6-92fa-e7a42868450a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","BASIN","BASIN"
"3ede525b-bc75-59e6-ab91-13e0cf6adcd8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","BASIN","MIXER"
"df0fbc5f-1e46-5fac-bf76-392d21216cd0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","WC"
"ca2120ab-5e17-5b81-b315-ccb924093873","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","WC","TILE"
"09e9490b-ab9f-57fc-aa8f-f153b2abadcb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","WC","GROUT"
"9926264d-0fe0-5de7-8e8f-0f45f7fd8179","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","WC","WC"
"760ff179-68b6-5971-a148-0ecc2551671a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","SHOWER"
"90d51db7-2198-5225-a942-70b1ce0613be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","SHOWER","TILE"
"f2d799fc-5c60-570e-92c3-3511c8f2f9fb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","SHOWER","GROUT"
"2a70b14c-2432-5ca5-9a68-72b8423ca58d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Bathroom","SHOWER","RAIL"
"f59a7eac-e4f6-494b-bf6b-116e4e1f8afc","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.7","Laundry"
"3fb08a0e-9c6c-54c2-bd78-788113a4ba54","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Laundry","TILE"
"5e062cfa-54af-5876-935c-d813704c3b0b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Laundry","TROUGH"
"5a9b56d5-4623-5c87-bca1-90a471b2e41b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.7","Laundry","MINI STOP"
"4a37f289-3196-455b-b14f-23a068ea2f42","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Level 4","D1-4.8"
"9dd4b89e-9543-4e7e-a3e9-3317bb392e07","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen"
"b808e62a-dc6c-50b2-a0ec-23a18d384a2a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK"
"8180b4b4-01e0-5840-b504-d61e355cd0a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK","JOINERY"
"cdd99cf4-9aa1-5dc1-976b-f7d65f2b9e95","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK","STONE"
"e2332dee-a483-5f88-a120-e8e6ea6bb4a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK","MIXER"
"0337ac9b-a507-5c22-850a-fd2bda0ebf8b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK","WASTE"
"cb6d8266-17de-56e8-93bc-ea5f4ca22c60","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","SINK","DW CONNECT"
"0c65c0ad-7a9b-5c72-9b05-97b4436cf71a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","COOKTOP"
"4d0e7160-71d2-5c04-9b24-fa7248f77985","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","COOKTOP","STONE/ SPLASH"
"46c375a4-d2be-5603-ba83-1488165a826c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","COOKTOP","COOKTOP"
"c820dd0d-bd9d-5ac2-b801-136fae402b25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Kitchen","COOKTOP","CONNECTION"
"c6414be5-1bca-4850-88dc-6e21cf243004","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom"
"36b7d0ff-a773-56bc-b4e3-60553d842ea2","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","BASIN"
"eb4b97be-19b4-5165-b40e-03be72a6aba3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","BASIN","JOINERY"
"f0bcc981-5970-531c-a12a-4644e4192211","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","BASIN","STONE"
"3b69cedf-e84d-5223-833f-2ca9f0d2cdfa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","BASIN","BASIN"
"41e63788-1853-5321-b57c-f99195c7b84e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","BASIN","MIXER"
"4b0e6a03-3d7f-5cd5-a94b-a642554aba84","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","WC"
"ae857723-caa2-59e7-8189-3a39c2c6bfdc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","WC","TILE"
"a2c8bb59-59b9-51cf-b617-695e5bdf7a14","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","WC","GROUT"
"7e308701-fd61-5aaf-8178-3f16b25d047f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Level 4","D1-4.8","Bathroom","WC","WC"
