"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"790dc55a-a5ce-4033-893e-c41736572850","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"5d73705e-6fca-4d58-a4bb-89f39eea2d7d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Byrrill Creek Road"
"dd6eefe0-8b36-4fbb-975a-f5d2ba1d2e49","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Byrrill Creek Road","DM02095"
"955b53a3-02db-5449-a7cf-50317498facb","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Byrrill Creek Road","DM02095","Preliminaries - Project Management Responsibility"
"3d777da3-5ffc-5145-b84a-919bd8251d90","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01594","Close Out","Verify conformance including close out of NCR’s"
"635d978f-4fbd-5eed-8ed1-78216f2818b7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01594","Close Out","Damage No. (DM) signed off and closed by PM or representative"
"1ffc1e51-9016-57ff-a9d2-27a05882b047","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01594","Close Out","Signatures"
"d8c54815-8436-4207-b9e1-7fb7fb7cc669","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662"
"269224ef-907e-5528-a0cb-f128d1e5bbbf","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility"
"0b7a394a-37b2-5e02-b056-b5b65ac5fbce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Possession of Site"
"5076abac-0d9e-5cb4-af82-7db28de156b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Dial Before You Dig (DBYD) and Permit to Excavate completed and signed onto by personnel"
"a613fcfc-6094-52ac-b58d-eeb09a2059d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Confirmation of Scope and Extent of Works with Project Team, including RCC and TSC"
"cdcf2398-d770-56a1-800a-ed7e74503cc3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Testing required for the scope:"
"3c555b6c-d3c1-520f-b193-f4c8702f35cb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Concrete testing Density Testing"
"d2a07e5e-0deb-53a3-ad58-25a37b41fef7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Traffic Control – TGS approved and appropriately selected for the works"
"8d77d390-c4d4-563e-8573-2a3dba3d413f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Erosion and Sediment Control:"
"4bb69ea2-c17f-5bc0-813c-aa02f1a35acf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Preliminaries - Project Management Responsibility","Silt Boom Earth Bund /Sediment Fence"
"ba11c4c9-fd6c-52a8-a2e5-022738c3f341","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","C213 Earthworks"
"91a52eec-4038-5d77-a18f-8ff59be1bf33","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C213 Earthworks","Minor clearing of vegetation undertaken – where applicable."
"5a297ff4-a8a9-5c4c-9f0a-c62e2813c020","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C213 Earthworks","Demolition works / Spoil Removal undertaken and spoil removed from site to Quirks Quarry."
"1f35780b-1169-5b33-88ba-fbec8b02d93b","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C213 Earthworks","HOLD POINT: If unsuitable is encountered TSC to be notified prior to works continuing"
"1ac8e0de-beea-5090-9bf2-df1fa72cd0f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C213 Earthworks","Table drains shaped to allow water to flow freely and best marry into existing surfaces."
"3e45a1ee-d6ce-5c1e-8243-e3c44977dcc5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements"
"6181a539-4ed5-5e56-81a0-ffef1a2ad8bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","Proof roll subgrade: If foundation fails TSC to be notified and to provided direction"
"34a904af-63da-53e6-9206-6a8a33ae0d90","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","HOLD POINT"
"3a6c61ee-cf37-53a7-b17c-293db6a07ec4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","Road base Material: Material source along with conforming material NATA test certificates have been submitted and approved by the Principal (Material Stockpile Lot)"
"8953c527-6ac9-5aac-911e-3b520b2d72a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","If testing required - Layers compacted to 100% Standard compaction for full formation width. Compaction testing to be done 1 test per 500m2, minimum of 3 test taken at a time (per lot) or as directed otherwise."
"8721b44a-408e-5e73-b615-8a68a7f2b29d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","Levels of gravel marry into existing and deviation does not exceed 12mm over the length of a 3m straight edge."
"cc516878-e7ec-57cb-89d3-97fa4b301465","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","C242 Flexible Pavements","HOLD POINT – Carry out a proof roll of finished pavement where applicable"
"7ccc9d55-4edc-5aec-aeae-50a9478dd179","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Rock Revetment"
"dccde63c-186f-50cc-bd01-e3d933cd36be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Rock Revetment","Geotextile – A34 Geotextile separator placed prior to rock placement IF DIRECTED or WITHIN SCOPE"
"fc74c734-4ba9-5c42-8706-ed16d1031483","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Rock Revetment","Rock Placement - Rock to be placed in completed drain profile as per agreed scope. Correct Rock Size Placed:"
"c02dbe91-7d4f-59e0-9745-04812ff68296","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Grouted Rock Pitching"
"41a013f1-d271-5ada-9038-44d42c2f504c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Grouted Rock Pitching","Existing rock to be grouted as per agreed scope."
"696148e1-bfdc-50c5-842c-e8f7718fd8da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Grouted Rock Pitching","Rocks to be cleaned down at end of grouting for neat finish"
"80a2c912-0e8c-5782-858e-924342d5a606","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Excavation & Preparation"
"99a45049-55b7-5c7d-a898-a0dc3e9c30f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Excavation & Preparation","Suitable subgrade material and prepared to suitable surface"
"1d8e8c72-3ec1-552f-864b-e65fccfb2b17","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Formwork & Reinforcement"
"2edc8b62-b5ad-5b5a-8334-423264543e5e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Formwork & Reinforcement","Dimensions and positions of forms shall be carefully checked after the forms are erected. Forms shall be aligned accurately and the location of all fittings, hold formers etc. checked prior to placing of concrete."
"3d2d3f06-05dc-5a92-8b55-3433ca6ff055","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Formwork & Reinforcement","Placing of reinforcement as per agreed scope, with reference to Typical Construction Details. Reinforcement to maintain a 50mm vertical and horizontal cover unless directed otherwise."
"d162e444-943c-53f9-becb-298618ed3ded","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Formwork & Reinforcement","HOLD POINT – PRE-POUR INSPECTION The formwork shall be inspected by the Superintendent, and the placing of reinforcement in the spaces formed, where specified, shall not commence until the formwork is approved by the Superintendent."
"4c058ea7-1df4-58c1-a308-4d2272cdf760","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Ready Mix Concrete"
"8cdb0f3e-167c-58a4-a093-a96e0357f694","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Ready Mix Concrete","The concrete shall be mixed and delivered in accordance with the requirements of AS 1379 relating to: -"
"57a86867-b0cd-568b-9275-aed88ec5f7a8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Concrete Placement"
"4d221d68-e4f9-56d1-ac54-96d8da9ab63f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Concrete Placement","The freshly placed concrete compacted by continuous spading, slicing or by vibrator units. Exposed surfaces of the concrete shall be struck off and finished with a wooden float. Corners and edges should be as per the drawings."
"fd8f6dc3-6237-518f-8400-bea206d3a4ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Concrete Placement","Surfaces are floated, finished and cured as required to a quality finish. Broom finish as required."
"d0a1ea27-d06e-5622-86f7-14723ffb29a9","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Testing - Where Required"
"8cc3e526-8d61-5cf7-aed6-5591db37cac2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Testing - Where Required","Two pairs of test specimens shall be moulded for each 15 cubic metres of concrete, or part thereof, one pair being intended for the 7-day test if required and the other pair for a 28-day test."
"c60fd52d-d323-5618-8998-1d510bf786d3","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Testing - Where Required","WITNESS POINT: Concrete test specimens to be taken in presence of Superintendent or Superintendent’s representative"
"b1d20d5c-4f71-595d-a3c1-59ae96c6d1ac","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Stormwater Drainage"
"16d00756-8d86-54a5-8b53-a25403800e6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Stormwater Drainage","Stormwater components installed as per scope of works"
"15023f14-f489-56ee-b764-4eac437b2876","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Stormwater Drainage","HOLD POINT: Inspection prior to backfill"
"154e002f-d828-5be9-a6ea-677ca6b85c95","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Stormwater Drainage","Density testing of pipeline required if within roadway:- 100% compaction to be achieved"
"9131ea69-5fcd-53e6-9604-74c5765a5357","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Commissioners Creek Road","DM01662","Close Out"
"67acf6cf-f835-5966-b9b4-9bc446e5ce79","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Close Out","Site Handover: All works complete, demobilised and site handed back to TSC"
"27f37065-8626-536a-9ff0-9de3f6085962","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Close Out","TSC Signature"
"6e7936b5-966a-5b12-9afa-5ec8f3b734e7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Close Out","Verify conformance including close out of NCR’s"
"5c3db391-485b-59ab-bb73-eada039b570b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Close Out","Damage No. (DM) signed off and closed by PM or representative"
"9bc09013-0fae-5d94-b833-14ff25e807f6","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Commissioners Creek Road","DM01662","Close Out","Signatures"
"2d4b85ce-7e06-49f2-9497-5b48e75a30a6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cedar Creek Road"
"09ce2740-f2f9-4f86-b4ef-d5a479b49eae","","checklist-sectioned","not-started","ITP - Flood Recovery Combined","checklist","FALSE","FALSE","Site QA","Cedar Creek Road","DM01252"
"55af770f-0175-54be-89e4-1b6f8c9aad75","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility"
"980557a7-6f7d-5247-9727-26e36c84b496","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Possession of Site"
"c892e5d9-ef91-5398-b4b6-f1680a25ad6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Dial Before You Dig (DBYD) and Permit to Excavate completed and signed onto by personnel"
"7afba6a9-5072-5073-9a65-cca08eed646a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Confirmation of Scope and Extent of Works with Project Team, including RCC and TSC"
"2a82376a-8db0-5b4a-9145-80b00d035001","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Testing required for the scope:"
"50d0db8f-2499-5f90-9c88-1269346b8ebd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Concrete testing Density Testing"
"d4cf8a90-23a3-5cab-a81a-937ed32b6eaa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Traffic Control – TGS approved and appropriately selected for the works"
"7abcfa0d-40a5-5ba5-9a94-086532f32322","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Erosion and Sediment Control:"
"1533d21a-7ede-5b01-8140-fcfd2d605d26","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Cedar Creek Road","DM01252","Preliminaries - Project Management Responsibility","Silt Boom Earth Bund /Sediment Fence"
"ef79a4dd-9289-5a53-96d1-f44a86432f06","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Cedar Creek Road","DM01252","C213 Earthworks"
