"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"93f40497-1e70-4e31-8799-6978ee7fc0d5","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall"
"1cd7b478-7177-4e78-b3d8-15b9e0a4ca6e","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)"
"4e56e8be-f5e0-4950-a098-6536789054a9","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11"
"a27adafe-df2d-55ce-8f63-75e96fe7ad67","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11","Info"
"11a34868-cd21-5e75-b21d-46b4cd672231","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Remedial Required"
"aff878af-1eff-5192-978e-ce20fc86d627","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Mould Face Finish"
"3730d30e-2819-5305-82f4-d59edf12bebc","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Near Face Finish"
"9647e8bd-3ec9-54e5-afd2-86593c3e947b","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Cast -In/Inserts/Penetrations"
"68ccd9ab-0dd7-5f6a-91d8-e3144923c0db","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Starter lengths/Positions"
"258b85b8-8253-56d3-af62-0c85f458b4a1","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Approved"
"1dd7d57d-3cd5-5471-9645-e0324fb4ccdd","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-44, 45, 46 - 23/11","Post Pour","Mill certificate attached"
"e8207c85-a44e-464b-ac9d-72153dd2ad70","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11"
"133a4015-8bb9-562e-8b4a-3c505eb5777b","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Info"
"f4dbd7e5-522e-57e5-b2f0-3421abf1dc24","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Info","Information Complete"
"b68c4c76-968d-5609-bbb0-0a7e73ff2d8b","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour"
"c3775b3e-3f48-550c-aaa8-da318e7af29d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Length/Width/Thickness/Cutouts"
"c990f091-63d9-520b-bf1b-ea9df1cbd730","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Square"
"a2ba497d-135e-5dfc-b05d-8bc8ac1bb798","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Edge Details & Rebates"
"b0cbbf0a-c1ce-5c44-bc5b-4f830be9053f","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Cast in items (Inserts, Weldplates)"
"f6825ba1-f3ae-5502-bba6-49949ff14598","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Main Reinforcing"
"50db63da-3954-53fa-9e3d-a96e966f41fc","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Starters"
"7fcaf7de-05ec-5b1c-baba-83f42aba0c11","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Stirrups"
"f70e55c8-ae30-5136-b60e-030f70be0ee7","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Lifters"
"3b13ccd9-befd-573f-8c2b-ab4eb27d681e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Mould Cleaned & Oiled"
"c3227553-b7d1-5318-a4f9-3dc8dbbafb0d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Tie wire Trimmed"
"c30ca4a6-f15c-5ea3-8dd3-fc879ee96b05","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Rugasol"
"88d881a9-93cb-54fe-8ffe-02a697294194","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Prepour","Drawings & General Photos"
"c38e1b8c-ce8b-528d-96da-45123b2fadf8","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Concrete"
"15219491-7724-598b-87c2-0d7272f64d81","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Concrete","Concrete results obtained"
"9fad5ae0-6636-53c5-be03-8295fb66cd4b","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Concrete","Concrete Docket Attached (photo)"
"29072f07-90b7-573e-8151-fd9250d0a168","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour"
"21bcd02e-880e-5d39-a04b-07bee987dcef","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Post pour Complete"
"197b219e-fe9c-5f1a-a81f-c3d22ff0572b","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Remedial Required"
"35ad8323-6300-5a89-86a1-52ae48bbe355","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Mould Face Finish"
"dd2905bd-ac3f-5b1d-9492-e8b07d0110aa","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Near Face Finish"
"82a7aa94-6d6b-5413-a77d-452cc6ab4df4","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Cast -In/Inserts/Penetrations"
"5f687a1f-2b54-52e8-845d-178d8469a752","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Starter lengths/Positions"
"11c57063-7637-5d84-b872-16ebff290a05","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Approved"
"69b680a6-fc5f-521c-9531-bb6d56c90647","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-47, 48, 49 24/11","Post Pour","Mill certificate attached"
"a179fa8b-b782-42da-97ca-661c1f60c071","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11"
"8ab8bde3-d72b-5576-bc8b-61789052aa19","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Info"
"217326a5-d301-5a4a-8d8e-4d1517ba08a6","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Info","Information Complete"
"8ac587d5-19a4-5503-9032-496e1b80c775","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour"
"0fd79c7b-4007-523f-9e31-d3c06b8a894a","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Length/Width/Thickness/Cutouts"
"0ade7a63-7e29-5b8d-82ca-efa3fefac3e5","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Square"
"ee35a9da-a39f-5e90-a912-d067b9a992e6","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Edge Details & Rebates"
"08cdb0a1-1108-5022-98d4-1281fd62acc9","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Cast in items (Inserts, Weldplates)"
"91b52265-29c9-51e5-9c7b-5c49add259d5","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Main Reinforcing"
"4f79a2f6-e4cc-5266-b4e0-750ab2e1e586","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Starters"
"5a6d710c-e150-5a31-a0db-031d46633a1a","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Stirrups"
"039fa371-0993-5f63-94a1-8782a0ea3876","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Lifters"
"f7858074-f7ad-55ff-b552-892d92457b9d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Mould Cleaned & Oiled"
"3703048f-4087-59bd-801b-c90efee192a8","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Tie wire Trimmed"
"8b9d2d89-9d02-5af9-b8b6-751f28c805e8","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Rugasol"
"20846dba-a36d-5b18-81e9-a516c51778db","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Prepour","Drawings & General Photos"
"29547176-fe28-559f-8c71-0b4a474addc1","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Concrete"
"fc6b327e-d094-548a-9476-d291952f9147","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Concrete","Concrete results obtained"
"93ec7d75-6a0c-5137-8f78-0bf5a0284ed0","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Concrete","Concrete Docket Attached (photo)"
"74fceb84-4c9f-59e2-97b3-6771ec4f2224","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour"
"20b73f81-aa3a-59d9-a676-8f8f4dd3d746","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Post pour Complete"
"4a2c7648-715f-5c3f-8112-16d8116b408e","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Remedial Required"
"87b0927a-6876-5fd4-a9bc-2bd3ef8dbfee","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Mould Face Finish"
"e4bc03b5-b7c8-56fb-b418-19943fcf371c","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Near Face Finish"
"dac810f2-7b1d-523b-8526-65bb829f852d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Cast -In/Inserts/Penetrations"
"27cb32b6-d7a0-5ca6-b761-9a9614e2efa4","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Starter lengths/Positions"
"eb691faf-da9a-5727-80eb-3c7893c46483","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Approved"
"e41b8981-5b99-5b93-bcf4-60e913bd21d1","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-50, 51, 52 - 27/11","Post Pour","Mill certificate attached"
"d49a1e4a-3f31-41c6-8cc4-300d672a7c1e","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11"
"84432e19-ed06-51ba-9ac4-cfd336bef351","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Info"
"1bee20b5-f041-52b9-ab59-b6ee0da1c514","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Info","Information Complete"
"34b0c73e-b7ef-518c-9b94-bfb766ab7d07","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour"
"84db1c06-67df-55b2-a6c2-dbc4cf894f21","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Length/Width/Thickness/Cutouts"
"8f6d3188-7906-5275-b96b-21081e82aff9","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Square"
"7bbb0497-9b21-537f-8c5a-95da043a6449","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Edge Details & Rebates"
"8c4a0d81-986b-5e8f-bce9-f1b85e03e6c3","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Cast in items (Inserts, Weldplates)"
"e790fc96-86ef-5a90-a061-12a0dd11447e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Main Reinforcing"
"8e33619c-2a73-508b-8719-7301376a912b","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Starters"
"5999c7ff-a8ea-5683-9526-f0af4441ec47","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Stirrups"
"dafd62dd-c504-58d3-b1d1-93c105f4e98d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Lifters"
"1f2ed383-07e0-59e2-8cc9-dcf2628dd5fa","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Mould Cleaned & Oiled"
"8e2316f5-0fbd-5bad-8797-d12927721dfd","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Tie wire Trimmed"
"38b432a5-8c6a-539e-a14c-ab028732ae6a","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Rugasol"
"200082b1-9479-5f32-a70e-ea7c1dc3800c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Bottom Panel (Typical 1385x2000)","BP-54, 55, 56  28/11","Prepour","Drawings & General Photos"
