"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ddc89e61-ea01-4c6d-bcd9-f000e2cbd8e2","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"574ae920-213b-40c7-95ae-dd71c3dacd6e","","pass","","folder","TRUE","FALSE","Site QA","School"
"331ef815-4814-424c-bb39-c86b7eae5d84","","pass","414ee46cc5f4a679ded2beeb100953a290c3352ba792e8405f010872a2307601","checklist","FALSE","FALSE","Site QA","School","Upper Ground"
"cb867f00-d239-5df8-acb4-9c647fef1a17","","pass","","section","FALSE","FALSE","Site QA","School","Upper Ground","Pre Pour / Post Pour"
"e9090ed5-6043-5776-a91c-a5942fc9f5ea","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"27a2c20e-700b-5946-9f3b-3170eb8d373f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"21ef1f4e-df31-5530-86f8-530bc34b4399","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 12","Pour 2","Initial Stressing"
"4d94c7d5-eb0c-51f2-8900-23e7074d3c93","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Initial Stressing","Safe access for initial stressing"
"1650c56b-6a8f-5d94-917e-7ca9482d68d7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"c399935c-6ff7-598e-8eaa-2f3d3a31bb76","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Initial Stressing","Anchorage and strands condition"
"2acf78af-2c92-5ee4-b3a7-c26fc1fec5ce","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Initial Stressing","Jack Calibration, current"
"bd76f8c6-c012-5403-b0a2-6c46bc891e84","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Initial Stressing","Initial stressing completed"
"d0ee52f7-7214-5ef2-9ed3-05c1005a755e","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 12","Pour 2","Final Stressing"
"91382b0c-990e-566d-a2f0-b21bc316e32c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","Safe access for final stressing"
"48c2f7e4-39de-5d16-9df9-23f2ef876361","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","Concrete strength (should be more than 22 MPa)"
"8d3878ed-888a-52f8-ab1e-eb5a6dc5d74e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","Anchorage and strands condition"
"c58d707c-9f93-5957-8c19-409d75e9e7ec","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","Jack Calibration, current"
"1a0d9ef4-98d0-5327-bb9b-ee8c2cec98a4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","Final stressing completed"
"4a46863f-51c4-591f-92fb-95f67bda4650","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"f3b405e4-1406-5374-b618-6fd2966ac947","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 12","Pour 2","Grouting"
"f76af97e-5b06-5f66-9989-c8201cab6fdc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Grouting","Safe access for grouting"
"18a8fafd-a320-5af7-ab59-325fd332238a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Grouting","Anchor pockets cut and sealed"
"e5e96554-79e2-556b-bb89-c86a7b0cfc6a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Grouting","Grout hoses condition"
"1b10de49-6007-5b44-ab7a-8222c4fcb5bd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Grouting","Grouting completed"
"9bf00c02-d939-5fe6-989f-a582d2480538","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 12","Pour 2","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"8527c5c7-59f9-40d9-b8bb-ad5559be5a22","","not-started","","folder","TRUE","FALSE","Site QA","Tower","Level 13"
"734b40b5-c59d-43dd-aeaa-9b9f6d1d5816","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 13","Pour 1"
"e57c60d4-68bf-547d-b069-0608f74ca45f","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour"
"a51d94e5-7ab2-5d23-909c-158d170e98a6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"e1c9b7f2-f838-515a-84e2-59016c9894b2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Anchor and dead-end setup"
"180bfc4c-ab36-5632-b528-4197c0ab4a48","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Tendon chairing"
"5c1e54c1-e3e3-5f75-a27d-134d07dad24b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Grout hose installation"
"57768c13-7cfd-542b-8197-7c801b46d660","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"5b7d3849-abfb-5aa7-8209-400c26602315","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","Pour completed"
"112447ef-5c7a-5cae-8e06-c55e7e292f0c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"67005b4c-ab43-5a5a-94a0-2bdb0e913318","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"32c409a6-e42c-563e-8284-5ec1311f4e2b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"719c2014-357f-5a1f-9ccc-44b770ed1455","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 1","Initial Stressing"
"a6ad29f8-c7c6-580e-8518-628e83af963e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Initial Stressing","Safe access for initial stressing"
"812fea7e-9e24-5551-a928-42fb049a4e4b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"81f14a0e-08da-5517-b9f6-271ff67b5f1a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Initial Stressing","Anchorage and strands condition"
"ec21ff54-7a4c-5a01-a462-65dee55a881c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Initial Stressing","Jack Calibration, current"
"f1081011-ed90-5fed-b9b3-94facb6346a4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Initial Stressing","Initial stressing completed"
"72070d13-b1fa-52ae-b3c0-4e811a4f4062","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 1","Final Stressing"
"b5a69796-25c4-5f88-ba30-4c38ae4b3bb4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","Safe access for final stressing"
"d5adf459-5300-5ae1-ae01-3daadb7a2642","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","Concrete strength (should be more than 22 MPa)"
"f04f1dca-f28d-5076-a2ce-7ea4d1046988","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","Anchorage and strands condition"
"5e2ba884-8b2a-5649-bd32-48c11192818d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","Jack Calibration, current"
"1d99b94e-c5c6-5da9-8ac1-e00cdfbd2dcc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","Final stressing completed"
"c597a044-05e8-5867-91bd-bf0d5f30aada","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"0dd83ca0-03a8-5f9d-94d7-249b6290c93d","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 1","Grouting"
"635a2e48-602f-5a8a-b79c-c9a5c8931e3f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Grouting","Safe access for grouting"
"cd37639b-6858-5124-9cec-9a2958a28f9f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Grouting","Anchor pockets cut and sealed"
"767dbf78-d624-56c8-a3c5-f85268a575eb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Grouting","Grout hoses condition"
"a275d827-18f9-553d-a4b2-63622099a988","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Grouting","Grouting completed"
"12bb5911-6314-5ab9-a404-1689aa16f60a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 1","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"42ef24c7-8a9d-4ef2-b537-0f826a450a3d","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 13","Pour 2"
"6ac61b6f-b15b-5ee2-bb22-a32b4cfc06ec","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour"
"f8b214f3-ec1d-5ca4-9374-ff5c8a4e614c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"e3488780-0043-5cb2-a103-e770faf0c2b2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Anchor and dead-end setup"
"7354bda9-2680-53b9-939d-220dee916550","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Tendon chairing"
"39fdd275-1d40-5f85-b01f-fc328217c86a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Grout hose installation"
"093da6c7-333a-575e-b1cc-a791b5aa0ca6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"b7ced0fd-60a1-52a8-9f51-781eb72cfb59","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","Pour completed"
"18946b52-cee5-5525-aefa-03642ff2dca9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"d0ffb608-fbdd-540d-bbb7-bc9c2b051d5a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"957638a1-dca4-5952-83e6-6f63fcbf071e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"007da793-e32e-5233-88d6-4cc3149bcb49","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 2","Initial Stressing"
"ed8d4407-ef5b-5d12-aa9b-c48499a61263","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Initial Stressing","Safe access for initial stressing"
"a2257cf6-d92e-53dc-9afc-2a7c118a5391","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"e9906e42-d11a-5ae3-a523-f70387ef978b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Initial Stressing","Anchorage and strands condition"
"44f78bbf-1872-5b2a-acaa-830274aa098e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Initial Stressing","Jack Calibration, current"
"9cacffbf-0184-5c59-bd7e-4a3cab165d30","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Initial Stressing","Initial stressing completed"
"9ac42cea-39c2-5d70-899c-96986a7b2941","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 2","Final Stressing"
"07a2201e-33ae-5a44-84d1-90a310899cb2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","Safe access for final stressing"
"fd40728c-3bde-58f3-9521-7bd687676e98","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","Concrete strength (should be more than 22 MPa)"
"3b1d01ed-1f4d-528f-8b4b-84ef9edef935","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","Anchorage and strands condition"
"b7a72ce0-14f1-5e29-bd43-f720c9611015","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","Jack Calibration, current"
"08878dcb-3dfd-51b2-812c-02d4befc0112","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","Final stressing completed"
"b0a2f15b-583f-5668-9a0f-efd28da837d2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"469abf74-33aa-50a8-845e-4e8ed7e2e7d7","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 13","Pour 2","Grouting"
"617b7b54-1c69-5085-9283-00d5a002e2c8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Grouting","Safe access for grouting"
"af94dd92-97d6-5562-adef-7f2ed605fadb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Grouting","Anchor pockets cut and sealed"
"16e64145-d418-5b26-a5a3-c45608e91ff4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Grouting","Grout hoses condition"
"db6af208-7ae8-5b24-ab2b-6358d3b8fe4c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Grouting","Grouting completed"
"3c16e5bd-4d80-503a-9328-4e4700090caa","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 13","Pour 2","Grouting","TC-05 – (Interspan) Grouting (To be uploaded as reference)"
"0277fdf1-8401-4668-bf1a-b5ea3ab211df","","not-started","","folder","TRUE","FALSE","Site QA","Tower","Level 14"
"a5b8a985-5910-476d-9b2d-fd6ac3a6a43b","","not-started","ITP TC01 Pre-Pour Inspection","checklist","FALSE","FALSE","Site QA","Tower","Level 14","Pour 1"
"971e09ba-e695-5a99-acce-f21c76329828","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour"
"427ef71f-3932-5d15-8769-f0ea5d6d49a4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Tendon installation as per approved drawings"
"2a50c81c-2860-547f-b1b8-b595986f21ff","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Anchor and dead-end setup"
"b9a200c8-83b4-5a39-b479-6951e5e1fc2c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Tendon chairing"
"1523002a-8e5a-521b-96a3-f0b0289d0bc4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Grout hose installation"
"d2abc324-0cff-5bcb-9b3a-ae9b2dab5e83","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Engineer inspection mark review and closeout"
"0a9818a0-b6bb-5bd4-9d9a-3b18ef8ffb8a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","Pour completed"
"f1553fb0-a6c2-5816-8a84-109529a85f6c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"f7773b64-875a-58dc-911b-3d1b5ae2c3f9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"3c274bc7-e683-52b3-9ced-18ed40689ff7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Pre Pour / Post Pour","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"1b86d25d-2e05-5c81-a096-47d4afc83bb7","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 14","Pour 1","Initial Stressing"
"a4f62e24-9a7b-5063-ab7f-bb59fabad9c2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Initial Stressing","Safe access for initial stressing"
"3eaa941e-2c00-5675-b052-04c641026e05","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Initial Stressing","Concrete strength (should be more than 7 MPa)"
"a83ea874-0fba-57cc-a6f9-98d3ad7ca0ac","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Initial Stressing","Anchorage and strands condition"
"f122954d-c422-533c-adbf-7406103dd002","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Initial Stressing","Jack Calibration, current"
"5afb8be1-0abe-56da-9ed2-a099a31a5d7e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Initial Stressing","Initial stressing completed"
"790ca791-aebf-5f0b-90d0-3275abcebda0","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 14","Pour 1","Final Stressing"
"2e7475eb-155c-5a28-aeac-42652b2d9432","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","Safe access for final stressing"
"b138d4bb-7dee-5ff7-811b-64f52c97ea17","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","Concrete strength (should be more than 22 MPa)"
"b025b46e-8071-5c41-8eb3-8d5808a55546","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","Anchorage and strands condition"
"acddfc6e-aa5d-56f5-a4e4-796f3fa87b0b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","Jack Calibration, current"
"b7a994cf-26d5-5e69-b0ca-85eebf3107ad","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","Final stressing completed"
"1b138591-383f-5f6f-a7bb-f61d2bdabdaa","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Final Stressing","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"d9271fd5-2da1-569f-bd05-9a391d1ff628","","not-started","","section","FALSE","FALSE","Site QA","Tower","Level 14","Pour 1","Grouting"
"5360e052-21c7-577c-9146-4d1bee329b24","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Grouting","Safe access for grouting"
"6dc8c6b0-2e9c-59d0-933a-c39f3e35c7d6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Grouting","Anchor pockets cut and sealed"
"68c5136b-2ac1-5ba8-9eee-fb7dce5c1139","","not-started","","checkpoint","TRUE","TRUE","Site QA","Tower","Level 14","Pour 1","Grouting","Grout hoses condition"
